GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.me
93627	TBCK	uc010ilv.2	uc003hyd.2	0	61	1	4186	0.985640301318267
93627	TBCK	uc010ilv.2	uc003hyb.2	0	61	37	4150	0.584231565534156
93627	TBCK	uc010ilv.2	uc003hyc.2	0	61	3	4184	0.957526690088681
93627	TBCK	uc010ilv.2	uc003hyf.2	0	61	9	4178	0.877833969911233
93627	TBCK	uc003hyf.2	uc003hye.2	0	61	1	4186	0.985640301318267
93627	TBCK	uc010ilv.2	uc003hye.2	0	61	1	4186	0.985640301318267
9363	RAB33A	uc004evl.2	uc010nre.2	0	1	1	397	0.99749373433584
93643	TJAP1	uc003ovf.2	uc011dvh.1	0	14	0	2679	1
93643	TJAP1	uc010jyp.2	uc003ovc.2	0	14	1	2678	0.994801336799109
93643	TJAP1	uc003ove.2	uc011dvh.1	0	14	37	2642	0.823529029536188
93643	TJAP1	uc003ove.2	uc010jyp.2	0	14	1	2678	0.994801336799109
93649	MYOCD	uc002gnn.2	uc002gnq.2	0	12	1	424	0.97254004576659
93649	MYOCD	uc002gnp.1	uc002gnn.2	0	12	1	424	0.97254004576659
93649	MYOCD	uc002gno.2	uc002gnn.2	0	12	1	424	0.97254004576659
9364	RAB28	uc003gmu.2	uc003gmv.2	0	14	30	5087	0.921087620334107
9364	RAB28	uc003gmt.2	uc003gmv.2	0	14	1	5116	0.997271487039563
9364	RAB28	uc003gmu.2	uc003gmt.2	0	14	7	5110	0.981045045858618
9365	KL	uc001uus.2	uc001uur.1	0	3	4	296	0.960788585073992
93663	ARHGAP18	uc003qbr.2	uc011ebw.1	0	12	6	2288	0.969147461249615
93663	ARHGAP18	uc011ebw.1	uc003qbr.2	0	12	1	2293	0.99479618386817
93664	CADPS2	uc003vkg.3	uc011knx.1	0	40	2	2951	0.973445168852098
93664	CADPS2	uc010lkq.2	uc011knx.1	0	40	9	2944	0.885808162298618
93664	CADPS2	uc010lkq.2	uc003vkg.3	0	40	13	2940	0.839235315896821
9367	RAB9A	uc004cvm.2	uc010neh.2	0	3	56	2583	0.937727032605558
9368	SLC9A3R1	uc002jlp.2	uc002jlo.2	0	2	3	957	0.993769483883948
9368	SLC9A3R1	uc002jlo.2	uc002jlp.2	0	2	1	959	0.997920997920998
9369	NRXN3	uc001xum.1	uc001xuq.2	0	87	0	2163	1
9369	NRXN3	uc001xuq.2	uc001xum.1	1	86	1	2162	0.998521416926041
9369	NRXN3	uc001xur.3	uc001xun.2	0	87	4	2159	0.853983292656183
9369	NRXN3	uc001xur.3	uc010asw.2	0	87	4	2159	0.853983292656183
9369	NRXN3	uc010asw.2	uc001xur.3	0	87	1	2162	0.961333333333333
9370	ADIPOQ	uc010hyy.2	uc003fra.2	0	1	1	1669	0.999401555954518
9370	ADIPOQ	uc003fra.2	uc010hyy.2	0	1	3	1667	0.998204667863555
9371	KIF3B	uc002wxq.2	uc010ztw.1	0	9	21	1881	0.905146503200429
9372	ZFYVE9	uc001cto.2	uc001ctn.2	0	4	1	407	0.990291262135922
9373	PLAA	uc003zqd.2	uc003zqe.2	2	1	7	200	0.999944792050055
9374	PPT2	uc011dpi.1	uc010jtu.1	0	15	1	690	0.978753541076487
9374	PPT2	uc003oaa.2	uc003nzw.2	0	15	1	690	0.978753541076487
9375	TM9SF2	uc001voj.1	uc010afz.1	0	16	7	1720	0.937380802591294
9378	NRXN1	uc002rxd.1	uc002rxe.3	0	2	0	245	1
9379	NRXN2	uc001oap.2	uc001oas.2	0	113	1	4808	0.977041852905323
9379	NRXN2	uc001oaq.2	uc001oao.2	0	113	1	4808	0.977041852905323
9379	NRXN2	uc001oap.2	uc001oao.2	2	111	33	4776	0.954701592443713
9379	NRXN2	uc001oap.2	uc001oaq.2	3	110	3	4806	0.999996184669807
9380	GRHPR	uc003zzt.1	uc003zzu.1	0	10	1	3219	0.996904024767802
9380	GRHPR	uc003zzu.1	uc003zzt.1	0	10	6	3214	0.981553160002723
9381	OTOF	uc002rhj.2	uc010yla.1	0	16	1	952	0.983488132094943
9382	COG1	uc002jjh.2	uc002jjg.2	0	2	1	300	0.993399339933993
9388	LIPG	uc010xdh.1	uc002ldv.2	0	23	1	4990	0.995412844036697
9388	LIPG	uc002ldv.2	uc002ldu.1	0	23	3	4988	0.9862988411975
9388	LIPG	uc002ldv.2	uc010xdh.1	1	22	41	4950	0.98449490436136
9389	SLC22A14	uc011ayo.1	uc003cia.2	0	0	1	329	1
9389	SLC22A14	uc011ayo.1	uc010hhc.1	0	0	2	328	1
9390	SLC22A13	uc003chz.3	uc011ayn.1	0	3	1	573	0.994800693240901
9390	SLC22A13	uc003chz.3	uc011aym.1	0	3	1	573	0.994800693240901
9392	TGFBRAP1	uc002tcr.3	uc010fjc.2	0	6	0	603	1
9392	TGFBRAP1	uc002tcr.3	uc002tcq.2	0	6	1	602	0.990147783251232
93973	ACTR8	uc003dhd.2	uc003dhb.2	0	9	1	2171	0.995873452544704
93973	ACTR8	uc003dhd.2	uc003dhc.2	0	9	10	2162	0.959410164008107
93974	ATPIF1	uc001bpq.2	uc001bpr.2	0	0	3	574	1
93979	CPA5	uc003vpt.2	uc010lme.1	0	4	1	588	0.993254637436762
9397	NMT2	uc001ioa.1	uc001inz.1	0	18	1	4592	0.996096291476903
9397	NMT2	uc001inz.1	uc001ioa.1	0	18	4	4589	0.98447133890334
9397	NMT2	uc001inz.1	uc010qbz.1	0	18	10	4583	0.961604747450674
9397	NMT2	uc001inz.1	uc009xjo.1	0	18	2	4591	0.99220697840823
93986	FOXP2	uc003vgz.2	uc003vhd.2	0	28	1	1916	0.98560411311054
93986	FOXP2	uc010ljz.1	uc003vhb.2	0	28	1	1916	0.98560411311054
93986	FOXP2	uc003vhe.1	uc003vha.2	0	28	1	1916	0.98560411311054
93986	FOXP2	uc011kmu.1	uc011kmv.1	0	28	0	1917	1
93986	FOXP2	uc003vhd.2	uc003vgz.2	0	28	1	1916	0.98560411311054
93986	FOXP2	uc003vha.2	uc003vgv.1	0	28	1	1916	0.98560411311054
93986	FOXP2	uc010ljz.1	uc003vha.2	0	28	0	1917	1
9398	CD101	uc009whd.2	uc010oxd.1	0	33	2	3406	0.980908740698688
9398	CD101	uc010oxd.1	uc010oxc.1	0	33	1	3407	0.990409764603313
9398	CD101	uc010oxd.1	uc009whd.2	0	33	5	3403	0.952932931218696
9398	CD101	uc009whd.2	uc010oxb.1	0	33	2	3406	0.980908740698688
9398	CD101	uc010oxb.1	uc009whd.2	0	33	1	3407	0.990409764603313
9398	CD101	uc010oxc.1	uc010oxd.1	0	33	1	3407	0.990409764603313
9398	CD101	uc009whd.2	uc010oxc.1	0	33	2	3406	0.980908740698688
9398	CD101	uc010oxc.1	uc009whd.2	0	33	1	3407	0.990409764603313
9399	STOML1	uc002awe.2	uc010bje.2	0	17	0	6247	1
9399	STOML1	uc002awe.2	uc002awi.2	0	17	4	6243	0.989185849633549
9399	STOML1	uc002awe.2	uc002awf.2	1	16	3	6244	0.99995853345403
9399	STOML1	uc002awh.2	uc002awg.2	0	17	0	6247	1
9399	STOML1	uc002awf.2	uc002awi.2	0	17	1	6246	0.997286079182631
9399	STOML1	uc002awe.2	uc002awh.2	0	17	21	6226	0.94444177052021
9399	STOML1	uc002awg.2	uc010bje.2	0	17	1	6246	0.997286079182631
9399	STOML1	uc002awi.2	uc002awf.2	0	17	1	6246	0.997286079182631
939	CD27	uc001qoe.2	uc001qod.2	0	4	3	730	0.983784082330944
939	CD27	uc001qod.2	uc001qoe.2	0	4	0	733	1
93	ACVR2B	uc003cif.2	uc003cig.2	0	16	12	3205	0.942106662637643
94005	PIGS	uc002hbn.2	uc010wap.1	0	14	17	4026	0.942818121586694
94005	PIGS	uc002hbn.2	uc002hbo.2	0	14	1	4042	0.9965491742667
94005	PIGS	uc010wap.1	uc002hbn.2	0	14	1	4042	0.9965491742667
9400	RECQL5	uc002jot.3	uc010dgl.2	0	55	2	7430	0.985360857564101
9400	RECQL5	uc010dgl.2	uc002jpa.3	0	55	5	7427	0.963795834214939
9400	RECQL5	uc010dgl.2	uc010dgk.2	0	55	3	7429	0.978120397020877
9400	RECQL5	uc010dgk.2	uc010dgl.2	0	55	1	7431	0.992653933484707
9400	RECQL5	uc010dgl.2	uc002joz.3	0	55	1	7431	0.992653933484707
9400	RECQL5	uc010dgl.2	uc002jot.3	0	55	10	7422	0.928879428563111
9400	RECQL5	uc002jpa.3	uc002joz.3	0	55	1	7431	0.992653933484707
94015	TTYH2	uc002jkc.2	uc002jkd.2	0	24	28	2198	0.739266151896578
94015	TTYH2	uc002jkc.2	uc010wqw.1	1	23	20	2206	0.979759648920002
94015	TTYH2	uc002jkd.2	uc002jkc.2	0	24	1	2225	0.989333333333333
94027	CGB7	uc010emq.1	uc002pmd.2	0	3	1	2342	0.998721227621483
94027	CGB7	uc010yah.1	uc002pmd.2	0	3	2	2341	0.99744354588039
94027	CGB7	uc010yah.1	uc010emq.1	0	3	1	2342	0.998721227621483
94027	CGB7	uc002pmd.2	uc010emq.1	0	3	1	2342	0.998721227621483
9402	GRAP2	uc003ayj.1	uc011aoo.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc010gya.1	uc011aoo.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc003ayj.1	uc011aop.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc011aon.1	uc003ayh.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc003ayh.1	uc011aom.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc003ayi.2	uc010gya.1	0	17	0	3040	1
9402	GRAP2	uc003ayh.1	uc010gya.1	0	17	0	3040	1
9402	GRAP2	uc011aop.1	uc011aoq.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc010gya.1	uc011aon.1	0	17	0	3040	1
9402	GRAP2	uc011aom.1	uc003ayh.1	0	17	1	3039	0.994438992476284
9402	GRAP2	uc003ayh.1	uc011aoq.1	0	17	1	3039	0.994438992476284
94039	ZNF101	uc002nni.1	uc002nnj.1	0	9	20	3599	0.951413541990373
94039	ZNF101	uc002nnj.1	uc002nni.1	0	9	4	3615	0.990109965124781
94039	ZNF101	uc002nnj.1	uc010ecg.1	0	9	3	3616	0.992574287493731
9404	LPXN	uc001nmw.2	uc010rkk.1	0	10	4	2858	0.986137791944002
9404	LPXN	uc010rkj.1	uc001nmw.2	0	10	4	2858	0.986137791944002
9404	LPXN	uc001nmw.2	uc010rkj.1	0	10	9	2853	0.969053347298742
9406	ZRANB2	uc001dfs.2	uc001dft.2	0	15	8	3011	0.961081783815212
9406	ZRANB2	uc001dft.2	uc001dfs.2	1	14	75	2944	0.947325896895244
94097	SFXN5	uc002siq.2	uc010feq.2	0	1	2	1708	0.998831092928112
94097	SFXN5	uc002sir.1	uc010fet.2	0	1	1	1709	0.999415546464056
94097	SFXN5	uc002siq.2	uc010fet.2	0	1	0	1710	1
94097	SFXN5	uc002siq.2	uc002sir.1	0	1	0	1710	1
94097	SFXN5	uc002siq.2	uc010fer.2	0	1	9	1701	0.994739918176505
94097	SFXN5	uc002siq.2	uc010fes.2	0	1	5	1705	0.99707773232028
94097	SFXN5	uc002siq.2	uc002sio.2	0	1	4	1706	0.997662185856224
9409	PEX16	uc001nbu.2	uc001nbt.2	0	0	1	968	1
940	CD28	uc002vaj.3	uc010ftx.2	0	17	1	5149	0.996709889684537
940	CD28	uc002vag.1	uc002vah.3	0	17	1	5149	0.996709889684537
940	CD28	uc010ftx.2	uc002vah.3	0	17	7	5143	0.977182185736375
940	CD28	uc002vah.3	uc010zio.1	0	17	1	5149	0.996709889684537
940	CD28	uc002vah.3	uc002vaj.3	0	17	13	5137	0.958014982648916
940	CD28	uc002vah.3	uc010ftx.2	0	17	8	5142	0.973962787062437
940	CD28	uc010ftx.2	uc002vaj.3	0	17	1	5149	0.996709889684537
940	CD28	uc002vaj.3	uc002vah.3	0	17	2	5148	0.993429969412636
94101	ORMDL1	uc002urd.3	uc002urb.3	0	8	2	5824	0.997259101910971
94101	ORMDL1	uc002ure.3	uc002urf.3	0	8	1	5825	0.998628728145355
94101	ORMDL1	uc002ure.3	uc002urc.3	0	8	1	5825	0.998628728145355
94101	ORMDL1	uc002ure.3	uc002urb.3	0	8	4	5822	0.994524779532338
94101	ORMDL1	uc002ure.3	uc002urd.3	0	8	4	5822	0.994524779532338
94101	ORMDL1	uc002urd.3	uc002ure.3	0	8	4	5822	0.994524779532338
94101	ORMDL1	uc002urf.3	uc002urc.3	0	8	1	5825	0.998628728145355
94101	ORMDL1	uc002urb.3	uc002ure.3	0	8	2	5824	0.997259101910971
94101	ORMDL1	uc002urb.3	uc002urd.3	0	8	1	5825	0.998628728145355
94103	ORMDL3	uc002htj.1	uc002htk.1	0	5	22	2887	0.962791742110721
94104	GCFC1	uc002yqr.2	uc002yqp.2	0	32	1	4608	0.993104934281405
94104	GCFC1	uc002yqo.2	uc002yqm.2	0	32	1	4608	0.993104934281405
94104	GCFC1	uc002yqn.2	uc002yqo.2	0	32	2	4607	0.986255934734636
94104	GCFC1	uc002yqn.2	uc002yql.2	0	32	17	4592	0.888850670648979
94104	GCFC1	uc002yqn.2	uc002yqm.2	0	32	3	4606	0.979452703453863
94104	GCFC1	uc002yqo.2	uc002yqp.2	0	32	1	4608	0.993104934281405
94104	GCFC1	uc002yqo.2	uc002yqn.2	0	32	1	4608	0.993104934281405
9410	SNRNP40	uc001bso.2	uc009vtt.2	0	2	4	890	0.991086392657622
94120	SYTL3	uc011efp.1	uc003qrp.2	0	9	0	1190	1
94120	SYTL3	uc003qrp.2	uc003qrq.2	0	9	2	1188	0.985037614818136
94120	SYTL3	uc003qrr.2	uc003qrp.2	0	9	1	1189	0.992493744787323
94120	SYTL3	uc003qrr.2	uc003qrs.2	0	9	0	1190	1
94121	SYTL4	uc010nnc.2	uc004egc.2	0	6	1	894	0.993340732519423
94121	SYTL4	uc004ege.3	uc004egc.2	0	6	1	894	0.993340732519423
94121	SYTL4	uc004egd.3	uc004egc.2	0	6	1	894	0.993340732519423
94122	SYTL5	uc004ddx.2	uc004ddu.2	0	52	3	7156	0.978519056479351
94122	SYTL5	uc004ddv.2	uc004ddx.2	0	52	9	7150	0.936906044143326
94122	SYTL5	uc004ddu.2	uc004ddx.2	0	52	1	7158	0.992788794896685
94122	SYTL5	uc004ddx.2	uc004ddv.2	0	52	5	7154	0.964450533899274
94122	SYTL5	uc004ddv.2	uc004ddu.2	0	52	10	7149	0.930141379564674
94122	SYTL5	uc004ddu.2	uc004ddv.2	0	52	1	7158	0.992788794896685
9412	MED21	uc001rhp.1	uc009zjh.1	0	5	7	2434	0.985761008993629
94134	ARHGAP12	uc001ivz.1	uc001iwc.1	0	10	1	1596	0.99377722464219
94134	ARHGAP12	uc001ivz.1	uc009xls.2	0	10	0	1597	1
94134	ARHGAP12	uc001ivy.1	uc009xls.2	0	10	1	1596	0.99377722464219
94134	ARHGAP12	uc001ivz.1	uc001ivx.1	0	10	7	1590	0.957166834479595
94134	ARHGAP12	uc001ivy.1	uc009xlq.1	0	10	1	1596	0.99377722464219
94134	ARHGAP12	uc001ivz.1	uc001ivw.1	0	10	7	1590	0.957166834479595
9413	FAM189A2	uc010mon.1	uc010moo.1	0	0	14	797	1
9414	TJP2	uc004ahf.2	uc011lrs.1	0	42	1	4579	0.990913024664647
9414	TJP2	uc004ahb.1	uc010mom.1	0	42	0	4580	1
9414	TJP2	uc011lrv.1	uc010mom.1	0	42	7	4573	0.93806006153664
9414	TJP2	uc004ahe.2	uc011lrv.1	0	42	2	4578	0.981906673867003
9414	TJP2	uc011lrs.1	uc010mom.1	0	42	2	4578	0.981906673867003
9414	TJP2	uc011lrv.1	uc004ahe.2	0	42	5	4575	0.955364417641805
9415	FADS2	uc001nsl.1	uc001nsk.2	0	15	1	1849	0.991957104557641
9415	FADS2	uc001nsl.1	uc001nsj.2	1	14	41	1809	0.956807183536705
941	CD80	uc003ecr.1	uc003ecq.2	0	1	1	60	0.983870967741935
94239	H2AFV	uc011kca.1	uc003tmd.2	0	7	1	3440	0.997969837587007
94239	H2AFV	uc003tlz.2	uc003tma.2	1	6	374	3067	0.828314048601464
94239	H2AFV	uc003tma.2	uc003tmd.2	0	7	2	3439	0.995943208964115
94241	TP53INP1	uc003yhh.2	uc003yhg.2	0	5	22	1325	0.921131200355334
9424	KCNK6	uc002oid.2	uc002oic.2	0	1	14	1201	0.988486842105263
9425	CDYL	uc011dhy.1	uc003mwk.2	0	55	14	6280	0.885207915672846
9425	CDYL	uc003mwk.2	uc011dhy.1	0	55	1	6293	0.9913372184596
9425	CDYL	uc011dhy.1	uc003mwj.2	0	55	2	6292	0.982748127877483
9425	CDYL	uc003mwk.2	uc003mwj.2	0	55	1	6293	0.9913372184596
9425	CDYL	uc011dhy.1	uc011dhx.1	0	55	3	6291	0.974232112904541
9427	ECEL1	uc010fya.1	uc010fyb.1	0	39	2	6923	0.988830103287394
9427	ECEL1	uc002vsv.2	uc010fya.1	0	39	12	6913	0.934779065667003
9427	ECEL1	uc010fya.1	uc002vsv.2	0	39	12	6913	0.934779065667003
9427	ECEL1	uc010fyb.1	uc010fya.1	0	39	2	6923	0.988830103287394
9429	ABCG2	uc003hrg.2	uc003hrh.2	0	6	4	3683	0.993514410735514
9429	ABCG2	uc003hrf.2	uc003hrg.2	0	6	1	3686	0.998375304630382
9429	ABCG2	uc003hrg.2	uc003hrf.2	0	6	7	3680	0.988673255148302
9429	ABCG2	uc003hrg.2	uc003hrj.1	0	6	1	3686	0.998375304630382
942	CD86	uc003eet.2	uc011bjo.1	0	36	10	4643	0.92575466116977
942	CD86	uc011bjo.1	uc003eet.2	0	36	8	4645	0.940161520617552
942	CD86	uc003eeu.2	uc003eet.2	0	36	2	4651	0.984702233169344
942	CD86	uc011bjp.1	uc003eet.2	0	36	1	4652	0.99232245681382
942	CD86	uc003eet.2	uc003eeu.2	0	36	0	4653	1
942	CD86	uc003eet.2	uc011bjp.1	0	36	1	4652	0.99232245681382
9436	NCR2	uc003oqh.2	uc003oqj.2	0	1	1	208	0.995238095238095
9437	NCR1	uc002qie.2	uc002qic.2	0	55	3	6463	0.9749061280464
9437	NCR1	uc002qic.2	uc002qie.2	0	55	1	6465	0.991565710780555
9437	NCR1	uc002qie.2	uc002qib.2	0	55	2	6464	0.983201276103725
9437	NCR1	uc002qib.2	uc002qif.2	0	55	1	6465	0.991565710780555
9437	NCR1	uc002qib.2	uc002qic.2	0	55	2	6464	0.983201276103725
9437	NCR1	uc002qib.2	uc002qie.2	0	55	3	6463	0.9749061280464
9437	NCR1	uc002qie.2	uc002qif.2	0	55	3	6463	0.9749061280464
9437	NCR1	uc002qif.2	uc002qie.2	0	55	1	6465	0.991565710780555
9437	NCR1	uc002qic.2	uc002qib.2	0	55	0	6466	1
9439	MED23	uc003qcs.1	uc003qcq.2	0	49	2	2910	0.967171426745895
9439	MED23	uc003qcr.1	uc003qcs.1	0	49	2	2910	0.967171426745895
9439	MED23	uc003qcs.1	uc003qcr.1	1	48	50	2862	0.793951571551624
943	TNFRSF8	uc001ats.2	uc001atr.2	1	22	10	2866	0.996828544529155
943	TNFRSF8	uc010obc.1	uc001atq.2	0	23	1	2875	0.992066229734391
943	TNFRSF8	uc001ats.2	uc010obc.1	0	23	3	2873	0.976378938891574
943	TNFRSF8	uc001atr.2	uc001ats.2	0	23	3	2873	0.976378938891574
943	TNFRSF8	uc001atr.2	uc010obc.1	0	23	1	2875	0.992066229734391
9442	MED27	uc004cbe.1	uc004cbf.1	0	7	6	2816	0.985232325023089
9442	MED27	uc004cbe.1	uc004cbg.3	0	7	0	2822	1
9443	MED7	uc003lwm.3	uc010jik.2	0	1	0	411	1
9444	QKI	uc003qug.2	uc003que.2	0	5	1	3885	0.998714983294783
9444	QKI	uc003qui.2	uc003quj.2	0	5	10	3876	0.98720917166901
9444	QKI	uc003quj.2	uc003que.2	0	5	1	3885	0.998714983294783
9444	QKI	uc003quj.2	uc003qui.2	0	5	4	3882	0.994867857226083
9444	QKI	uc003qui.2	uc003qug.2	0	5	0	3886	1
9444	QKI	uc003qug.2	uc003quj.2	0	5	9	3877	0.988482332839592
9448	MAP4K4	uc002tbf.2	uc010yvz.1	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbf.2	uc002tbh.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbf.2	uc002tbl.2	1	144	21	13961	0.97886986156832
9448	MAP4K4	uc002tbe.2	uc002tbi.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbk.2	uc002tbc.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbi.2	uc002tbh.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbe.2	uc010yvz.1	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbf.2	uc002tbi.2	0	145	3	13979	0.969520734192846
9448	MAP4K4	uc002tbl.2	uc002tbh.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbk.2	uc002tbg.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbe.2	uc002tbh.2	0	145	2	13980	0.979576564411584
9448	MAP4K4	uc002tbe.2	uc002tbg.2	0	145	2	13980	0.979576564411584
9448	MAP4K4	uc002tbh.2	uc002tbk.2	0	145	0	13982	1
9448	MAP4K4	uc002tbk.2	uc010fiw.1	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbf.2	uc002tbg.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbe.2	uc002tbk.2	0	145	2	13980	0.979576564411584
9448	MAP4K4	uc010yvz.1	uc002tbh.2	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbf.2	uc002tbk.2	0	145	8	13974	0.920758827391828
9448	MAP4K4	uc002tbe.2	uc010fiw.1	0	145	1	13981	0.989735966588802
9448	MAP4K4	uc002tbe.2	uc002tbl.2	0	145	6	13976	0.939964241641905
9448	MAP4K4	uc002tbe.2	uc002tbf.2	0	145	1	13981	0.989735966588802
9450	LY86	uc003mwy.1	uc003mwz.1	0	7	5	1610	0.978580949827162
9452	ITM2A	uc004edh.2	uc011mqr.1	0	0	7	1113	1
9453	GGPS1	uc001hwx.2	uc001hwy.2	0	11	0	2253	1
9453	GGPS1	uc001hww.2	uc001hwy.2	0	11	7	2246	0.966437289652146
9453	GGPS1	uc001hww.2	uc001hwx.2	0	11	2	2251	0.990304155495769
9454	HOMER3	uc002nkv.2	uc002nkw.2	0	2	5	1064	0.990680384303254
9454	HOMER3	uc002nkv.2	uc002nku.2	0	2	1	1068	0.99813258636788
9455	HOMER2	uc002bjg.2	uc002bjj.2	0	26	1	6586	0.996068350219265
9455	HOMER2	uc002bjh.2	uc002bjj.2	0	26	8	6579	0.968960029092367
9455	HOMER2	uc002bjh.2	uc002bji.2	0	26	3	6584	0.98824959344448
9455	HOMER2	uc002bjg.2	uc002bji.2	0	26	0	6587	1
9455	HOMER2	uc002bjh.2	uc002bjg.2	0	26	3	6584	0.98824959344448
9456	HOMER1	uc003kfy.2	uc010jab.2	0	9	3	5194	0.994821644247453
9456	HOMER1	uc003kfy.2	uc010jac.2	0	9	5	5192	0.991382662806218
9456	HOMER1	uc010jad.2	uc010jac.2	0	9	1	5196	0.998271225509028
9456	HOMER1	uc003kfy.2	uc010jad.2	0	9	10	5187	0.982831396478431
9457	FHL5	uc003pos.1	uc003pot.1	0	37	8	3879	0.926946777607668
9457	FHL5	uc003pot.1	uc003pos.1	0	37	5	3882	0.953711822523365
9459	ARHGEF6	uc004fab.2	uc011mwd.1	0	12	1	1186	0.98999165971643
9459	ARHGEF6	uc004fab.2	uc011mwe.1	0	12	2	1185	0.980075215712593
9459	ARHGEF6	uc011mwe.1	uc004fab.2	0	12	1	1186	0.98999165971643
945	CD33	uc010eot.1	uc002pwa.2	0	4	1	2180	0.998169336384439
945	CD33	uc002pwa.2	uc010eot.1	0	4	3	2178	0.994515550792943
9462	RASAL2	uc001glq.2	uc009wxc.2	0	25	1	1923	0.987172909184197
9462	RASAL2	uc009wxc.2	uc001glr.2	0	25	2	1922	0.974503852341484
9462	RASAL2	uc001glr.2	uc001glq.2	0	25	1	1923	0.987172909184197
9462	RASAL2	uc001glr.2	uc009wxc.2	0	25	3	1921	0.961990962609313
9463	PICK1	uc003aut.2	uc003auq.2	0	15	2	1790	0.983462246303136
9463	PICK1	uc003aut.2	uc003aus.2	0	15	0	1792	1
9463	PICK1	uc003auq.2	uc003aut.2	0	15	2	1790	0.983462246303136
9463	PICK1	uc003aus.2	uc003aur.2	0	15	1	1791	0.991698948533481
9463	PICK1	uc003auq.2	uc003aur.2	0	15	1	1791	0.991698948533481
9464	HAND2	uc003itg.1	uc003ith.1	0	4	3	1361	0.991247311540646
9465	AKAP7	uc003qcl.1	uc003qcm.1	0	5	3	3950	0.996214037182759
9465	AKAP7	uc003qck.2	uc003qcn.1	0	5	1	3952	0.998736735725114
9465	AKAP7	uc003qcl.1	uc003qcn.1	0	5	40	3913	0.950455959633648
9465	AKAP7	uc003qcl.1	uc011ebz.1	0	5	1	3952	0.998736735725114
9467	SH3BP5	uc003bzp.1	uc003bzr.1	0	13	3	3800	0.989811990493133
9467	SH3BP5	uc003bzp.1	uc010hem.1	0	13	28	3775	0.90856309955864
9468	PCYT1B	uc004dbj.2	uc004dbi.2	0	29	37	7036	0.859177857179811
9468	PCYT1B	uc004dbj.2	uc004dbk.3	0	29	27	7046	0.895225632533501
9468	PCYT1B	uc004dbi.2	uc004dbk.3	0	29	1	7072	0.995916643199099
9468	PCYT1B	uc004dbk.3	uc004dbj.2	0	29	1	7072	0.995916643199099
9468	PCYT1B	uc004dbi.2	uc004dbj.2	0	29	4	7069	0.983762934769363
946	SIGLEC6	uc002pwz.2	uc010eoz.1	0	22	1	2449	0.991100323624595
946	SIGLEC6	uc010eoz.1	uc002pwy.2	0	22	1	2449	0.991100323624595
946	SIGLEC6	uc010eoz.1	uc010ydb.1	0	22	1	2449	0.991100323624595
946	SIGLEC6	uc002pwy.2	uc010ydb.1	0	22	2	2448	0.982276281892608
946	SIGLEC6	uc010ydb.1	uc002pwz.2	0	22	1	2449	0.991100323624595
9470	EIF4E2	uc002vtb.1	uc002vta.2	0	7	19	2157	0.940562999882739
9472	AKAP6	uc001wrq.2	uc010aml.2	1	94	3	1658	0.983818871048419
9473	C1orf38	uc001bpa.2	uc001bpc.3	0	10	2	3139	0.99366187604842
9473	C1orf38	uc001bpc.3	uc001bpa.2	0	10	10	3131	0.968669323343328
9474	ATG5	uc010kdc.2	uc003prg.2	0	6	1	2330	0.997432605905006
9474	ATG5	uc003prf.2	uc010kdc.2	0	6	7	2324	0.982143313124553
9474	ATG5	uc003prf.2	uc003prg.2	0	6	1	2330	0.997432605905006
9477	MED20	uc003ork.2	uc011duh.1	0	2	2	2535	0.998424886972062
9477	MED20	uc003ork.2	uc011duj.1	0	2	3	2534	0.997637796008741
9477	MED20	uc003ork.2	uc011dui.1	0	2	12	2525	0.990567943858316
9478	CABP1	uc001tyx.2	uc001tyw.2	0	12	2	4468	0.994651820104938
9478	CABP1	uc001tyv.2	uc001tyx.2	0	12	1	4469	0.997322623828648
9478	CABP1	uc001tyv.2	uc001tyw.2	0	12	1	4469	0.997322623828648
9478	CABP1	uc001tyx.2	uc001tyv.2	0	12	1	4469	0.997322623828648
9478	CABP1	uc001tyw.2	uc001tyx.2	0	12	2	4468	0.994651820104938
9478	CABP1	uc001tyw.2	uc001tyv.2	0	12	5	4465	0.986678697060583
947	CD34	uc001hgw.1	uc010psj.1	0	11	25	2677	0.90300899886554
9481	SLC25A27	uc011dwb.1	uc011dwc.1	0	6	1	4660	0.998714377544461
