GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.me
23225	NUP210	None	None	0	48	0	3550	1
23228	PLCL2	uc011awc.1	uc011awd.1	0	36	1	3561	0.989994441356309
23228	PLCL2	uc011awd.1	uc011awc.1	0	36	8	3554	0.922630576697257
23229	ARHGEF9	uc011mos.1	uc004dvm.1	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc011mos.1	uc004dvn.2	0	24	15	3559	0.904306181491249
23229	ARHGEF9	uc011mos.1	uc004dvj.1	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc004dvl.2	uc004dvn.2	0	24	0	3574	1
23229	ARHGEF9	uc004dvk.1	uc004dvn.2	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc004dvj.1	uc011mot.1	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc011mos.1	uc004dvk.1	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc011mos.1	uc004dvl.2	0	24	8	3566	0.947816764879168
23229	ARHGEF9	uc004dvl.2	uc004dvj.1	0	24	2	3572	0.986701906953219
23229	ARHGEF9	uc004dvn.2	uc004dvl.2	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc004dvm.1	uc004dvn.2	0	24	1	3573	0.993329627570873
23229	ARHGEF9	uc011mot.1	uc004dvj.1	0	24	2	3572	0.986701906953219
2322	FLT3	uc010aao.2	uc001urw.2	0	45	1	3552	0.987493051695386
2322	FLT3	uc001urw.2	uc010aao.2	0	45	2	3551	0.975139093584101
2322	FLT3	uc010tdn.1	uc001urw.2	0	45	17	3536	0.806993934234191
2322	FLT3	uc001urw.2	uc010tdn.1	0	45	7	3546	0.915600869332469
23230	VPS13A	uc004akp.3	uc004akq.3	0	94	1	3503	0.973874374652585
23230	VPS13A	uc004akr.2	uc004aks.2	0	94	1	3503	0.973874374652585
23230	VPS13A	uc004aks.2	uc004akr.2	0	94	1	3503	0.973874374652585
23230	VPS13A	uc004akp.3	uc004akt.2	0	94	1	3503	0.973874374652585
23231	SEL1L3	uc003gru.3	uc003grt.2	0	31	48	3519	0.658293795813029
23231	SEL1L3	uc003gru.3	uc003grv.2	0	31	0	3567	1
23232	TBC1D12	None	None	0	19	0	3579	1
23233	EXOC6B	uc010fep.2	uc002sij.2	1	23	13	3561	0.996304139282669
23234	DNAJC9	None	None	0	9	0	3589	1
23235	SIK2	None	None	0	21	0	3577	1
23236	PLCB1	uc002wnc.1	uc002wmz.1	0	86	1	3511	0.976097832128961
23236	PLCB1	uc002wna.2	uc002wnb.2	0	86	7	3505	0.844094928865513
23236	PLCB1	uc002wna.2	uc002wmz.1	0	86	2	3510	0.952760491688846
23236	PLCB1	uc002wnb.2	uc002wna.2	0	86	0	3512	1
23237	ARC	None	None	0	20	0	3578	1
23239	PHLPP1	None	None	0	38	0	3560	1
2323	FLT3LG	uc002pnv.2	uc002pnu.2	0	11	0	3587	1
2323	FLT3LG	uc002pnu.2	uc002pnw.2	0	11	3	3584	0.990853715003231
2323	FLT3LG	uc002pnu.2	uc002pnv.2	0	11	13	3574	0.960912604971786
2323	FLT3LG	uc002pnu.2	uc010yau.1	0	11	1	3586	0.996942745969984
23240	KIAA0922	None	None	0	49	0	3549	1
23241	PACS2	uc001yqt.2	uc001yqv.2	0	34	3	3561	0.971910229030404
23241	PACS2	uc001yqt.2	uc001yqs.2	0	34	13	3551	0.883700185106439
23242	COBL	uc003tps.2	uc011kcl.1	0	65	1	3532	0.981934408004447
23242	COBL	uc003tps.2	uc003tpp.3	0	65	1	3532	0.981934408004447
23242	COBL	uc003tpp.3	uc003tpr.3	0	65	0	3533	1
23242	COBL	uc003tps.2	uc003tpq.3	0	65	1	3532	0.981934408004447
23242	COBL	uc003tpp.3	uc003tpq.3	0	65	2	3531	0.964190249950433
23243	ANKRD28	uc003cai.1	uc011avy.1	0	26	15	3557	0.896730346117106
23243	ANKRD28	uc003cai.1	uc003caj.1	0	26	1	3571	0.992773763201779
23243	ANKRD28	uc011avy.1	uc003cai.1	0	26	0	3572	1
23243	ANKRD28	uc011avz.1	uc003caj.1	0	26	1	3571	0.992773763201779
23243	ANKRD28	uc011avy.1	uc003caj.1	0	26	1	3571	0.992773763201779
23243	ANKRD28	uc003caj.1	uc011avy.1	0	26	1	3571	0.992773763201779
23243	ANKRD28	uc003caj.1	uc003cai.1	0	26	1	3571	0.992773763201779
23244	PDS5A	uc010ifo.2	uc003guv.3	0	37	4	3557	0.959479563291217
23244	PDS5A	uc003guv.3	uc003guw.3	0	37	2	3559	0.979535939019036
23244	PDS5A	uc010ifo.2	uc003guw.3	0	37	0	3561	1
23245	ASTN2	uc004bjv.1	uc011lxr.1	0	94	1	3503	0.973874374652585
23245	ASTN2	uc004bjo.1	uc011lxt.1	0	94	1	3503	0.973874374652585
23245	ASTN2	uc004bjv.1	uc004bjq.1	0	94	2	3502	0.948424224189047
23245	ASTN2	uc004bjv.1	uc011lxt.1	0	94	3	3501	0.923632267271981
23246	BOP1	None	None	0	5	0	3593	1
23247	KIAA0556	uc002dow.2	uc010vco.1	0	62	2	3534	0.965828635838988
23247	KIAA0556	uc010vco.1	uc002dow.2	0	62	1	3535	0.982768204558088
23248	RPRD2	uc009wlr.2	uc001eup.3	0	45	49	3504	0.537469870224954
23248	RPRD2	uc010pcc.1	uc001eup.3	0	45	4	3549	0.950882851652188
23248	RPRD2	uc009wlr.2	uc010pcc.1	0	45	0	3553	1
2324	FLT4	uc003mlz.3	uc003mma.3	0	64	1	3533	0.982212340188994
23250	ATP11A	uc010ago.2	uc001vsm.1	0	48	0	3550	1
23250	ATP11A	uc001vsj.3	uc001vsm.1	0	48	3	3547	0.960498483872444
23250	ATP11A	uc001vsi.3	uc010ago.2	0	48	1	3549	0.986659255141745
23250	ATP11A	uc010ago.2	uc001vsj.3	0	48	1	3549	0.986659255141745
23250	ATP11A	uc001vsj.3	uc010ago.2	1	47	35	3515	0.917568416475686
23251	KIAA1024	uc002bew.1	uc010unk.1	1	52	34	3511	0.906915761278392
23251	KIAA1024	uc010unk.1	uc002bew.1	0	53	2	3543	0.970752138424291
23252	OTUD3	None	None	0	5	0	3593	1
23253	ANKRD12	uc002knv.2	uc002knw.2	0	74	2	3522	0.959283437204402
23254	KAZ	uc001avs.3	uc001avo.2	0	19	4	3575	0.979035208298466
23254	KAZ	uc001avq.2	uc009vog.1	0	19	3	3576	0.984237017291103
23254	KAZ	uc001avs.3	uc009vog.1	0	19	3	3576	0.984237017291103
23254	KAZ	uc001avo.2	uc001avs.3	0	19	0	3579	1
23254	KAZ	uc001avq.2	uc001avo.2	0	19	5	3574	0.973859451771568
23254	KAZ	uc001avq.2	uc001avp.2	0	19	1	3578	0.994719288493608
23254	KAZ	uc001avs.3	uc001avp.2	0	19	2	3577	0.989465002566063
23254	KAZ	uc001avs.3	uc010obj.1	0	19	1	3578	0.994719288493608
23254	KAZ	uc001avr.2	uc001avp.2	0	19	3	3576	0.984237017291103
23254	KAZ	uc001avp.2	uc001avq.2	0	19	1	3578	0.994719288493608
23254	KAZ	uc001avq.2	uc010obj.1	0	19	1	3578	0.994719288493608
23254	KAZ	uc001avr.2	uc001avq.2	0	19	1	3578	0.994719288493608
23254	KAZ	uc001avq.2	uc001avr.2	0	19	4	3575	0.979035208298466
23254	KAZ	uc001avo.2	uc001avp.2	0	19	1	3578	0.994719288493608
23255	KIAA0802	uc002kns.2	uc002knt.2	0	73	3	3522	0.94034319136416
23255	KIAA0802	uc002knq.2	uc002knr.2	0	73	3	3522	0.94034319136416
23255	KIAA0802	uc002knq.2	uc002knt.2	0	73	17	3508	0.705219556461281
23255	KIAA0802	uc002knr.2	uc002kns.2	0	73	1	3524	0.979710950528071
23256	SCFD1	uc001wqn.1	uc010amf.1	0	22	1	3575	0.993885491939967
23256	SCFD1	uc010amf.1	uc010tpi.1	0	22	1	3575	0.993885491939967
23256	SCFD1	uc001wqm.1	uc010amf.1	1	21	46	3530	0.967318934072943
23256	SCFD1	uc010tph.1	uc010amf.1	0	22	1	3575	0.993885491939967
23256	SCFD1	uc001wqm.1	uc001wqn.1	0	22	16	3560	0.906342300361917
23258	DENND5A	uc001mhk.2	uc001mhl.2	0	33	1	3564	0.99082823790995
23258	DENND5A	uc001mhl.2	uc001mhk.2	0	33	17	3548	0.854712300651225
23259	DDHD2	uc003xla.2	uc003xld.2	0	24	0	3574	1
23259	DDHD2	uc003xlc.2	uc003xlb.2	0	24	9	3565	0.941480385392511
23259	DDHD2	uc003xlc.2	uc003xld.2	0	24	13	3561	0.916538449917468
23259	DDHD2	uc003xld.2	uc003xlc.2	0	24	1	3573	0.993329627570873
23261	CAMTA1	None	None	0	68	0	3530	1
23262	PPIP5K2	uc003koe.2	uc010jbo.1	0	38	0	3560	1
23262	PPIP5K2	uc003kof.2	uc003kod.3	0	38	2	3558	0.978985792465248
23262	PPIP5K2	uc003kod.3	uc003kof.2	0	38	11	3549	0.889623459311396
23263	MCF2L	uc001vsr.2	uc010tjr.1	0	33	12	3553	0.895172229423664
23263	MCF2L	uc010tjs.1	uc001vsr.2	0	33	1	3564	0.99082823790995
23263	MCF2L	uc010tjr.1	uc010tjs.1	0	33	0	3565	1
23263	MCF2L	uc001vsr.2	uc001vss.3	0	33	1	3564	0.99082823790995
23263	MCF2L	uc001vst.1	uc001vss.3	0	33	1	3564	0.99082823790995
23263	MCF2L	uc001vsr.2	uc001vsu.2	0	33	5	3560	0.95495013251749
23263	MCF2L	uc001vsr.2	uc001vst.1	0	33	0	3565	1
23263	MCF2L	uc001vsr.2	uc010tjs.1	1	32	90	3475	0.797414780638593
23264	ZC3H7B	None	None	0	30	0	3568	1
23265	EXOC7	uc010wsx.1	uc002jqp.1	0	31	2	3565	0.982840063588287
23265	EXOC7	uc002jqq.2	uc010wsx.1	0	31	1	3566	0.991384102279044
23265	EXOC7	uc010wsx.1	uc010wsw.1	0	31	1	3566	0.991384102279044
23265	EXOC7	uc002jqr.2	uc002jqp.1	0	31	35	3532	0.737632530006999
23265	EXOC7	uc002jqr.2	uc010wsx.1	2	29	98	3469	0.946628182040319
23265	EXOC7	uc002jqr.2	uc010wsw.1	0	31	4	3563	0.965965249777697
23266	LPHN2	uc001dit.3	uc001diw.2	0	81	15	3502	0.710191467083353
23266	LPHN2	uc001dit.3	uc001diu.2	0	81	2	3515	0.955475681281557
23266	LPHN2	uc001dit.3	uc001dis.2	0	81	11	3506	0.778162152152213
23266	LPHN2	uc001div.2	uc001diu.2	0	81	2	3515	0.955475681281557
23266	LPHN2	uc001diw.2	uc001dis.2	1	80	2	3515	0.998519913864319
23266	LPHN2	uc001div.2	uc001diw.2	0	81	1	3516	0.977487493051696
23268	DNMBP	uc001kqg.2	uc001kqh.2	0	43	1	3554	0.98804891606448
23268	DNMBP	uc001kqj.2	uc001kqh.2	0	43	1	3554	0.98804891606448
23268	DNMBP	uc001kqh.2	uc001kqj.2	0	43	1	3554	0.98804891606448
23268	DNMBP	uc001kqh.2	uc010qpl.1	0	43	9	3546	0.897332445595185
23269	MGA	uc010ucy.1	uc010uda.1	0	100	1	3497	0.972206781545303
23269	MGA	uc010ucy.1	uc010ucz.1	0	100	2	3496	0.945178514057249
23269	MGA	uc010ucz.1	uc001zoi.2	0	100	1	3497	0.972206781545303
2326	FMO1	uc001ghn.2	uc010pme.1	0	43	17	3538	0.81476883814405
2326	FMO1	uc001ghn.2	uc001ghm.2	0	43	2	3553	0.976237377729542
2326	FMO1	uc009wvz.2	uc010pme.1	0	43	1	3554	0.98804891606448
2326	FMO1	uc001ghl.2	uc010pme.1	0	43	2	3553	0.976237377729542
2326	FMO1	uc009wvz.2	uc001ghn.2	0	43	1	3554	0.98804891606448
2326	FMO1	uc001ghl.2	uc001ghm.2	0	43	0	3555	1
2326	FMO1	uc010pme.1	uc001ghm.2	0	43	1	3554	0.98804891606448
2326	FMO1	uc001ghl.2	uc001ghn.2	0	43	2	3553	0.976237377729542
2326	FMO1	uc001ghl.2	uc009wvz.2	0	43	1	3554	0.98804891606448
2326	FMO1	uc001ghm.2	uc001ghn.2	0	43	1	3554	0.98804891606448
2326	FMO1	uc010pme.1	uc001ghn.2	0	43	2	3553	0.976237377729542
2326	FMO1	uc001ghm.2	uc001ghl.2	0	43	1	3554	0.98804891606448
2326	FMO1	uc001ghn.2	uc001ghl.2	0	43	6	3549	0.930355124043522
23270	TSPYL4	None	None	0	9	0	3589	1
23271	CAMSAP1L1	uc001gvk.2	uc001gvm.2	0	47	7	3544	0.911996144928015
23271	CAMSAP1L1	uc001gvm.2	uc001gvk.2	0	47	3	3548	0.961310630279326
23272	C3orf63	uc003dib.3	uc003did.3	0	45	0	3553	1
23272	C3orf63	uc003dib.3	uc003dic.3	0	45	7	3546	0.915600869332469
23272	C3orf63	uc003die.3	uc003dib.3	0	45	33	3520	0.658887831977439
23272	C3orf63	uc003dib.3	uc003die.3	0	45	3	3550	0.962936296250596
23274	CLEC16A	uc002dao.2	uc002dan.3	0	44	0	3554	1
23274	CLEC16A	uc002dap.2	uc002dan.3	0	44	2	3552	0.975688158389047
23275	POFUT2	uc002zhb.2	uc002zha.2	0	18	1	3579	0.994997220678155
23275	POFUT2	uc002zhc.2	uc002zha.2	0	18	34	3546	0.842560118710861
23275	POFUT2	uc002zhc.2	uc011afp.1	0	18	1	3579	0.994997220678155
23276	KLHL18	uc003crd.2	uc003crb.2	0	19	5	3574	0.973859451771568
23276	KLHL18	uc003crd.2	uc011bav.1	0	19	25	3554	0.875629467286865
23277	KIAA0664	uc002fuy.1	uc010ckc.1	3	44	64	3487	0.989260821637297
23277	KIAA0664	uc002fuy.1	uc002fux.1	0	47	1	3550	0.986937187326293
23277	KIAA0664	uc002fux.1	uc002fuy.1	0	47	1	3550	0.986937187326293
23277	KIAA0664	uc002fux.1	uc010ckc.1	0	47	5	3546	0.936335688693916
23279	NUP160	uc001ngm.2	uc009ylw.2	0	45	1	3552	0.987493051695386
2327	FMO2	None	None	0	36	0	3562	1
23281	MTUS2	uc001usm.3	uc001usl.3	0	79	1	3518	0.978043357420789
23281	MTUS2	uc010aau.2	uc001usl.3	0	79	1	3518	0.978043357420789
23283	CSTF2T	None	None	0	20	0	3578	1
23284	LPHN3	uc003hcs.1	uc010ihg.1	0	132	1	3465	0.9633129516398
23284	LPHN3	uc003hct.2	uc010ihh.2	0	132	1	3465	0.9633129516398
23284	LPHN3	uc003hct.2	uc010ihg.1	0	132	2	3464	0.927962017634669
23284	LPHN3	uc003hct.2	uc003hcq.3	0	132	2	3464	0.927962017634669
23284	LPHN3	uc003hct.2	uc003hcs.1	0	132	4	3462	0.861077016954902
23285	KIAA1107	uc010otd.1	uc001dop.2	0	20	5	3573	0.972498932839224
23285	KIAA1107	uc001dop.2	uc010otd.1	0	20	4	3574	0.977941008568599
23286	WWC1	uc003lzv.2	uc011den.1	0	44	5	3549	0.940299848294902
23286	WWC1	uc010jjf.1	uc011den.1	0	44	2	3552	0.975688158389047
23286	WWC1	uc011den.1	uc003lzu.2	0	44	2	3552	0.975688158389047
23286	WWC1	uc003lzu.2	uc003lzw.2	1	43	0	3554	1
23286	WWC1	uc011den.1	uc010jjf.1	0	44	1	3553	0.987770983879934
23286	WWC1	uc003lzv.2	uc003lzw.2	0	44	23	3531	0.752860329187443
23286	WWC1	uc010jjf.1	uc003lzw.2	1	43	20	3534	0.97350917772597
23286	WWC1	uc010jjf.1	uc003lzu.2	0	44	3	3551	0.96374981607283
23287	AGTPBP1	uc010mqc.2	uc011lte.1	0	41	0	3557	1
23287	AGTPBP1	uc010mqc.2	uc004aod.3	0	41	1	3556	0.988604780433574
23287	AGTPBP1	uc011ltd.1	uc011ltc.1	0	41	1	3556	0.988604780433574
23287	AGTPBP1	uc011ltd.1	uc004aod.3	0	41	9	3548	0.90189128227359
23288	IQCE	uc003sml.1	uc011jvz.1	0	23	1	3574	0.99360755975542
23288	IQCE	uc011jvz.1	uc010ksm.1	0	23	1	3574	0.99360755975542
23288	IQCE	uc011jvy.1	uc003smo.3	0	23	1	3574	0.99360755975542
23288	IQCE	uc011jvy.1	uc003sml.1	0	23	1	3574	0.99360755975542
2328	FMO3	uc001ghh.2	uc010pmc.1	0	27	1	3570	0.992495831017232
2328	FMO3	uc010pmc.1	uc001ghi.2	0	27	4	3567	0.970307270054629
2328	FMO3	uc001ghh.2	uc001ghi.2	0	27	2	3569	0.985045904012098
2328	FMO3	uc010pmc.1	uc001ghh.2	0	27	4	3567	0.970307270054629
2328	FMO3	uc001ghi.2	uc001ghh.2	0	27	4	3567	0.970307270054629
2328	FMO3	uc001ghi.2	uc010pmc.1	0	27	1	3570	0.992495831017232
23291	FBXW11	None	None	0	15	0	3583	1
23293	SMG6	uc002fub.1	uc010vqv.1	0	43	1	3554	0.98804891606448
23293	SMG6	uc010vqv.1	uc002fub.1	0	43	1	3554	0.98804891606448
23294	ANKS1A	uc011dst.1	uc010jvr.1	0	36	1	3561	0.989994441356309
23295	MGRN1	uc002cwz.2	uc010uxo.1	0	16	0	3582	1
23295	MGRN1	uc010btx.2	uc002cwz.2	0	16	3	3579	0.986714815742511
23295	MGRN1	uc010btx.2	uc010uxq.1	0	16	4	3578	0.982323317257982
23295	MGRN1	uc002cxa.2	uc010uxo.1	0	16	5	3577	0.977950147231236
23295	MGRN1	uc002cxa.2	uc010uxq.1	0	16	25	3557	0.894227610012956
23295	MGRN1	uc010btx.2	uc010uxo.1	0	16	3	3579	0.986714815742511
23299	BICD2	uc004aso.1	uc004asp.1	1	19	98	3480	0.896639351813659
2329	FMO4	None	None	0	32	0	3566	1
23300	ATMIN	uc002ffz.1	uc002fga.2	0	19	4	3575	0.979035208298466
23300	ATMIN	uc002fgb.1	uc002fga.2	0	19	1	3578	0.994719288493608
23300	ATMIN	uc002ffz.1	uc010vnn.1	0	19	25	3554	0.875629467286865
23300	ATMIN	uc002ffz.1	uc002fgb.1	0	19	1	3578	0.994719288493608
23301	EHBP1	uc002sbz.2	uc002scb.2	0	47	50	3501	0.515822564117053
23302	WSCD1	uc010clj.2	uc002gcn.2	0	22	3	3573	0.981763370414008
23302	WSCD1	uc002gcn.2	uc010cli.2	0	22	1	3575	0.993885491939967
23302	WSCD1	uc002gcn.2	uc002gco.2	0	22	1	3575	0.993885491939967
23302	WSCD1	uc002gcn.2	uc010clj.2	0	22	7	3569	0.957941183200091
23302	WSCD1	uc010clj.2	uc002gco.2	0	22	1	3575	0.993885491939967
23303	KIF13B	uc003xhh.3	uc011laz.1	0	45	0	3553	1
23303	KIF13B	uc011laz.1	uc010lvf.1	0	45	1	3552	0.987493051695386
23303	KIF13B	uc011laz.1	uc003xhh.3	0	45	0	3553	1
23304	UBR2	uc011dus.1	uc011duu.1	0	51	4	3543	0.94447332787303
23304	UBR2	uc011dus.1	uc011dut.1	1	50	4	3543	0.998082832293202
23304	UBR2	uc011dur.1	uc011duu.1	0	51	1	3546	0.985825458588105
23304	UBR2	uc011dur.1	uc011dut.1	0	51	11	3536	0.854485470528135
23304	UBR2	uc011dut.1	uc011dus.1	0	51	1	3546	0.985825458588105
23305	ACSL6	uc003kvw.1	uc010jdo.1	0	29	0	3569	1
23305	ACSL6	uc003kvw.1	uc003kvx.1	0	29	1	3568	0.991939966648138
23305	ACSL6	uc003kvw.1	uc003kvz.1	1	28	0	3569	1
23305	ACSL6	uc003kvy.1	uc003kvx.1	0	29	1	3568	0.991939966648138
23305	ACSL6	uc003kwa.1	uc003kvz.1	0	29	1	3568	0.991939966648138
23305	ACSL6	uc003kwc.1	uc003kvz.1	0	29	1	3568	0.991939966648138
23305	ACSL6	uc003kvw.1	uc010jdn.1	0	29	1	3568	0.991939966648138
23305	ACSL6	uc003kwd.1	uc003kvx.1	0	29	1	3568	0.991939966648138
23305	ACSL6	uc003kvz.1	uc003kvv.1	0	29	1	3568	0.991939966648138
23306	TMEM194A	uc001smy.2	uc001smx.2	0	7	7	3584	0.986449315379343
23306	TMEM194A	uc010sra.1	uc001smy.2	0	7	1	3590	0.998054474708171
23306	TMEM194A	uc001smx.2	uc010sra.1	0	7	3	3588	0.994173155351789
23307	FKBP15	uc011lxc.1	uc004bgt.2	0	31	0	3567	1
23307	FKBP15	uc004bgs.2	uc010muu.1	0	31	3	3564	0.974367304419423
23307	FKBP15	uc004bgs.2	uc004bgr.2	0	31	24	3543	0.811925174468871
23307	FKBP15	uc004bgs.2	uc004bgt.2	0	31	1	3566	0.991384102279044
23307	FKBP15	uc004bgs.2	uc011lxc.1	0	31	2	3565	0.982840063588287
23307	FKBP15	uc004bgr.2	uc011lxc.1	0	31	1	3566	0.991384102279044
23308	ICOSLG	uc002zee.2	uc011afc.1	0	15	3	3580	0.987541671733357
23308	ICOSLG	uc002zef.2	uc002zee.2	0	15	1	3582	0.995831017231796
23308	ICOSLG	uc002zee.2	uc002zef.2	1	14	52	3531	0.980223267075651
23309	SIN3B	uc010eaj.1	uc002new.2	0	32	1	3565	0.991106170094497
23309	SIN3B	uc002nez.1	uc010eaj.1	1	31	28	3538	0.973204249063476
23309	SIN3B	uc002nez.1	uc002ney.1	0	32	1	3565	0.991106170094497
23309	SIN3B	uc002nez.1	uc002new.2	0	32	3	3563	0.973547819722687
23309	SIN3B	uc010xpi.1	uc002new.2	0	32	1	3565	0.991106170094497
23309	SIN3B	uc002nex.2	uc002new.2	1	31	0	3566	1
2330	FMO5	uc001epj.2	uc001eph.3	0	17	1	3580	0.995275152862702
2330	FMO5	uc001epi.2	uc001epj.2	0	17	7	3574	0.967364367125206
2330	FMO5	uc001epi.2	uc001eph.3	0	17	27	3554	0.879555501807624
23310	NCAPD3	uc001qhc.1	uc001qhd.1	0	74	1	3523	0.979433018343524
23310	NCAPD3	uc009zda.1	uc001qhd.1	0	74	1	3523	0.979433018343524
23310	NCAPD3	uc001qhd.1	uc001qhc.1	1	73	14	3510	0.963139304988611
23310	NCAPD3	uc001qhd.1	uc009zda.1	0	74	2	3522	0.959283437204402
23312	DMXL2	uc002abc.2	uc002abd.2	0	91	2	3505	0.950049165484856
23313	C22orf9	uc010gzw.1	uc003bfx.1	0	17	1	3580	0.995275152862702
23313	C22orf9	uc003bfx.1	uc010gzw.1	0	17	1	3580	0.995275152862702
23313	C22orf9	uc003bfx.1	uc003bfv.1	0	17	9	3572	0.958225660598486
23313	C22orf9	uc003bfx.1	uc003bfw.1	0	17	4	3577	0.981226362129833
23313	C22orf9	uc003bfw.1	uc003bfx.1	0	17	1	3580	0.995275152862702
23314	SATB2	uc010fsq.1	uc002uuy.1	0	62	1	3535	0.982768204558088
23314	SATB2	uc002uuy.1	uc010fsq.1	0	62	8	3528	0.870060466107072
23314	SATB2	uc002uuy.1	uc002uuz.1	0	62	0	3536	1
23314	SATB2	uc002uuy.1	uc002uva.1	0	62	0	3536	1
23315	SLC9A8	uc010gid.2	uc002xuv.1	0	18	3	3577	0.985062488650307
23315	SLC9A8	uc002xuv.1	uc010gib.1	0	18	1	3579	0.994997220678155
23315	SLC9A8	uc010gid.2	uc010zyk.1	0	18	1	3579	0.994997220678155
23315	SLC9A8	uc010gid.2	uc010zym.1	0	18	1	3579	0.994997220678155
23315	SLC9A8	uc002xuv.1	uc010gic.2	0	18	1	3579	0.994997220678155
23315	SLC9A8	uc002xuv.1	uc010gid.2	0	18	43	3537	0.804985241372145
23315	SLC9A8	uc002xuv.1	uc010zym.1	0	18	2	3578	0.990018085295278
23316	CUX2	None	None	0	63	0	3535	1
23317	DNAJC13	uc003eor.2	uc010htq.1	0	63	1	3534	0.982490272373541
23318	ZCCHC11	uc001cua.1	uc001cty.2	0	39	2	3557	0.978435800447009
23318	ZCCHC11	uc009vze.1	uc001cua.1	0	39	1	3558	0.989160644802668
23318	ZCCHC11	uc001ctz.2	uc001cub.2	0	39	0	3559	1
23318	ZCCHC11	uc001ctz.2	uc001cua.1	0	39	1	3558	0.989160644802668
23318	ZCCHC11	uc001ctz.2	uc001ctx.2	0	39	6	3553	0.936658143210035
23318	ZCCHC11	uc001ctx.2	uc001ctz.2	1	38	0	3559	1
23318	ZCCHC11	uc001ctz.2	uc001cty.2	1	38	3	3556	0.999322325363008
2331	FMOD	None	None	0	25	0	3573	1
23321	TRIM2	uc003inh.2	uc003ing.2	0	20	0	3578	1
23321	TRIM2	uc003inh.2	uc003ini.1	0	20	0	3578	1
23322	RPGRIP1L	uc002eho.3	uc010cbx.2	0	54	1	3543	0.984991662034464
23322	RPGRIP1L	uc010vgy.1	uc010cby.1	0	54	1	3543	0.984991662034464
23322	RPGRIP1L	uc002eho.3	uc002ehp.2	0	54	1	3543	0.984991662034464
23322	RPGRIP1L	uc002eho.3	uc010vgy.1	0	54	1	3543	0.984991662034464
23324	MAN2B2	uc003gjf.1	uc011bwf.1	0	30	81	3487	0.503640070898526
23324	MAN2B2	uc011bwf.1	uc003gje.1	0	30	2	3566	0.983391291890917
23325	KIAA1033	uc001tld.2	uc010swr.1	0	36	1	3561	0.989994441356309
23325	KIAA1033	uc010sws.1	uc001tld.2	0	36	1	3561	0.989994441356309
23325	KIAA1033	uc001tld.2	uc010sws.1	1	35	34	3528	0.952887168835856
23326	USP22	uc002gyn.3	uc002gym.3	0	14	6	3578	0.976863701115142
23326	USP22	uc002gym.3	uc002gyn.3	0	14	8	3576	0.969262733974285
23327	NEDD4L	uc002lhh.2	uc002lgx.2	0	29	2	3567	0.983942674729095
23327	NEDD4L	uc002lhg.2	uc002lgx.2	0	29	7	3562	0.944880967428773
23327	NEDD4L	uc010dpn.2	uc002lhg.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc002lhf.2	uc002lgx.2	0	29	3	3566	0.976007653158699
23327	NEDD4L	uc002lhe.2	uc002lhf.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc002lhg.2	uc002lgy.2	0	29	9	3560	0.929679246654191
23327	NEDD4L	uc002lhf.2	uc002lgy.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc002lhf.2	uc002lhh.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc010xee.1	uc002lhc.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc002lhf.2	uc002lhc.2	0	29	3	3566	0.976007653158699
23327	NEDD4L	uc002lhb.2	uc010dpm.1	0	29	2	3567	0.983942674729095
23327	NEDD4L	uc002lhf.2	uc010dpn.2	0	29	3	3566	0.976007653158699
23327	NEDD4L	uc002lhb.2	uc002lhc.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc002lhg.2	uc010dpn.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc002lhg.2	uc010dpm.1	0	29	7	3562	0.944880967428773
23327	NEDD4L	uc002lhg.2	uc002lhc.2	0	29	11	3558	0.914713796481947
23327	NEDD4L	uc002lhg.2	uc002lhf.2	0	29	1	3568	0.991939966648138
23327	NEDD4L	uc010dpn.2	uc002lhf.2	0	29	0	3569	1
23327	NEDD4L	uc002lhg.2	uc002lhd.2	0	29	3	3566	0.976007653158699
23327	NEDD4L	uc002lhg.2	uc002lhh.2	0	29	5	3564	0.960322553738489
23327	NEDD4L	uc002lhf.2	uc002lhe.2	0	29	2	3567	0.983942674729095
23328	SASH1	uc003qme.1	uc003qmf.1	0	47	5	3546	0.936335688693916
2332	FMR1	uc004fck.3	uc004fcj.2	0	33	0	3565	1
2332	FMR1	uc011mxa.1	uc004fcj.2	0	33	1	3564	0.99082823790995
2332	FMR1	uc010nst.2	uc011mxa.1	0	33	1	3564	0.99082823790995
2332	FMR1	uc004fcj.2	uc004fck.3	0	33	1	3564	0.99082823790995
23331	TTC28	None	None	0	37	0	3561	1
23332	CLASP1	uc002tng.1	uc010yzb.1	0	49	1	3548	0.986381322957198
23332	CLASP1	uc002tng.1	uc010yza.1	0	49	0	3549	1
