#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
5	19.3855861126	2.62454e+08	ENSP00000287169-uc001nkx.1-uc001nky.1, ENSP00000401514, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	3.81019254399e-09	E
14	19.209953544	2.20179e+08	ENSP00000400113-uc001mpi.2-uc001mpj.2, ENSP00000411409, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.54174951244e-09	E
10	19.209953544	2.20179e+08	ENSP00000359818-uc001knt.2-uc001knq.2, ENSP00000411409, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.54174951244e-09	E
21	19.209953544	2.20179e+08	ENSP00000378438-uc002azq.3-uc002azr.3, ENSP00000411409, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.54174951244e-09	E
37	19.1702744895	2.11614e+08	ENSP00000298281, ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000415793, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.72558492759e-09	E
26	19.1702744895	2.11614e+08	ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	4.72558492759e-09	E
25	19.1678450692	2.11101e+08	ENSP00000298281, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.73707931607e-09	E
25	19.1678450692	2.11101e+08	ENSP00000298281, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000415793, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.73707931607e-09	E
23	19.1283424918	2.02924e+08	ENSP00000298281, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	4.92795130632e-09	E
16	19.0773766858	1.92841e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000360202, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.18561865625e-09	E
13	19.0773766858	1.92841e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000360186, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.18561865625e-09	E
26	19.0773766858	1.92841e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000360187, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.18561865625e-09	E
3	19.0773766858	1.92841e+08	ENSP00000218089, ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.18561865625e-09	E
29	19.0510266134	1.87826e+08	ENSP00000369695-uc003zoe.2-uc011lnf.1, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	5.32407625604e-09	E
19	19.0510266134	1.87826e+08	ENSP00000298281, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000393571-uc001pjq.2-uc010rvu.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.32407625604e-09	E
50	19.0330228358	1.84475e+08	ENSP00000294785-uc001fvx.2-uc010pjg.1, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	5.42079780517e-09	E
13	19.0330228358	1.84475e+08	ENSP00000356849-uc001gdt.1-uc010plf.1, ENSP00000401514, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.42079780517e-09	E
21	19.0195998155	1.82015e+08	ENSP00000356849-uc001gdt.1-uc010plf.1, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	5.49405182956e-09	E
3	18.9785438853	1.74694e+08	ENSP00000346065-uc003oyj.2-uc010jze.2, ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000415793	5.72430961916e-09	E
11	18.9773283146	1.74481e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000378056-uc002blh.2-uc002bll.2, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	5.73127215335e-09	E
22	18.9773283146	1.74481e+08	ENSP00000300658-uc002hsj.2-uc010cvy.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	5.73127215335e-09	E
16	18.9224352443	1.65162e+08	ENSP00000316739-uc001bes.2-uc001ber.2, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000386797-uc002tob.1-uc002toa.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.05467434446e-09	E
17	18.9060130323	1.62471e+08	ENSP00000364037-uc004bas.2-uc011lvf.1, ENSP00000401514, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.15492641722e-09	E
1	18.9060130323	1.62471e+08	ENSP00000343405-uc001jux.2-uc010qkq.1, ENSP00000401514, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.15492641722e-09	E
35	18.890246903	1.5993e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000379154-uc001jap.1-uc001jao.1, ENSP00000415793	6.25273478664e-09	E
12	18.8841372699	1.58956e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000384164-uc010gci.1-uc002wpg.1, ENSP00000400113-uc001mpi.2-uc001mpj.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
15	18.8841372699	1.58956e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000378438-uc002azq.3-uc002azr.3, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
24	18.8841372699	1.58956e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000400113-uc001mpi.2-uc001mpj.2, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
13	18.8841372699	1.58956e+08	ENSP00000299767-uc001tkb.1-uc010swg.1, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
13	18.8841372699	1.58956e+08	ENSP00000347444-uc004axj.2-uc011luy.1, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
21	18.8841372699	1.58956e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000378438-uc002azq.3-uc002azr.3, ENSP00000384164-uc010gci.1-uc002wpg.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
31	18.8841372699	1.58956e+08	ENSP00000299767-uc001tkb.1-uc010swg.1, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000384164-uc010gci.1-uc002wpg.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
23	18.8841372699	1.58956e+08	ENSP00000359245, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000378438-uc002azq.3-uc002azr.3, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.2910536402e-09	E
14	18.8337885182	1.51151e+08	ENSP00000311429-uc002aqb.2-uc010bhv.2, ENSP00000411409, ENSP00000415793, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.61590976534e-09	E
6	18.8026696305	1.4652e+08	ENSP00000298281, ENSP00000321853-uc002ftk.1-uc010vqr.1, ENSP00000366299-uc002ign.2-uc010czu.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	6.82502638109e-09	E
4	18.7508159639	1.39116e+08	ENSP00000225576, ENSP00000273359-uc003dyk.3-uc011bhq.1, ENSP00000366299-uc002ign.2-uc010czu.2, ENSP00000469540-uc002omt.2-uc002oms.2	7.18826527196e-09	E
10	18.7508159639	1.39116e+08	ENSP00000273359-uc003dyk.3-uc011bhq.1, ENSP00000366299-uc002ign.2-uc010czu.2, ENSP00000429865, ENSP00000469540-uc002omt.2-uc002oms.2	7.18826527196e-09	E
1	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000384797, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
