Normal_transcript	Tumor_transcript	Origin
uc003brt.2	uc010hck.2	Tumor
uc003brv.2	uc003brx.2	Tumor
uc003brz.2	uc003bsb.2	Tumor
uc003brz.2	uc003bsc.2	Tumor
uc003brz.2	uc010hcl.2	Tumor
uc003bsa.2	uc003brz.2	Tumor
uc003bsa.2	uc003bsc.2	Tumor
uc003bsa.2	uc010hcl.2	Tumor
uc003bsb.2	uc010hcl.2	Tumor
uc003bse.2	uc003bsg.2	Tumor
uc003bsg.2	uc011ati.1	Tumor
uc003bsi.2	uc003bsh.2	Tumor
uc003bsi.2	uc003bsj.2	Tumor
uc003bsi.2	uc003bsm.2	Tumor
uc003bsi.2	uc003bsn.2	Tumor
uc003bsi.2	uc003bso.2	Tumor
uc003bsi.2	uc003bsr.1	Tumor
uc003bsj.2	uc003bsh.2	Tumor
uc003bsm.2	uc003bsh.2	Tumor
uc003bsm.2	uc003bsi.2	Tumor
uc003bsm.2	uc003bsj.2	Tumor
uc003bsm.2	uc003bsn.2	Tumor
uc003bsm.2	uc003bso.2	Tumor
uc003bsm.2	uc003bsp.1	Tumor
uc003bsm.2	uc003bsq.1	Tumor
uc003bsm.2	uc003bsr.1	Tumor
uc003bsm.2	uc010hcm.1	Tumor
uc003bsr.1	uc003bsp.1	Tumor
uc003bsx.1	uc003bsw.1	Tumor
uc003bsx.1	uc010hcn.1	Tumor
uc003bsz.1	uc003btb.1	Tumor
uc003bta.1	uc003bsz.1	Tumor
uc003btd.3	uc003btj.3	Tumor
uc003btf.3	uc003btd.3	Tumor
uc003btf.3	uc003bth.3	Tumor
uc003btf.3	uc011atj.1	Tumor
uc003btg.2	uc003btd.3	Tumor
uc003btj.3	uc003btd.3	Tumor
uc003btj.3	uc011atj.1	Tumor
uc003btp.2	uc003bto.2	Tumor
uc003btp.2	uc003btq.2	Tumor
uc003btp.2	uc003bts.2	Tumor
uc003btq.2	uc003bto.2	Tumor
uc003btq.2	uc003btp.2	Tumor
uc003btq.2	uc003bts.2	Tumor
uc003btr.2	uc003bto.2	Tumor
uc003btr.2	uc003btp.2	Tumor
uc003bts.2	uc003bto.2	Tumor
uc003bts.2	uc003btp.2	Tumor
uc003bts.2	uc010hcp.2	Tumor
uc003btu.2	uc003btx.2	Tumor
uc003btw.2	uc003btu.2	Tumor
uc003btw.2	uc003btv.2	Tumor
uc003btw.2	uc003btx.2	Tumor
uc003btw.2	uc003bty.2	Tumor
uc003btw.2	uc010hcq.2	Tumor
uc003btw.2	uc011atn.1	Tumor
uc003btx.2	uc003btw.2	Tumor
uc003bub.2	uc003bue.2	Tumor
uc003bub.2	uc010hcv.2	Tumor
uc003bub.2	uc011atp.1	Tumor
uc003bub.2	uc011atq.1	Tumor
uc003bug.2	uc003buf.2	Tumor
uc003bug.2	uc003buh.2	Tumor
uc003bug.2	uc003bui.2	Tumor
uc003buh.2	uc003bug.2	Tumor
uc003buh.2	uc003bui.2	Tumor
uc003bui.2	uc003buf.2	Tumor
uc003buk.2	uc003bul.2	Tumor
uc003bul.2	uc003buk.2	Tumor
uc003bul.2	uc003bum.2	Tumor
uc003bum.2	uc003buk.2	Tumor
uc003bux.1	uc003buy.1	Tumor
uc003bux.1	uc010hcw.1	Tumor
uc003bvc.2	uc003bvd.2	Tumor
uc003bvd.2	uc003bvc.2	Tumor
uc003bvf.2	uc011atr.1	Tumor
uc003bvf.2	uc011ats.1	Tumor
uc003bvj.1	uc010hdc.2	Tumor
uc003bvk.3	uc010hdi.2	Tumor
uc003bwc.2	uc011aum.1	Tumor
uc003bwh.2	uc003bwj.2	Tumor
uc003bwj.2	uc003bwh.2	Tumor
uc003bwj.2	uc003bwi.2	Tumor
uc003bwl.1	uc003bwm.2	Tumor
uc003bwl.1	uc003bwn.2	Tumor
uc003bwr.2	uc003bws.2	Tumor
uc003bws.2	uc003bwr.2	Tumor
uc003bwt.1	uc003bwv.2	Tumor
uc003bwu.2	uc003bwr.2	Tumor
uc003bwu.2	uc003bws.2	Tumor
uc003bwx.2	uc003bws.2	Tumor
uc003bwx.2	uc003bwv.2	Tumor
uc003bwy.2	uc003bwz.2	Tumor
uc003bwz.2	uc003bxb.2	Tumor
uc003bxa.2	uc003bxb.2	Tumor
uc003bxd.2	uc003bxe.2	Tumor
uc003bxd.2	uc011aus.1	Tumor
uc003bxe.2	uc003bxd.2	Tumor
uc003bxf.3	uc011aut.1	Immune&Stroma
uc003bxg.1	uc003bxh.1	Tumor
uc003bxg.1	uc011auv.1	Tumor
uc003bxh.1	uc003bxg.1	Tumor
uc003bxh.1	uc003bxi.1	Tumor
uc003bxi.1	uc003bxh.1	Tumor
uc003bxk.2	uc003bxj.2	Tumor
uc003bxu.3	uc003bxt.2	Tumor
uc003bxu.3	uc011auw.1	Tumor
uc003bxy.2	uc011aux.1	Tumor
uc003bxy.2	uc011auy.1	Tumor
uc003byg.2	uc011avd.1	Tumor
uc003byh.1	uc011avd.1	Tumor
uc003byq.2	uc003byp.2	Tumor
uc003byq.2	uc003byr.2	Tumor
uc003byw.2	uc010hei.1	Tumor
uc003byw.2	uc010hej.2	Tumor
uc003bzc.2	uc003bzd.2	Tumor
uc003bzc.2	uc011avk.1	Tumor
uc003bzi.2	uc003bzj.3	Tumor
uc003bzj.3	uc003bzi.2	Tumor
uc003bzl.2	uc011avl.1	Tumor
uc003bzm.1	uc010hek.1	Tumor
uc003bzp.1	uc003bzr.1	Tumor
uc003bzp.1	uc010hem.1	Immune
uc003bzs.1	uc003bzt.1	Tumor
uc003bzs.1	uc011avp.1	Tumor
uc003bzt.1	uc010hen.1	Tumor
uc003bzt.1	uc011avp.1	Tumor
uc003bzu.2	uc011avq.1	Tumor
uc003bzv.2	uc010heo.2	Tumor
uc003bzx.2	uc010heo.2	Tumor
uc003bzz.2	uc003bzv.2	Tumor
uc003bzz.2	uc010heo.2	Tumor
uc003caf.2	uc010hep.2	Tumor
uc003caf.2	uc011avs.1	Tumor
uc003caf.2	uc011avu.1	Tumor
uc003cah.2	uc011avv.1	Tumor
uc003cai.1	uc003caj.1	Tumor
uc003cai.1	uc011avy.1	Tumor
uc003caj.1	uc003cai.1	Tumor
uc003caj.1	uc011avy.1	Tumor
uc003car.3	uc003caq.3	Tumor
uc003car.3	uc003cas.3	Tumor
uc003cau.2	uc003cav.2	Tumor
uc003cav.2	uc003cat.3	Tumor
uc003caw.2	uc003cax.2	Tumor
uc003caw.2	uc011awb.1	Tumor
uc003cax.2	uc003caw.2	Tumor
uc003cax.2	uc010her.1	Tumor
uc003cax.2	uc011awb.1	Tumor
uc003cay.2	uc010hes.2	Tumor
uc003cbh.2	uc003cbi.2	Tumor
uc003cbh.2	uc003cbj.2	Tumor
uc003cbj.2	uc003cbh.2	Tumor
uc003cbk.1	uc010hex.1	Tumor
uc003cbl.3	uc003cbm.2	Tumor
uc003cbm.2	uc003cbl.3	Tumor
uc003cbn.2	uc011awg.1	Tumor
uc003cbs.2	uc003cbx.2	Tumor
uc003cbu.2	uc003ccb.2	Tumor
uc003cbz.2	uc003cca.2	Tumor
uc003cca.2	uc003cbu.2	Tumor
uc003cca.2	uc003cbx.2	Tumor
uc003cca.2	uc003cbz.2	Tumor
uc003ccb.2	uc003cbz.2	Tumor
uc003ccg.2	uc010hfc.2	Tumor
uc003cch.2	uc003cci.2	Tumor
uc003ccj.2	uc003cck.2	Tumor
uc003ccj.2	uc003ccl.2	Tumor
uc003ccj.2	uc003ccm.2	Tumor
uc003cck.2	uc003ccj.2	Tumor
uc003ccm.2	uc003ccj.2	Tumor
uc003ccr.2	uc003ccn.2	Tumor
uc003ccr.2	uc003ccp.2	Tumor
uc003ccr.2	uc003ccq.2	Tumor
uc003ccx.3	uc003ccy.3	Tumor
uc003ccx.3	uc010hfe.2	Tumor
uc003ccy.3	uc003ccx.3	Tumor
uc003ccy.3	uc003ccz.3	Tumor
uc003ccy.3	uc003cdd.2	Tumor
uc003ccy.3	uc010hfe.2	Tumor
uc003cdh.2	uc003cdi.1	Tumor
uc003cdh.2	uc011awl.1	Stroma
uc003cdj.2	uc010hff.1	Tumor
uc003cdj.2	uc011awm.1	Tumor
uc003cdj.2	uc011awn.1	Tumor
uc003cdl.2	uc003cdk.2	Tumor
uc003cdl.2	uc003cdm.2	Tumor
uc003cdl.2	uc011awo.1	Tumor
uc003cdm.2	uc003cdk.2	Tumor
uc003cdn.2	uc011awp.1	Tumor
uc003cdp.2	uc003cdq.2	Tumor
uc003cdq.2	uc003cdp.2	Tumor
uc003cdv.2	uc011axa.1	Tumor
uc003cdw.2	uc011awv.1	Tumor
uc003cdw.2	uc011awx.1	Tumor
uc003cdx.2	uc011axc.1	Tumor
uc003ceb.2	uc003cec.2	Tumor
uc003ceb.2	uc003ced.2	Tumor
uc003cee.3	uc003ceg.2	Tumor
uc003ceh.2	uc003cei.2	Tumor
uc003cei.2	uc003ceh.2	Tumor
uc003cei.2	uc010hfo.2	Immune
uc003cel.2	uc003cem.2	Tumor
uc003cem.2	uc003cel.2	Tumor
uc003cem.2	uc010hfr.2	Tumor
uc003ceo.2	uc003cen.2	Tumor
uc003cev.2	uc003ceu.1	Tumor
uc003cev.2	uc011axf.1	Tumor
uc003cex.2	uc010hfu.2	Tumor
uc003cey.1	uc003cez.1	Tumor
uc003cfb.3	uc011axh.1	Tumor
uc003cfc.1	uc003cfd.1	Tumor
uc003cfc.1	uc010hfw.1	Immune&Stroma
uc003cfh.1	uc003cfi.1	Tumor
uc003cfi.1	uc003cfh.1	Tumor
uc003cfi.1	uc003cfj.1	Tumor
uc003cfk.2	uc011axl.1	Tumor
uc003cfl.3	uc003cfm.2	Tumor
uc003cfl.3	uc003cfn.2	Tumor
uc003cfn.2	uc003cfl.3	Tumor
uc003cfp.2	uc011axo.1	Tumor
uc003cfp.2	uc011axp.1	Stroma
uc003cfs.2	uc003cfu.2	Tumor
uc003cfu.2	uc003cfs.2	Tumor
uc003cfx.2	uc003cfy.2	Tumor
uc003cfx.2	uc011axw.1	Tumor
uc003cgh.1	uc011aya.1	Tumor
uc003cgl.2	uc003cgo.2	Tumor
uc003cgl.2	uc010hgp.2	Tumor
uc003cgl.2	uc011ayb.1	Tumor
uc003cgl.2	uc011ayd.1	Tumor
uc003cgs.3	uc003cgp.2	Tumor
uc003cgs.3	uc003cgr.2	Tumor
uc003cgs.3	uc003cgt.3	Immune&Stroma
uc003cgs.3	uc011ayf.1	Tumor
uc003cgt.3	uc003cgr.2	Tumor
uc003cgt.3	uc003cgs.3	Stroma
uc003cgv.2	uc003cgw.2	Tumor
uc003cgx.2	uc003cgv.2	Stroma
uc003cgx.2	uc010hgs.2	Tumor
uc003cgz.1	uc003chb.2	Tumor
uc003cha.3	uc003chb.2	Tumor
uc003chb.2	uc003cgy.1	Tumor
uc003chb.2	uc003cgz.1	Tumor
uc003chb.2	uc003cha.3	Tumor
uc003chg.2	uc003chh.2	Tumor
uc003chh.2	uc003chg.2	Tumor
uc003chk.1	uc010hgu.2	Tumor
uc003chl.2	uc003chj.2	Tumor
uc003chn.2	uc003chm.2	Tumor
uc003chp.1	uc010hgx.1	Tumor
uc003cht.2	uc003chv.2	Tumor
uc003cht.2	uc010hgy.2	Tumor
uc003chu.2	uc003chv.2	Tumor
uc003chy.2	uc010hhb.2	Tumor
uc003chz.3	uc011aym.1	Tumor
uc003chz.3	uc011ayn.1	Tumor
uc003cic.2	uc003cid.1	Tumor
uc003cic.2	uc011ayp.1	Tumor
uc003cif.2	uc003cig.2	Tumor
uc003cih.2	uc010hhd.2	Tumor
uc003cih.2	uc010hhe.2	Tumor
uc003cih.2	uc010hhf.2	Tumor
uc003cih.2	uc011ayq.1	Tumor
uc003cij.2	uc003cik.2	Tumor
uc003cik.2	uc003cii.2	Tumor
uc003cit.2	uc003ciu.2	Immune&Stroma
uc003ciu.2	uc003cit.2	Tumor
uc003ciw.1	uc003ciy.1	Tumor
uc003ciw.1	uc003ciz.1	Immune
uc003ciw.1	uc011ayw.1	Tumor
uc003ciy.1	uc003ciz.1	Tumor
uc003cja.2	uc003cjb.2	Tumor
uc003cjb.2	uc003cja.2	Tumor
uc003cjd.2	uc003cjc.2	Tumor
uc003cjd.2	uc003cje.2	Tumor
uc003cje.2	uc003cjf.2	Tumor
uc003cjf.2	uc003cjc.2	Tumor
uc003cjf.2	uc011ayx.1	Tumor
uc003cjf.2	uc011ayy.1	Tumor
uc003cjg.2	uc003cjh.2	Tumor
uc003cjh.2	uc003cjg.2	Tumor
uc003cjm.2	uc010hhr.2	Tumor
uc003cjp.2	uc003cjr.2	Tumor
uc003cjp.2	uc003cjt.2	Tumor
uc003cjr.2	uc003cjp.2	Tumor
uc003cka.2	uc011ayz.1	Tumor
uc003ckd.3	uc010hhy.2	Tumor
uc003ckg.2	uc003cki.2	Tumor
uc003ckh.2	uc003ckg.2	Tumor
uc003cki.2	uc003ckg.2	Tumor
uc003ckk.2	uc003ckl.2	Tumor
uc003ckl.2	uc003ckk.2	Tumor
uc003ckm.2	uc011aze.1	Tumor
uc003ckn.2	uc003cko.2	Tumor
uc003ckn.2	uc011aze.1	Tumor
uc003ckq.2	uc003ckp.2	Tumor
uc003ckr.2	uc003ckp.2	Tumor
uc003ckr.2	uc003ckq.2	Tumor
uc003ckr.2	uc011azg.1	Tumor
uc003cku.3	uc003ckx.1	Tumor
uc003ckv.3	uc003cku.3	Tumor
uc003ckv.3	uc003ckw.2	Tumor
uc003ckv.3	uc003ckx.1	Tumor
uc003cla.2	uc003cky.2	Tumor
uc003cla.2	uc011azh.1	Tumor
uc003cla.2	uc011azi.1	Tumor
uc003cla.2	uc011azj.1	Tumor
uc003cld.1	uc003clc.1	Tumor
uc003clf.2	uc011azn.1	Tumor
uc003clg.2	uc011azl.1	Tumor
uc003clg.2	uc011azm.1	Tumor
uc003clg.2	uc011azn.1	Tumor
uc003clh.2	uc003clj.2	Tumor
uc003clh.2	uc010hic.2	Tumor
uc003clo.2	uc003clp.2	Tumor
uc003clo.2	uc011azp.1	Tumor
uc003clp.2	uc011azp.1	Tumor
uc003cls.2	uc011azp.1	Tumor
uc003clw.2	uc003clx.2	Tumor
uc003clx.2	uc003clw.2	Tumor
uc003cly.3	uc011azq.1	Tumor
uc003clz.2	uc003cly.3	Tumor
uc003clz.2	uc011azq.1	Tumor
uc003cmb.3	uc003cma.3	Tumor
uc003cmb.3	uc010hid.2	Tumor
uc003cmf.2	uc003cme.2	Tumor
uc003cmh.2	uc010hif.2	Tumor
uc003cmk.2	uc003cmi.2	Tumor
uc003cmp.3	uc003cmo.3	Tumor
uc003cmp.3	uc010hii.2	Tumor
uc003cmq.1	uc003cmr.1	Tumor
uc003cmr.1	uc003cmq.1	Tumor
uc003cms.3	uc003cmt.3	Tumor
uc003cms.3	uc011azr.1	Tumor
uc003cmt.3	uc003cms.3	Tumor
uc003cmv.2	uc010hil.2	Tumor
uc003cmv.2	uc011azt.1	Tumor
uc003cnd.3	uc003cnc.3	Tumor
uc003cne.3	uc003cnb.3	Tumor
uc003cne.3	uc003cnc.3	Tumor
uc003cni.2	uc003cnj.2	Tumor
uc003cnk.2	uc003cni.2	Tumor
uc003cnm.2	uc003cnn.2	Tumor
uc003cnm.2	uc003cnp.2	Tumor
uc003cnn.2	uc003cnm.2	Tumor
uc003cnn.2	uc003cnp.2	Tumor
uc003cnp.2	uc003cnn.2	Tumor
uc003cnq.2	uc003cnr.2	Tumor
uc003cnr.2	uc003cnq.2	Tumor
uc003cnt.2	uc003cns.2	Tumor
uc003cnu.1	uc003cnv.1	Tumor
uc003cod.2	uc003coe.2	Tumor
uc003cog.2	uc003cod.2	Tumor
uc003cog.2	uc011bad.1	Tumor
uc003coi.2	uc003coj.2	Tumor
uc003cok.3	uc003col.2	Tumor
uc003com.2	uc003con.2	Tumor
uc003cop.1	uc010hit.1	Immune&Stroma
uc003cos.2	uc003cot.2	Tumor
uc003cos.2	uc011bah.1	Tumor
uc003cot.2	uc003cos.2	Tumor
uc003cpa.1	uc003coz.1	Immune
uc003cpa.1	uc010hiv.1	Tumor
uc003cpc.1	uc010hix.1	Tumor
uc003cpe.2	uc003cpf.2	Tumor
uc003cpf.2	uc003cpe.2	Tumor
uc003cpg.1	uc003cpj.1	Tumor
uc003cpj.1	uc003cpg.1	Tumor
uc003cpl.1	uc003cpj.1	Tumor
uc003cpm.3	uc003cpn.3	Tumor
uc003cpn.3	uc003cpm.3	Tumor
uc003cpo.3	uc010hjd.2	Tumor
uc003cpp.3	uc010hjf.2	Tumor
uc003cpp.3	uc010hjg.2	Tumor
uc003cpq.2	uc003fzr.2	Tumor
uc003cpq.2	uc010hjh.2	Tumor
uc003cpu.3	uc010hji.2	Tumor
uc003cpx.1	uc003cqc.1	Tumor
uc003cpy.1	uc003cqc.1	Tumor
uc003cqa.1	uc003cpy.1	Tumor
uc003cqb.1	uc003cpx.1	Tumor
uc003cqb.1	uc003cpy.1	Tumor
uc003cqb.1	uc003cpz.1	Tumor
uc003cqb.1	uc003cqa.1	Tumor
uc003cqb.1	uc003cqc.1	Tumor
uc003cqe.1	uc003cqf.1	Tumor
uc003cqf.1	uc003cqe.1	Tumor
uc003cqm.2	uc003cqn.2	Tumor
uc003cqp.2	uc010hjo.1	Tumor
uc003cqs.2	uc003cqr.2	Tumor
uc003crd.2	uc003crb.2	Tumor
uc003crd.2	uc011bav.1	Immune&Stroma
uc003crf.1	uc011bax.1	Stroma
uc003crf.1	uc011bay.1	Tumor
uc003crg.2	uc003crh.1	Tumor
uc003crh.1	uc003crg.2	Immune&Stroma
uc003crj.2	uc011bba.1	Tumor
uc003crk.2	uc003crj.2	Tumor
uc003crk.2	uc011bba.1	Tumor
uc003crn.2	uc003cro.3	Tumor
uc003crn.2	uc011bbb.1	Tumor
uc003crp.3	uc003crn.2	Tumor
uc003crq.2	uc011bbc.1	Tumor
uc003crq.2	uc011bbd.1	Tumor
uc003cru.2	uc003crt.2	Tumor
uc003cru.2	uc010hjr.1	Tumor
uc003crw.2	uc003csb.2	Tumor
uc003csb.2	uc003crw.2	Immune&Stroma
uc003csb.2	uc003csc.3	Tumor
uc003csh.1	uc003csi.1	Tumor
uc003csi.1	uc003csh.1	Tumor
uc003csl.3	uc003csn.2	Tumor
uc003csl.3	uc010hjt.1	Tumor
uc003csm.2	uc011bbg.1	Tumor
uc003csn.2	uc003csl.3	Tumor
uc003cso.2	uc003csp.3	Tumor
uc003csp.3	uc003cso.2	Tumor
uc003csp.3	uc010hju.2	Tumor
uc003csp.3	uc011bbh.1	Tumor
uc003csx.2	uc003cst.2	Tumor
uc003csx.2	uc003csw.2	Tumor
uc003csz.2	uc003ctc.2	Tumor
uc003cta.2	uc003ctc.2	Tumor
uc003ctb.2	uc003ctc.2	Tumor
uc003ctc.2	uc003csz.2	Tumor
uc003ctd.2	uc003cta.2	Tumor
uc003ctd.2	uc003ctc.2	Tumor
uc003ctf.1	uc003ctg.1	Tumor
uc003ctf.1	uc011bbj.1	Tumor
uc003ctg.1	uc003ctf.1	Tumor
uc003ctk.2	uc003ctj.2	Tumor
uc003ctm.1	uc003ctp.1	Tumor
uc003ctp.1	uc003ctm.1	Tumor
uc003ctp.1	uc003ctt.2	Tumor
uc003ctp.1	uc003ctu.1	Tumor
uc003cub.1	uc003cua.1	Tumor
uc003cuh.2	uc003cug.2	Tumor
uc003cuh.2	uc003cuk.2	Tumor
uc003cuh.2	uc011bbp.1	Tumor
uc003cui.2	uc003cug.2	Tumor
uc003cui.2	uc003cuj.2	Tumor
uc003cui.2	uc003cuk.2	Tumor
uc003cui.2	uc011bbp.1	Tumor
uc003cuk.2	uc011bbp.1	Tumor
uc003cum.2	uc003cun.2	Tumor
uc003cun.2	uc003cum.2	Tumor
uc003cuq.2	uc003cup.2	Tumor
uc003cuq.2	uc003cur.2	Tumor
uc003cuq.2	uc003cus.2	Tumor
uc003cuq.2	uc003cut.2	Tumor
uc003cuq.2	uc003cuv.1	Tumor
uc003cuq.2	uc011bbq.1	Tumor
uc003cuq.2	uc011bbr.1	Tumor
uc003cuq.2	uc011bbs.1	Tumor
uc003cus.2	uc003cup.2	Tumor
uc003cus.2	uc003cuq.2	Tumor
uc003cus.2	uc003cur.2	Tumor
uc003cus.2	uc003cuv.1	Tumor
uc003cus.2	uc011bbs.1	Tumor
uc003cut.2	uc011bbs.1	Tumor
uc003cux.1	uc003cuy.1	Tumor
uc003cux.1	uc010hki.1	Tumor
uc003cuy.1	uc010hki.1	Tumor
uc003cva.3	uc010hkj.2	Tumor
uc003cvc.2	uc003cvb.2	Tumor
uc003cvc.2	uc003cvf.2	Tumor
uc003cvc.2	uc010hkl.2	Tumor
uc003cvd.1	uc003cvb.2	Tumor
uc003cvd.1	uc003cve.1	Tumor
uc003cvg.2	uc003cvh.2	Tumor
uc003cvj.2	uc011bby.1	Immune&Stroma
uc003cvj.2	uc011bbz.1	Tumor
uc003cvk.1	uc003cvl.1	Tumor
uc003cvk.1	uc003cvm.1	Tumor
uc003cvl.1	uc010hko.1	Tumor
uc003cvl.1	uc011bca.1	Tumor
uc003cvn.2	uc003cvq.2	Tumor
uc003cvq.2	uc003cvn.2	Tumor
uc003cvx.2	uc011bcc.1	Immune
uc003cvx.2	uc011bcd.1	Tumor
uc003cvz.3	uc003cwa.2	Tumor
uc003cvz.3	uc003cwb.2	Tumor
uc003cvz.3	uc003cwc.1	Tumor
uc003cvz.3	uc011bcg.1	Tumor
uc003cwc.1	uc003cwd.1	Tumor
uc003cwc.1	uc011bch.1	Tumor
uc003cwh.2	uc003cwi.1	Tumor
uc003cwn.2	uc003cwm.2	Tumor
uc003cwq.2	uc003cwo.2	Tumor
uc003cwq.2	uc003cwp.2	Tumor
uc003cwq.2	uc003cwr.2	Tumor
uc003cwr.2	uc003cwo.2	Tumor
uc003cwu.2	uc010hku.2	Tumor
uc003cww.2	uc003cwx.2	Tumor
uc003cww.2	uc003cwy.2	Tumor
uc003cww.2	uc011bcn.1	Tumor
uc003cww.2	uc011bcq.1	Tumor
uc003cwx.2	uc011bcq.1	Tumor
uc003cwz.1	uc003cxa.2	Tumor
uc003cxa.2	uc003cwz.1	Tumor
uc003cxa.2	uc011bcr.1	Tumor
uc003cxg.2	uc010hkx.2	Tumor
uc003cxg.2	uc011bcs.1	Tumor
uc003cxh.2	uc003cxi.2	Tumor
uc003cxm.1	uc011bcv.1	Tumor
uc003cxn.1	uc011bcv.1	Tumor
uc003cxs.1	uc010hla.1	Tumor
uc003cxz.2	uc003cya.2	Tumor
uc003cyc.2	uc003cye.2	Tumor
uc003cyc.2	uc011bdh.1	Tumor
uc003cyc.2	uc011bdi.1	Stroma
uc003cye.2	uc011bdh.1	Tumor
uc003cye.2	uc011bdi.1	Tumor
uc003cyf.2	uc003cyh.2	Tumor
uc003cyg.2	uc003cyf.2	Tumor
uc003cyg.2	uc003cyh.2	Stroma
uc003cyg.2	uc011bdk.1	Tumor
uc003cyj.2	uc003cyk.2	Tumor
uc003cyk.2	uc003cyj.2	Tumor
uc003cyn.3	uc011bdl.1	Tumor
uc003cyn.3	uc011bdm.1	Tumor
uc003cyq.1	uc011bdn.1	Tumor
uc003cyt.2	uc003cyw.2	Tumor
uc003cyt.2	uc003cyx.2	Stroma
uc003cyt.2	uc003cyy.2	Tumor
uc003cyt.2	uc010hlh.1	Tumor
uc003cyt.2	uc011bdo.1	Tumor
uc003cyu.2	uc003cyv.2	Tumor
uc003cyu.2	uc010hli.2	Tumor
uc003cyu.2	uc011bdo.1	Tumor
uc003cyv.2	uc003cyu.2	Tumor
uc003cyv.2	uc003cyw.2	Tumor
uc003cyv.2	uc003cyx.2	Tumor
uc003cyw.2	uc003cyy.2	Tumor
uc003czd.1	uc003czc.1	Tumor
uc003czd.1	uc003cze.1	Tumor
uc003czd.1	uc003czf.1	Tumor
uc003czd.1	uc003czg.1	Tumor
uc003czg.1	uc003czf.1	Tumor
uc003czk.3	uc003czi.2	Tumor
uc003czk.3	uc003czl.1	Tumor
uc003czm.2	uc003czq.2	Tumor
uc003czm.2	uc003czs.2	Tumor
uc003czn.2	uc003czo.2	Tumor
uc003czo.2	uc003czn.2	Tumor
uc003czp.2	uc003czm.2	Tumor
uc003czp.2	uc003czn.2	Tumor
uc003czp.2	uc003czo.2	Tumor
uc003czp.2	uc003czq.2	Tumor
uc003czp.2	uc003czr.2	Tumor
uc003czp.2	uc003czs.2	Tumor
uc003czp.2	uc003czt.2	Tumor
uc003czr.2	uc003czm.2	Tumor
uc003czr.2	uc003czn.2	Tumor
uc003czr.2	uc003czo.2	Tumor
uc003czr.2	uc003czs.2	Tumor
uc003czu.2	uc003czv.2	Tumor
uc003czv.2	uc003czu.2	Tumor
uc003daa.1	uc003dab.1	Tumor
uc003dab.1	uc003daa.1	Tumor
uc003dag.1	uc010hll.1	Tumor
uc003dah.1	uc010hll.1	Tumor
uc003daj.1	uc003dai.1	Tumor
uc003dal.2	uc003dak.2	Tumor
uc003dal.2	uc003dam.2	Tumor
uc003dam.2	uc003dal.2	Tumor
uc003dap.2	uc003dao.2	Tumor
uc003dap.2	uc003daq.2	Tumor
uc003dar.2	uc010hlp.2	Tumor
uc003das.2	uc003dat.2	Tumor
uc003das.2	uc010hlp.2	Tumor
uc003dav.2	uc003dau.2	Tumor
uc003dav.2	uc003daw.2	Tumor
uc003daz.1	uc010hlr.1	Tumor
uc003dba.1	uc010hlr.1	Tumor
uc003dbk.3	uc010hlt.2	Tumor
uc003dbo.3	uc010hlv.2	Tumor
uc003dby.2	uc003dbz.2	Tumor
uc003dbz.2	uc003dby.2	Tumor
uc003dcf.1	uc003dch.1	Tumor
uc003dcf.1	uc003dck.1	Tumor
uc003dch.1	uc003dcf.1	Tumor
uc003dcl.1	uc003dcd.1	Tumor
uc003dcl.1	uc003dcf.1	Tumor
uc003dcl.1	uc003dcg.1	Tumor
uc003dcl.1	uc003dch.1	Tumor
uc003dcl.1	uc003dcj.1	Tumor
uc003dcl.1	uc003dck.1	Tumor
uc003dcn.2	uc010hly.2	Immune&Stroma
uc003dcp.2	uc003dcq.2	Tumor
uc003dcu.2	uc003dcw.2	Tumor
uc003dcw.2	uc003dcu.2	Tumor
uc003dcy.1	uc003dcx.1	Tumor
uc003dcy.1	uc011bec.1	Tumor
uc003dda.1	uc003ddb.2	Tumor
uc003ddb.2	uc003dda.1	Tumor
uc003ddg.3	uc003ddh.3	Tumor
uc003ddo.2	uc003ddm.2	Tumor
uc003ddo.2	uc003ddp.1	Tumor
uc003ddo.2	uc003ddq.2	Tumor
uc003ddp.1	uc003ddo.2	Tumor
uc003ddp.1	uc003ddq.2	Tumor
uc003ddq.2	uc003ddm.2	Tumor
uc003ddq.2	uc003ddn.2	Tumor
uc003ddv.2	uc011bef.1	Tumor
uc003ddx.2	uc003ddw.2	Tumor
uc003ddx.2	uc010hmh.2	Stroma
uc003ddy.2	uc003ddz.2	Tumor
uc003ddz.2	uc003ddy.2	Tumor
uc003ded.3	uc003dee.3	Tumor
uc003dej.2	uc003del.2	Tumor
uc003del.2	uc003dej.2	Tumor
uc003den.2	uc003dem.2	Stroma
uc003deq.2	uc003des.2	Tumor
uc003deq.2	uc003dew.2	Tumor
uc003deq.2	uc010hmk.1	Tumor
uc003des.2	uc003deq.2	Tumor
uc003des.2	uc003der.2	Tumor
uc003des.2	uc003dex.2	Tumor
uc003des.2	uc010hmk.1	Tumor
uc003det.2	uc003deq.2	Tumor
uc003dew.2	uc003deq.2	Tumor
uc003dex.2	uc003des.2	Tumor
uc003dfd.2	uc003dff.2	Tumor
uc003dfj.2	uc003dfi.3	Tumor
uc003dfl.2	uc003dfo.1	Tumor
uc003dfo.1	uc003dfm.2	Tumor
uc003dfq.3	uc011bej.1	Tumor
uc003dfs.2	uc003dfu.2	Tumor
