GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o	OR	eOR
653190	ABCC6P1	uc010vam.1	uc002dfg.2	0	2	3	41	1	0	2.37142857142857
653390	RRN3P2	uc010vdn.1	uc002dsg.3	1	4	1	38	0.216701902748414	8.6101390785335	8.55555555555556
653677	SEC1	uc010ema.2	uc010xzv.1	1	11	1	64	0.289131920710868	5.61389624296796	5.60869565217391
653677	SEC1	uc010ema.2	uc010xzw.1	1	22	3	81	0.626109897860912	1.22479857842369	1.55238095238095
654342	LOC654342	uc002sts.3	uc010yub.1	0	4	5	37	1	0	0.757575757575758
6547	SLC8A3	uc010ara.2	uc001xma.2	1	19	0	26	0.434782608695652	Inf	4.07692307692308
6563	SLC14A1	uc002lbi.3	uc010dnk.2	0	7	1	37	1	0	1.66666666666667
6563	SLC14A1	uc002lbi.3	uc010xcn.1	0	7	1	37	1	0	1.66666666666667
65975	STK33	uc001mgk.1	uc001mgl.3	0	25	1	20	1	0	0.26797385620915
6598	SMARCB1	uc002zyc.2	uc002zyb.2	0	5	1	40	1	0	2.45454545454545
65998	C11orf95	uc001nxs.2	uc001nxr.2	0	1	1	44	1	0	9.88888888888889
65999	LRRC61	uc003wgx.2	uc003wgw.2	0	5	1	40	1	0	2.45454545454545
6601	SMARCC2	uc001ska.2	uc001skd.2	1	11	3	75	0.441753842180033	2.24598534194669	2.81366459627329
6602	SMARCD1	uc001rvx.3	uc009zlp.2	0	1	2	42	1	0	5.66666666666667
6602	SMARCD1	uc001rvx.3	uc001rvy.3	0	1	1	42	1	0	9.44444444444444
66036	MTMR9	uc011kxa.1	uc003wtm.2	1	4	1	40	0.207729468599034	9.05538710505223	9
6614	SIGLEC1	uc002wiz.3	uc002wjc.2	0	8	1	37	1	0	1.47058823529412
6616	SNAP25	uc002wnr.1	uc010gcc.1	1	22	0	23	0.5	Inf	3.13333333333333
6619	SNAPC3	uc003zlt.2	uc003zlu.2	2	12	9	68	0.534296112605152	1.25587620005053	1.44210526315789
6624	FSCN1	uc003sou.2	uc003sow.2	0	3	2	41	1	0	2.37142857142857
6642	SNX1	uc002amv.2	uc010bgv.2	0	3	1	41	1	0	3.95238095238095
6646	SOAT1	uc001gml.2	uc001gmm.2	0	10	1	34	1	0	1.0952380952381
6646	SOAT1	uc001gml.2	uc010pnk.1	0	10	1	34	1	0	1.0952380952381
6648	SOD2	uc003qsf.3	uc003qsg.2	0	6	2	38	1	0	1.18461538461538
6651	SON	uc002ysh.2	uc002ysd.2	0	5	1	40	1	0	2.45454545454545
6667	SP1	uc010sog.1	uc001scw.2	0	2	6	38	1	0	1.18461538461538
6671	SP4	uc003svb.2	uc003sva.2	0	12	1	33	1	0	0.893333333333333
6687	SPG7	uc002fnj.2	uc002fnl.2	1	5	2	38	0.349143610013175	3.64046361407815	4.2
6689	SPIB	uc002pse.2	uc010ycc.1	0	2	1	43	1	0	5.8
6692	SPINT1	uc010ucs.1	uc001znb.2	0	1	1	43	1	0	9.66666666666667
6692	SPINT1	uc001znc.2	uc001znb.2	0	1	1	43	1	0	9.66666666666667
669	BPGM	uc003vrw.2	uc003vrx.2	1	9	2	79	0.297691072971972	4.27424788437987	5.02105263157895
6700	SPRR2A	uc001fbd.2	uc009woa.2	0	13	1	32	1	0	0.802469135802469
6711	SPTBN1	uc002rxu.2	uc010you.1	0	17	1	28	1	0	0.542857142857143
6715	SRD5A1	uc003jdw.2	uc011cmm.1	0	6	1	39	1	0	2.02564102564103
672	BRCA1	uc010who.1	uc010whm.1	0	12	1	33	1	0	0.893333333333333
6731	SRP72	uc003hbv.2	uc010ihe.2	0	5	1	40	1	0	2.45454545454545
6738	TROVE2	uc001gsy.2	uc001gss.2	0	11	3	77	1	0	0.962732919254658
6774	STAT3	uc002hzl.1	uc010wgh.1	0	10	4	32	1	0	0.343915343915344
6778	STAT6	uc001sna.2	uc010srd.1	0	5	2	39	1	0	1.43636363636364
6783	SULT1E1	uc003heo.2	uc010ihv.1	0	2	1	43	1	0	5.8
6789	STK4	uc002xnb.2	uc010ggy.2	2	31	1	57	0.296991398114994	3.62223680978052	3.04232804232804
6792	CDKL5	uc004cym.2	uc004cyn.2	0	17	1	28	1	0	0.542857142857143
6795	AURKC	uc010etv.2	uc002qoc.2	0	2	1	42	1	0	5.66666666666667
6795	AURKC	uc002qoc.2	uc010etv.2	0	2	1	42	1	0	5.66666666666667
6815	STYX	uc001xaa.2	uc010tqy.1	0	1	2	43	1	0	5.8
6829	SUPT5H	uc002olo.3	uc002olr.3	0	5	1	38	1	0	2.33333333333333
6845	VAMP7	uc004fnr.2	uc004fns.2	0	17	1	26	1	0	0.504761904761905
6845	VAMP7	uc004fnr.2	uc004fnt.2	1	17	0	26	0.409090909090909	Inf	4.54285714285714
6845	VAMP7	uc011naa.1	uc004fns.2	0	17	1	26	1	0	0.504761904761905
6850	SYK	uc004aqz.2	uc004arb.2	0	15	1	30	1	0	0.655913978494624
6853	SYN1	uc004die.2	uc004did.2	0	3	1	36	1	0	3.47619047619048
6853	SYN1	uc004did.2	uc004die.2	1	3	5	36	0.447961340984597	2.34051750448949	2.84415584415584
6861	SYT5	uc002qjn.1	uc002qjo.1	0	1	1	44	1	0	9.88888888888889
6871	TADA2A	uc002hnt.2	uc010cvb.2	0	14	1	30	1	0	0.701149425287356
6871	TADA2A	uc002hnt.2	uc002hnv.2	0	14	1	30	1	0	0.701149425287356
6885	MAP3K7	uc003pob.1	uc003pnz.1	1	4	5	36	0.519966383464867	1.77300283555068	2.21212121212121
6891	TAP2	uc003ocb.1	uc011dqf.1	0	2	1	43	1	0	5.8
6897	TARS	uc003jhy.2	uc003jhz.2	0	6	2	38	1	0	1.18461538461538
6916	TBXAS1	uc003vvi.2	uc003vvj.2	0	25	1	20	1	0	0.26797385620915
6925	TCF4	uc010xdu.1	uc002lfw.3	1	29	0	16	0.652173913043478	Inf	1.67796610169492
6929	TCF3	uc002ltr.2	uc002lto.2	0	10	1	35	1	0	1.12698412698413
6938	TCF12	uc002aed.2	uc002aeb.2	1	24	0	21	0.543478260869565	Inf	2.63265306122449
6996	TDG	uc001tkg.2	uc010swj.1	0	4	2	40	1	0	1.8
7004	TEAD4	uc010sej.1	uc010sek.1	1	17	0	28	0.391304347826087	Inf	4.88571428571429
7005	TEAD3	uc003oku.3	uc010jvx.2	0	3	1	42	1	0	4.04761904761905
7022	TFAP2C	uc002xya.2	uc010zzi.1	0	1	1	44	1	0	9.88888888888889
7035	TFPI	uc002upy.2	uc002uqa.2	0	14	1	30	1	0	0.701149425287356
7035	TFPI	uc002upy.2	uc002upx.2	1	36	1	52	0.655930087390762	1.43839735090809	1.43835616438356
7036	TFR2	uc003uvu.1	uc003uvv.1	0	6	1	39	1	0	2.02564102564103
7044	LEFTY2	uc009xek.1	uc010pvk.1	0	2	1	43	1	0	5.8
7045	TGFBI	uc003lbf.3	uc010jee.2	0	4	1	41	1	0	3.07407407407407
7052	TGM2	uc002xhr.2	uc002xhq.2	0	4	1	41	1	0	3.07407407407407
7057	THBS1	uc001zkh.2	uc010bbi.2	0	1	1	44	1	0	9.88888888888889
7068	THRB	uc003ccx.3	uc003ccy.3	1	24	0	21	0.543478260869565	Inf	2.63265306122449
7092	TLL1	uc003irh.1	uc011cjo.1	1	31	4	44	0.92877275955224	0.358841994939814	0.470899470899471
7095	SEC62	uc003fgg.2	uc003fgh.2	0	6	1	39	1	0	2.02564102564103
7107	GPR137B	uc001hxq.2	uc009xge.2	0	9	2	35	1	0	0.747368421052632
7132	TNFRSF1A	uc001qnu.2	uc001qnt.2	0	1	2	43	1	0	5.8
7137	TNNI3	uc010yft.1	uc002qjg.3	0	5	1	40	1	0	2.45454545454545
7156	TOP3A	uc002gsx.1	uc010cpz.1	0	5	1	39	1	0	2.39393939393939
7156	TOP3A	uc002gsx.1	uc010vxr.1	0	5	1	39	1	0	2.39393939393939
7165	TPD52L2	uc002yhc.2	uc002yhe.2	0	4	1	40	1	0	3
7165	TPD52L2	uc002yhc.2	uc002yhd.2	0	4	1	40	1	0	3
716	C1S	uc001qsl.2	uc009zfs.2	1	8	1	34	0.371035940803383	4.06543815414506	4.05882352941176
7171	TPM4	uc002ndj.2	uc002ndi.2	0	12	5	108	1	0	0.789090909090909
7180	CRISP2	uc003ozn.2	uc003ozr.2	0	11	1	34	1	0	1
7184	HSP90B1	uc001tkb.1	uc010swg.1	0	1	2	43	1	0	5.8
7185	TRAF1	uc010mvl.1	uc004bku.1	0	4	1	41	1	0	3.07407407407407
7186	TRAF2	uc004cjv.2	uc011mek.1	0	8	1	37	1	0	1.47058823529412
7223	TRPC4	uc010tey.1	uc010abv.2	1	31	0	13	0.711111111111111	Inf	1.28571428571429
7227	TRPS1	uc011lhy.1	uc003ynz.2	1	28	0	17	0.630434782608696	Inf	1.84210526315789
7272	TTK	uc003pjc.2	uc003pjb.3	0	6	1	39	1	0	2.02564102564103
727897	MUC5B	uc001ltb.2	uc009ycr.1	0	18	1	27	1	0	0.495495495495495
727956	SDHAP2	uc003fuw.2	uc003fut.3	0	2	1	43	1	0	5.8
728404	AGAP8	uc001jij.2	uc009xom.2	0	1	1	44	1	0	9.88888888888889
728464	C6orf186	uc003pub.2	uc010kdu.1	0	15	1	29	1	0	0.634408602150538
728464	C6orf186	uc010kdu.1	uc003pub.2	1	15	0	29	0.355555555555556	Inf	5.70967741935484
728642	CDK11A	uc009vku.1	uc009vkp.2	0	3	1	42	1	0	4.04761904761905
7286	TUFT1	uc001eyl.2	uc001eym.2	0	4	2	39	1	0	1.75555555555556
7286	TUFT1	uc001eyl.2	uc010pdg.1	0	4	1	39	1	0	2.92592592592593
7289	TULP3	uc010seh.1	uc010sei.1	2	6	0	38	0.0270531400966184	Inf	29.6153846153846
7297	TYK2	uc002moc.3	uc010dxe.2	0	6	1	39	1	0	2.02564102564103
7317	UBA1	uc004dhk.3	uc004dhm.2	0	1	1	44	1	0	9.88888888888889
7323	UBE2D3	uc003hwh.2	uc003hwp.2	1	18	3	64	0.639058088912225	1.18277788985978	1.49420849420849
7343	UBTF	uc002igd.2	uc002igc.2	0	1	1	44	1	0	9.88888888888889
7347	UCHL3	uc001vjq.2	uc001vjr.2	0	7	1	38	1	0	1.71111111111111
7348	UPK1B	uc011bix.1	uc003ecd.2	0	8	1	37	1	0	1.47058823529412
7363	UGT2B4	uc011cap.1	uc003hek.3	0	16	1	29	1	0	0.595959595959596
7390	UROS	uc001liy.3	uc010quh.1	0	7	1	38	1	0	1.71111111111111
7392	USF2	uc002nyu.1	uc002nyr.1	0	4	1	41	1	0	3.07407407407407
7398	USP1	uc001dak.1	uc001daj.1	1	2	0	43	0.0652173913043478	Inf	52.2
7409	VAV1	uc002mfu.1	uc010xjh.1	1	10	1	33	0.433333333333333	3.19373284055912	3.19047619047619
7412	VCAM1	uc001dti.2	uc010ouj.1	0	5	2	39	1	0	1.43636363636364
7422	VEGFA	uc003owf.2	uc003owk.2	0	2	7	36	1	0	0.973333333333333
7422	VEGFA	uc003owf.2	uc003owj.2	0	2	1	36	1	0	4.86666666666667
7429	VIL1	uc002via.2	uc002vib.2	0	6	1	39	1	0	2.02564102564103
7430	EZR	uc003qru.3	uc011efr.1	0	4	3	39	1	0	1.25396825396825
7432	VIP	uc003qpe.2	uc010kjd.2	0	3	1	42	1	0	4.04761904761905
7436	VLDLR	uc003zhk.1	uc003zhn.1	0	8	5	78	1	0	0.839572192513369
7462	LAT2	uc003uai.2	uc010lbo.2	0	3	1	42	1	0	4.04761904761905
7468	WHSC1	uc003gdy.1	uc010icf.2	0	10	1	35	1	0	1.12698412698413
7480	WNT10B	uc001rss.2	uc001rst.2	0	1	3	40	1	0	3.85714285714286
7534	YWHAZ	uc003yjw.2	uc011lhg.1	0	7	1	38	1	0	1.71111111111111
7536	SF1	uc001obb.1	uc010rnn.1	0	2	3	40	1	0	2.31428571428571
7536	SF1	uc001obb.1	uc010rnm.1	1	2	0	40	0.069767441860465	Inf	48.6
7554	ZNF8	uc002qry.1	uc002qrz.2	0	6	1	39	1	0	2.02564102564103
7565	ZNF17	uc002qop.1	uc002qoo.1	0	3	1	41	1	0	3.95238095238095
7572	ZNF24	uc002kyt.2	uc002kys.2	0	4	1	41	1	0	3.07407407407407
7621	ZNF70	uc002zxs.2	uc002zxr.1	0	2	1	43	1	0	5.8
7626	ZNF75D	uc004eyn.2	uc004eyo.2	0	9	1	36	1	0	1.28070175438596
7627	ZNF75A	uc002cuv.3	uc002cut.3	0	2	1	43	1	0	5.8
7638	ZNF221	uc010ejb.1	uc002oxx.2	0	4	1	41	1	0	3.07407407407407
7644	ZNF91	uc002nre.2	uc002nrd.2	1	27	1	62	0.523076923076923	2.27305997561055	2.27272727272727
7703	PCGF2	uc002hqo.1	uc002hqq.1	0	2	1	43	1	0	5.8
7707	ZNF148	uc003ehx.3	uc010hsa.2	0	18	1	27	1	0	0.495495495495495
7732	RNF112	uc010vyv.1	uc010vyu.1	0	3	1	42	1	0	4.04761904761905
773	CACNA1A	uc002mwv.3	uc002mwx.3	2	68	0	21	0.58974358974359	Inf	1.56934306569343
7746	ZNF193	uc003nkr.1	uc003nkq.1	1	2	2	86	0.0967115281722023	19.0589407371882	20.76
7761	ZNF214	uc001mfa.2	uc009yfh.1	0	4	1	38	1	0	2.85185185185185
7762	ZNF215	uc010rax.1	uc001mey.2	2	10	0	31	0.0730897009966777	Inf	15
7762	ZNF215	uc010rax.1	uc010raw.1	1	10	0	31	0.261904761904762	Inf	9
7762	ZNF215	uc010raw.1	uc010rax.1	0	10	1	31	1	0	1
7762	ZNF215	uc010rax.1	uc001mez.1	1	10	0	31	0.261904761904762	Inf	9
7763	ZFAND5	uc004aiy.2	uc004aiw.2	0	3	1	42	1	0	4.04761904761905
7768	ZNF225	uc002oyj.1	uc010ejf.1	0	4	2	40	1	0	1.8
7771	ZFP112	uc002ozc.3	uc010xwz.1	0	16	1	28	1	0	0.575757575757576
778	CACNA1F	uc004dnb.2	uc010nip.2	0	4	1	37	1	0	2.77777777777778
778	CACNA1F	uc010nip.2	uc004dnb.2	2	12	4	72	0.233447662481044	2.95110194996533	3.22222222222222
7803	PTP4A1	uc003pel.2	uc003pek.2	0	13	2	31	1	0	0.466666666666667
780776	FAM18A	uc002dad.3	uc010uyr.1	0	11	1	34	1	0	1
7818	DAP3	uc001flq.2	uc010pgl.1	0	6	1	39	1	0	2.02564102564103
7840	ALMS1	uc002sjf.1	uc010fev.1	0	21	1	24	1	0	0.37984496124031
7884	SLBP	uc003gdi.1	uc003gdl.1	0	1	1	43	1	0	9.66666666666667
7884	SLBP	uc010ibx.1	uc011bvf.1	0	1	1	43	1	0	9.66666666666667
78986	DUSP26	uc003xjp.2	uc003xjq.2	0	3	1	42	1	0	4.04761904761905
78989	COLEC11	uc002qya.2	uc010ewo.2	0	14	1	30	1	0	0.701149425287356
78989	COLEC11	uc002qyc.2	uc010ewp.2	0	14	1	30	1	0	0.701149425287356
79008	GIYD2	uc002dsx.2	uc002dst.2	1	32	0	13	0.717391304347826	Inf	1.24615384615385
79027	ZNF655	uc010lgd.2	uc010lfz.2	0	3	1	42	1	0	4.04761904761905
79035	OBFC2B	uc001ski.2	uc001skj.2	0	1	1	44	1	0	9.88888888888889
79085	SLC25A23	uc002mex.1	uc010xjd.1	0	6	1	38	1	0	1.97435897435897
79085	SLC25A23	uc010xjd.1	uc002meu.2	0	6	1	38	1	0	1.97435897435897
79098	C1orf116	uc001hfd.2	uc009xcb.1	0	3	1	42	1	0	4.04761904761905
79109	MAPKAP1	uc004bpv.2	uc011lzu.1	0	22	1	21	1	0	0.318518518518519
79109	MAPKAP1	uc004bpv.2	uc004bpy.2	3	50	0	35	0.213475978712546	Inf	4.92079207920792
79148	MMP28	uc002hjy.1	uc002hka.2	0	4	2	40	1	0	1.8
79172	CENPO	uc002rfp.1	uc002rfq.1	0	4	1	41	1	0	3.07407407407407
79178	THTPA	uc010akr.2	uc001wki.3	0	4	1	41	1	0	3.07407407407407
79230	ZNF557	uc002mga.2	uc002mgb.2	0	2	2	42	1	0	3.4
79258	MMEL1	uc001ajy.2	uc009vlg.1	1	7	0	35	0.186046511627907	Inf	14.2
79364	ZXDC	uc003eiv.2	uc010hsh.2	1	3	0	42	0.0869565217391305	Inf	36.4285714285714
79370	BCL2L14	uc001rad.2	uc001rac.2	1	12	0	32	0.288888888888889	Inf	7.8
7942	TFEB	uc003oqt.1	uc003oqy.1	0	6	1	39	1	0	2.02564102564103
79585	CORO7	uc002cwh.3	uc002cwg.3	0	13	2	49	1	0	0.733333333333333
79596	RNF219	uc001vkw.1	uc010afc.2	0	9	1	36	1	0	1.28070175438596
79611	ACSS3	uc001szl.1	uc001szn.1	0	21	1	24	1	0	0.37984496124031
79652	TMEM204	uc002cmd.2	uc010brr.1	0	8	1	37	1	0	1.47058823529412
79654	HECTD3	uc009vxk.2	uc001cmx.3	0	1	1	44	1	0	9.88888888888889
79663	HSPBAP1	uc003efu.1	uc003eft.1	0	9	1	36	1	0	1.28070175438596
79664	NARG2	uc002ago.2	uc010bgk.2	0	7	1	38	1	0	1.71111111111111
79665	DHX40	uc002ixn.1	uc010wof.1	1	5	3	37	0.439960780709011	2.40445711060664	2.92207792207792
79669	C3orf52	uc003dyq.3	uc011bhs.1	0	4	2	40	1	0	1.8
79680	C22orf29	uc010grt.1	uc002zqg.2	1	1	0	44	0.0434782608695653	Inf	89
79692	ZNF322A	uc003nil.3	uc003nij.2	0	4	2	40	1	0	1.8
79701	C17orf101	uc002keu.1	uc002ket.1	1	11	2	77	0.349063670411985	3.42972940441703	4.04347826086957
79722	ANKRD55	uc003jqu.2	uc003jqt.2	0	22	1	23	1	0	0.348148148148148
79726	WDR59	uc002fdh.1	uc002fdi.2	0	10	1	35	1	0	1.12698412698413
79735	TBC1D17	uc002pqo.2	uc002pqq.1	1	3	0	42	0.0869565217391305	Inf	36.4285714285714
79753	SNIP1	uc001cbi.2	uc010oid.1	1	6	0	39	0.152173913043478	Inf	18.2307692307692
79770	TXNDC15	uc011cxv.1	uc010jdy.1	0	6	1	38	1	0	1.97435897435897
79780	CCDC82	uc009ywq.2	uc009yws.2	0	3	1	42	1	0	4.04761904761905
79791	FBXO31	uc002fjw.2	uc010vot.1	0	6	1	38	1	0	1.97435897435897
79791	FBXO31	uc010vot.1	uc002fjw.2	0	6	1	38	1	0	1.97435897435897
79811	SLTM	uc002afo.2	uc002afn.2	0	3	1	42	1	0	4.04761904761905
79813	EHMT1	uc011mfc.1	uc004coe.2	1	46	2	42	0.890982425813887	0.460352334288297	0.548387096774194
7982	ST7	uc003viq.2	uc011knl.1	0	15	1	25	1	0	0.548387096774194
79847	TMEM180	uc001kvs.2	uc010qql.1	0	2	1	42	1	0	5.66666666666667
79852	EPHX3	uc002naq.2	uc002nap.2	0	1	1	44	1	0	9.88888888888889
79861	TUBAL3	uc001ihy.2	uc001ihz.2	0	1	1	43	1	0	9.66666666666667
79872	CBLL1	uc011kmf.1	uc003veq.2	0	2	1	43	1	0	5.8
79874	RABEP2	uc002drq.2	uc010vdf.1	0	4	1	41	1	0	3.07407407407407
79876	UBA5	uc003epa.3	uc010htr.2	0	2	1	43	1	0	5.8
79886	C9orf82	uc003zqc.2	uc003zqb.2	0	6	2	38	1	0	1.18461538461538
79892	C10orf119	uc001ler.2	uc001les.1	0	4	1	41	1	0	3.07407407407407
79902	NUP85	uc002jng.1	uc010dgd.1	0	2	1	43	1	0	5.8
79903	NAT15	uc010uxc.1	uc010uxd.1	0	5	1	40	1	0	2.45454545454545
79908	BTNL8	uc011dhh.1	uc003mmp.2	0	16	2	61	1	0	0.745454545454545
79908	BTNL8	uc011dhh.1	uc010jlm.2	0	15	1	29	1	0	0.634408602150538
79912	PYROXD1	uc001rew.2	uc009zir.2	0	3	2	41	1	0	2.37142857142857
79919	C2orf54	uc002wae.3	uc002wac.2	0	3	1	42	1	0	4.04761904761905
79930	DOK3	uc003mhk.2	uc003mhj.3	0	1	1	44	1	0	9.88888888888889
79931	TNIP3	uc011cgj.1	uc010ing.2	0	11	1	34	1	0	1
79934	ADCK4	uc002oor.2	uc002ooq.1	0	9	2	53	1	0	1.12631578947368
79954	NOL10	uc002raq.2	uc010yje.1	0	11	1	33	1	0	0.971014492753623
79960	PHF17	uc003igk.2	uc003igl.2	0	9	1	36	1	0	1.28070175438596
79971	WLS	uc001dee.2	uc001deg.1	0	16	1	29	1	0	0.595959595959596
799	CALCR	uc003umu.1	uc011kia.1	1	22	0	23	0.5	Inf	3.13333333333333
80007	C10orf88	uc001lgw.2	uc001lgx.2	0	1	1	44	1	0	9.88888888888889
80012	PHC3	uc010hws.1	uc003fgl.2	0	9	2	69	1	0	1.46315789473684
80018	NAA25	uc001ttm.2	uc001ttn.3	1	6	0	39	0.152173913043478	Inf	18.2307692307692
80022	MYO15B	uc002jos.3	uc002joq.2	0	3	1	42	1	0	4.04761904761905
80028	FBXL18	uc003son.3	uc003soo.2	0	8	1	37	1	0	1.47058823529412
80034	CSRNP3	uc002udg.2	uc002udf.2	1	21	0	24	0.478260869565218	Inf	3.41860465116279
80086	TUBA4B	uc002vku.2	uc002vkv.1	1	4	0	41	0.108695652173913	Inf	27.6666666666667
80108	ZFP2	uc010jkx.1	uc003mjn.1	0	6	1	38	1	0	1.97435897435897
80108	ZFP2	uc010jky.2	uc010jkx.1	0	6	1	38	1	0	1.97435897435897
80146	UXS1	uc002tdm.2	uc002tdn.2	1	13	0	32	0.304347826086957	Inf	7.22222222222222
80148	PQLC1	uc002lnl.2	uc002lnk.2	1	10	1	33	0.433333333333333	3.19373284055912	3.19047619047619
80154	LOC80154	uc010blv.2	uc010bly.1	0	5	1	40	1	0	2.45454545454545
80161	NCRNA00105	uc004cpv.2	uc004cpw.2	0	5	2	84	1	0	3.07272727272727
80167	C4orf29	uc010inz.2	uc003ifu.2	0	13	1	32	1	0	0.802469135802469
80194	TMEM134	uc001olq.1	uc001olp.1	0	2	1	43	1	0	5.8
80195	C10orf57	uc001kbl.2	uc001kbo.3	0	2	1	43	1	0	5.8
80207	OPA3	uc002pck.3	uc002pcj.3	0	10	1	34	1	0	1.0952380952381
80207	OPA3	uc002pck.3	uc010xxk.1	0	25	2	63	1	0	0.498039215686275
80209	C13orf23	uc001uwy.2	uc001uwz.2	0	1	1	44	1	0	9.88888888888889
80212	CCDC92	uc001ufw.1	uc001ufy.1	0	3	1	42	1	0	4.04761904761905
80219	COQ10B	uc002uuh.1	uc010fsl.1	1	15	2	73	0.44417006214759	2.40322845980144	2.84516129032258
80221	ACSF2	uc002iqu.2	uc010dbt.1	0	7	2	37	1	0	1
80256	KIAA1539	uc003zwo.2	uc003zwn.2	0	3	1	42	1	0	4.04761904761905
80270	HSD3B7	uc002eaf.2	uc010cac.2	0	1	1	44	1	0	9.88888888888889
80279	CDK5RAP3	uc002imr.2	uc002imx.2	1	2	0	43	0.0652173913043478	Inf	52.2
80304	C2orf44	uc002rep.2	uc010eya.2	0	2	2	60	1	0	4.84
80310	PDGFD	uc001php.2	uc001phq.2	0	32	1	13	1	0	0.138461538461538
80317	ZKSCAN3	uc003nlf.3	uc003nle.3	0	1	1	44	1	0	9.88888888888889
8031	NCOA4	uc001jit.2	uc010qhf.1	0	2	1	43	1	0	5.8
80333	KCNIP4	uc003gqf.1	uc003gqe.2	1	40	0	4	0.911111111111111	Inf	0.333333333333333
80333	KCNIP4	uc003gqf.1	uc003gqd.3	1	40	0	4	0.911111111111111	Inf	0.333333333333333
80344	DCAF11	uc001wmd.2	uc001wlv.2	0	1	1	44	1	0	9.88888888888889
8050	PDHX	uc001mvt.2	uc010req.1	0	6	1	39	1	0	2.02564102564103
80714	PBX4	uc002nmy.2	uc010xra.1	0	6	1	39	1	0	2.02564102564103
80724	ACAD10	uc001tsq.2	uc009zvx.2	0	8	1	37	1	0	1.47058823529412
80765	STARD5	uc002bgm.2	uc002bgn.2	0	3	2	59	1	0	3.4
80823	BHLHB9	uc004ejo.2	uc011mrv.1	0	1	1	43	1	0	9.66666666666667
80823	BHLHB9	uc011mrv.1	uc004ejo.2	0	1	1	43	1	0	9.66666666666667
80851	SH3BP5L	uc001iew.1	uc010pzq.1	0	4	2	40	1	0	1.8
80852	GRIP2	uc011avh.1	uc011avi.1	1	6	0	39	0.152173913043478	Inf	18.2307692307692
8110	DPF3	uc001xnd.1	uc010ari.1	0	31	1	13	1	0	0.142857142857143
8110	DPF3	uc001xnd.1	uc001xnf.2	1	69	1	19	0.952559300873908	0.280512944341641	0.280575539568345
8115	TCL1A	uc001yfb.3	uc001yfc.3	0	4	2	80	1	0	3.57777777777778
8115	TCL1A	uc001yfc.3	uc001yfb.3	1	4	4	80	0.256232960667821	4.83640634711395	5.96296296296296
8131	NPRL3	uc002cfr.2	uc002cfp.1	1	7	0	38	0.173913043478261	Inf	15.4
81493	SYNC	uc001bvt.2	uc010ohl.1	0	7	2	82	1	0	2.2
814	CAMK4	uc010jbv.2	uc011cvj.1	1	23	0	20	0.545454545454545	Inf	2.61702127659574
814	CAMK4	uc010jbv.2	uc003kpf.2	1	23	0	20	0.545454545454545	Inf	2.61702127659574
81533	ITFG1	uc002eet.2	uc010vgg.1	0	33	1	12	1	0	0.124378109452736
81602	CDADC1	uc001vcu.2	uc001vcs.1	1	3	0	42	0.0869565217391305	Inf	36.4285714285714
81611	ANP32E	uc001etw.2	uc010pbu.1	1	1	0	44	0.0434782608695653	Inf	89
81618	ITM2C	uc002vqz.2	uc002vrc.2	0	2	1	43	1	0	5.8
81628	TSC22D4	uc003uva.2	uc003uvb.2	0	1	1	42	1	0	9.44444444444444
81628	TSC22D4	uc003uva.2	uc010lgx.2	0	1	2	42	1	0	5.66666666666667
8174	MADCAM1	uc010drq.2	uc002los.2	0	2	1	43	1	0	5.8
81786	TRIM7	uc003mna.2	uc003mmy.1	0	3	1	42	1	0	4.04761904761905
81793	TLR10	uc003gti.2	uc003gtk.2	0	2	1	43	1	0	5.8
81853	TMEM14B	uc003mzk.3	uc010jor.2	1	15	0	30	0.347826086956522	Inf	5.90322580645161
81856	ZNF611	uc010eqc.2	uc010ydo.1	0	10	1	35	1	0	1.12698412698413
818	CAMK2G	uc001jvp.1	uc001jvu.1	1	5	0	40	0.130434782608696	Inf	22.0909090909091
8190	MIA	uc002opb.3	uc010xvt.1	0	1	1	44	1	0	9.88888888888889
81929	SEH1L	uc002krr.2	uc002krq.2	0	8	1	37	1	0	1.47058823529412
821	CANX	uc003mkk.2	uc003mkl.2	0	7	1	38	1	0	1.71111111111111
824	CAPN2	uc001hob.3	uc010puy.1	0	7	1	38	1	0	1.71111111111111
8277	TKTL1	uc004fkh.2	uc011mzm.1	0	3	2	41	1	0	2.37142857142857
8291	DYSF	uc010fek.2	uc002sie.2	1	66	1	23	0.932600732600733	0.353313428224013	0.353383458646617
8301	PICALM	uc001pbl.2	uc001pbk.2	0	15	2	29	1	0	0.380645161290323
8317	CDC7	uc009wdd.2	uc001dof.2	1	4	0	41	0.108695652173913	Inf	27.6666666666667
8318	CDC45	uc011agz.1	uc002zpr.2	0	3	1	42	1	0	4.04761904761905
8320	EOMES	uc003cdx.2	uc011axc.1	0	3	1	42	1	0	4.04761904761905
8341	HIST1H2BN	uc003njv.2	uc003njt.1	0	6	1	39	1	0	2.02564102564103
83449	PMFBP1	uc002fce.2	uc002fcd.2	0	13	1	32	1	0	0.802469135802469
834	CASP1	uc001pim.3	uc010rvi.1	1	16	0	29	0.369565217391304	Inf	5.36363636363636
83538	TTC25	uc010cxt.2	uc002hyj.3	1	4	0	41	0.108695652173913	Inf	27.6666666666667
83590	TMUB1	uc003wjd.2	uc003wjb.2	0	1	1	44	1	0	9.88888888888889
