p.linear.model	p.wilcox	mean.switch	mean.wt	FDR_linear	FDR_wilcox
uc002gup.1-uc010vyj.1	7.18682057036894e-06	0.00212792022955337	492.9608825	-718.801124226804	0.00188600745128012	0.0391002643354971
uc001lqe.2-uc010qwe.1	0.00426250208343305	0.00952092704555251	-358.757646315789	-726.024957753623	0.0319950781896693	0.0750648279109393
uc003qru.3-uc011efr.1	0.00196662749390545	0.0067575618226114	-407.022429310345	-734.570049511278	0.0219682962691298	0.067622545738771
uc002ift.2-uc002ify.2	0.00185583057299751	0.00147869089939417	-115.0845075	-718.740792891986	0.0213940148455153	0.0327814397850307
uc004bvu.3-uc011mbj.1	0.000311662089918198	0.00109005050013332	-293.242787142857	-733.726952883212	0.00787903634337059	0.0290477000824212
uc001uof.2-uc010tct.1	0.000200943576399231	0.00304903768979823	-135.573924166667	-726.404228021201	0.00694344966276606	0.0462490874842026
uc002ugy.3-uc002ugz.3	2.99992620984377e-05	0.000908268450238828	79.98782625	-724.178349233449	0.00286320633497348	0.0287520164603478
uc003onk.2-uc011dtw.1	0.00795741632461713	0.00746522372471493	-466.262273636364	-732.109269427481	0.0444203717651362	0.0694024992729949
uc001etw.2-uc010pbt.1	0.00399140803837745	0.00409022125408337	72.1116575	-713.016255154639	0.031004677158615	0.0505979727973107
uc001osf.2-uc001osg.2	0.000540869279419388	0.00221936855922655	-262.475495882353	-729.270504280576	0.0101783993193448	0.0399705184065966
uc001kbl.2-uc001kbo.3	0.00915011157810385	0.00778681671563819	-466.3917421875	-731.082691520913	0.0481215722045535	0.0701473403153671
uc003psd.2-uc003pse.1	0.00029839570010644	0.000355021852044099	-291.991133333333	-733.822882554745	0.00783442749377222	0.0195001302416038
uc003yot.1-uc011lic.1	0.00866579003828664	0.00693451624689444	4.65317000000001	-712.088990721649	0.0459095714895994	0.0688196267592754
uc001kyp.1-uc001kyq.1	0.00390908229851715	0.00541946995010309	-436.792792580645	-733.555708522727	0.0309731132851723	0.0583725625286051
uc001mwg.2-uc010rew.1	0.00130323341916126	0.00564061442748004	-279.624659375	-726.613939318996	0.0175510220281437	0.0593293824087499
uc003mbw.3-uc011dfa.1	6.39687659444795e-05	0.000163852250129219	-299.433559230769	-741.316026319703	0.0040077822489563	0.0181623917258619
uc001ift.2-uc010qad.1	0.000893398868998603	0.00783741970213331	-292.279788888889	-729.018943754513	0.0136956145768828	0.0701473403153671
uc002wss.2-uc002wst.1	0.000474618031397639	0.00604837874329999	-190.700793076923	-725.958061382979	0.00977035118919997	0.0624706696303259
uc002pxz.1-uc002pya.1	0.00431784476720367	0.00967711708442675	-326.429585625	-723.929785842294	0.0320722387089716	0.0750648279109393
uc003dma.1-uc003dmc.1	2.53641323878162e-06	0.000355834540671459	315.584976666667	-723.504475709343	0.00182748573854216	0.0195001302416038
uc003gro.2-uc003grp.2	0.00684878431634793	0.00415684445040283	-287.832088333333	-719.948051448763	0.0405057015711353	0.0506261591083537
uc003tus.2-uc003tuu.2	0.00488171045180456	0.00264429562827973	-304.502205714286	-722.19307024911	0.033983308024398	0.0414593533182423
uc003lui.2-uc003lug.2	0.00410868986544275	0.00435716586753637	-160.20933875	-717.482957874564	0.0314926707239521	0.0510088949824225
uc001ckz.2-uc001clb.2	0.00140234493445468	0.0011086908428405	-4.29697999999999	-716.863327820069	0.0182052166716143	0.0290477000824212
uc001cuv.2-uc010ons.1	0.00041204747546963	0.000214189546945954	-345.285554230769	-736.884234981413	0.00886209570375727	0.0195001302416038
uc003usr.2-uc010lgj.2	0.00172303649209255	0.00100045986844353	-17.1745383333333	-716.59597366782	0.0205197982240113	0.0290477000824212
uc001ppn.2-uc001ppo.2	0.000265557949898012	0.00671232063892461	32.2850142857143	-720.226662222222	0.00767438816087039	0.067622545738771
uc003opd.2-uc003ope.2	5.03388052132428e-05	0.000378906069927068	-204.213628888889	-734.741654512635	0.00391816293032464	0.0195001302416038
uc002nei.1-uc010xpg.1	0.000133902349640087	0.00241320964703255	-26.9337711111111	-723.625453426573	0.00616012527858032	0.0399705184065966
uc002nuf.2-uc010xro.1	0.00837170828583715	0.00843007885034739	-471.689126764706	-732.420893908046	0.0451755202187962	0.0714573154314741
uc002juf.2-uc002jud.2	0.00240998208034272	0.00225794125379592	-394.758843461538	-732.102430074349	0.0242852040403766	0.0399705184065966
uc003gmf.2-uc003gmg.2	0.00160145586686582	0.000721663704744174	-171.7665	-720.988135508772	0.0196757802118347	0.0269852444544286
uc002fhk.2-uc010vnv.1	0.00635040048617983	0.00074906993627838	-419.2821736	-728.582330666667	0.0389323420921706	0.0269852444544286
uc002oxl.2-uc010eiz.2	0.000301306244898059	0.00309027036583408	-62.3611955555556	-722.510604405594	0.00783442749377222	0.046386245803822
uc002fjh.2-uc010chp.2	0.00133105332361538	0.00820362423703225	-249.66018	-724.92541316726	0.0177340002294069	0.0709111217534223
uc002xqn.1-uc002xql.1	5.18384320341403e-05	0.000748006806275503	12.3039888888889	-724.860208111888	0.00391816293032464	0.0269852444544286
uc003lgx.2-uc011czu.1	0.000245450264661233	0.00450464208980522	-117.253235454545	-725.033443767606	0.00736862148701744	0.0519295140112746
uc002nkf.2-uc002nkh.2	0.00110395580529157	0.00508735162349672	-287.064025294118	-727.766889172662	0.0154446632565549	0.0563913360727598
uc001gwe.2-uc009wzm.2	0.000189939612153228	7.24619119275824e-05	-393.019818648649	-746.73469120155	0.00693194917146733	0.017573394953397
uc003bzp.1-uc010hem.1	0.000216461827967874	0.000976645896589577	-161.463557692308	-727.305877198582	0.00708912486594788	0.0290477000824212
uc003pap.3-uc011dww.1	0.00363861092703532	0.00352191691747968	-65.9143683333333	-715.584074083045	0.0301367371434946	0.0487109010005817
uc001irl.3-uc010qcu.1	0.0025399086284631	0.00159819454225592	-240.3370625	-721.961974805654	0.0247297860379414	0.0333767874694316
uc004fnc.2-uc004fnd.2	0.00055094736079729	0.000319823052717092	-5.60596142857143	-719.305701006944	0.0101783993193448	0.0195001302416038
uc001gem.2-uc010pli.1	0.000277368402694631	0.00256651998240217	-267.151004210526	-732.331212101449	0.00767438816087039	0.0410928366071281
uc002fts.2-uc002ftu.2	6.76052286754562e-05	0.00523242717876034	164.25752	-720.362729204152	0.00405913060505552	0.0575566989663637
uc003ltq.2-uc011dcq.1	0.000282143065073461	0.00175602327735943	-122.836325454545	-724.817197323944	0.00767438816087039	0.0346936384732926
uc001iba.1-uc001iaz.1	0.00224027832039034	0.000417876105250009	-212.977028181818	-721.325832077465	0.0237370666153123	0.0200719822555088
uc001iib.2-uc010qar.1	0.000192420518291945	0.000272069225990522	-317.7058164	-737.987548925926	0.00693194917146733	0.0195001302416038
uc003xps.2-uc003xpu.2	0.000544022227061372	0.00341057588302115	-299.1803965	-731.693366145455	0.0101783993193448	0.0486598004696384
uc001ezh.2-uc001ezg.2	1.06878264525324e-05	6.93367013687633e-05	-34.3062975	-730.698261660777	0.00188600745128012	0.017573394953397
uc002xre.2-uc002xrc.2	0.00234341608519277	0.00859823506010501	-326.183185555556	-726.815834945848	0.0239493799912254	0.0719555852511907
uc002zwv.1-uc010gtw.1	0.000169744784144436	0.000463237269066237	-408.632552682927	-749.784838425197	0.00663140130882964	0.0215330614427241
uc003llt.2-uc003llu.1	1.14772434668484e-05	9.50515037060756e-06	-230.897866521739	-742.237620183824	0.00188600745128012	0.0045656405613485
uc002xuw.2-uc010zyn.1	0.00528086383707492	0.00577486113401523	-419.255812307692	-729.73469330855	0.0352302073575229	0.0603012673486663
uc002oyg.1-uc010ejd.2	0.00848666402278813	0.00530407915134154	-1170.90232111111	-687.626443111888	0.0451755202187962	0.0579028640688119
uc002hqe.2-uc002hqf.1	0.00822048583156902	0.00332284246471201	-364.901409411765	-723.007049136691	0.0448969729720637	0.0478821599165
uc001bkq.3-uc001bkr.3	0.00428525335919929	0.00139520380866814	-162.692955	-717.41372815331	0.0319950781896693	0.0319125188617585
uc003fle.2-uc003flf.2	0.000662449475639494	0.00130960710397284	-334.112076521739	-733.509948014706	0.0108476101635967	0.0314523972804143
uc010dwe.2-uc002mka.2	0.00362861048778001	0.00358629045249346	80.0465975	-713.125326494845	0.0301367371434946	0.0487109010005817
uc003xtt.2-uc011lee.1	0.00391602807226565	0.00175172931436303	-355.581518421053	-726.24360423913	0.0309731132851723	0.0346936384732926
uc003cfc.1-uc010hfw.1	0.00376912612543295	0.00361697876964764	-214.629193	-719.484181368421	0.0308597201519822	0.0487109010005817
uc002luj.2-uc010dss.2	0.0055438233806047	0.00697270333577669	-310.239052857143	-721.907248683274	0.0361749225650899	0.0688196267592754
uc003nhz.2-uc011dkn.1	0.0026823352763476	0.00175755420440691	-135.592485	-718.16914195122	0.0255976498888536	0.0346936384732926
uc009ysw.1-uc001orj.2	0.00187708213425873	0.00822217423675274	-329.060418947368	-728.069332101449	0.0214672647259272	0.0709111217534223
uc002ltr.2-uc002lto.2	0.000282264103071569	0.0046117405033902	-191.403998571429	-727.827856370107	0.00767438816087039	0.0523269139006715
uc001ulo.2-uc010tbu.1	0.00442773128040452	0.00159551913658535	-327.467974375	-723.870236666667	0.0322169260090949	0.0333767874694316
uc002jbv.2-uc010wps.1	0.00061997165631204	0.00144864998127714	-363.237981111111	-736.536784067164	0.0105017717501982	0.0326172597346931
uc001qnn.1-uc010set.1	0.000592404945664991	0.00421591887092467	-199.253347692308	-725.563794680851	0.0103338017030595	0.0506261591083537
uc001cfj.2-uc010ojj.1	0.00704115194235964	0.00355736453519547	-222.792252222222	-717.46207465035	0.0412451217436595	0.0487109010005817
uc001wyu.2-uc001wyt.2	0.00930741109526527	0.003961705948264	-175.560765714286	-715.174855069444	0.0485941282183959	0.0505205156765348
uc001bvh.3-uc010ohi.1	0.000618071624130945	0.00793548952510389	-237.190501333333	-727.2908075	0.0105017717501982	0.0701491064387874
uc003xdh.1-uc010lty.1	0.000344962860682469	0.00745222234422426	-102.043076	-723.434571438597	0.00811419324882979	0.0694024992729949
uc001qca.2-uc010sbf.1	0.000577338738294441	0.00420243816658357	-176.738165	-724.658747844523	0.0103338017030595	0.0506261591083537
uc001wix.2-uc001wiw.2	0.000688244142091962	0.00130848051097546	-351.5090532	-734.857619592593	0.0111433686376912	0.0314523972804143
uc003cei.2-uc010hfo.2	0.000107192703426926	0.000883723905001492	76.8736014285714	-721.310412604167	0.0058050637362344	0.0287520164603478
uc001cln.2-uc010oko.1	0.00514756662727271	0.00272263874743585	-476.203604358974	-736.825558789062	0.0348246174173708	0.0421862627425275
uc002xto.2-uc010zyd.1	0.0003291463736236	0.00315800771301757	-26.5783325	-721.207863972125	0.00794897505264584	0.0464356032087584
uc011mag.1-uc004bqw.3	0.000207195236293505	0.00857956936321709	-4.72366375	-721.817053344948	0.00694344966276606	0.0719555852511907
uc010ujs.1-uc010ujt.1	1.77335496089772e-05	0.000727611918147894	158.460602857143	-723.29343	0.00232309499877601	0.0269852444544286
uc002ftk.1-uc010vqr.1	0.00177120251487943	0.0010353996435931	-18.9155716666667	-716.559827647059	0.0205830872898489	0.0290477000824212
uc002iga.2-uc010wiv.1	5.9277385741849e-05	0.000663139884683033	-138.688005	-730.454275978648	0.00391816293032464	0.0269852444544286
uc001xuf.2-uc010asu.2	0.0024976269400482	0.00374422852812838	-424.263902580645	-735.026903939394	0.024651235757599	0.0490493937184818
uc003xgc.2-uc003xgd.2	0.00205045804773599	0.000412224449771838	-208.810623636364	-721.487206901408	0.0223841670211179	0.0200719822555088
uc002ici.1-uc010whi.1	0.000762048063899537	0.00564061442748004	-260.15015	-727.730757060932	0.011935991957383	0.0593293824087499
uc002xty.2-uc010ghy.2	0.00156294837610814	0.002779761281011	-375.0158464	-732.681064666667	0.0194155914652744	0.0426131489993282
uc002eyo.2-uc010vlx.1	0.0011624992935813	0.00124617168275619	76.315334	-715.796069965517	0.0159539188766729	0.0309609206008908
uc003hui.2-uc003huj.2	0.00444911053144336	0.000846177213829534	-386.277200909091	-727.843169230769	0.0322169260090949	0.0283567759332176
uc010pju.1-uc001fxd.2	0.00393343492795735	0.00108945565863633	-294.925158571429	-722.670218505338	0.0309731132851723	0.0290477000824212
uc004bsj.3-uc011mam.1	0.000933933373124225	0.00807997694288348	-217.265936153846	-724.73342712766	0.0140187290695001	0.0705651319678491
uc002nah.1-uc002nai.1	0.00113510013445601	0.000304866786456245	-365.6654524	-733.546841888889	0.0157276855168376	0.0195001302416038
uc001nbw.1-uc001nbz.1	0.000122642307265188	0.0060693225178665	133.783456666667	-719.730049688581	0.00610138583350885	0.0624706696303259
uc004aqc.1-uc004aqd.2	0.00725107627729742	0.000258749061529132	-435.303676666667	-729.276434141791	0.0421322617563935	0.0195001302416038
uc010ymc.1-uc010ymb.1	0.000977537257009468	0.00915208273631986	-175.147533636364	-722.791058978873	0.0145219710036149	0.0745093289437114
uc002eof.1-uc010vim.1	0.00509993302092895	0.00104882708453117	-423.959510740741	-730.419316529851	0.034742904538339	0.0290477000824212
uc003kdc.3-uc011css.1	0.00010876941074138	8.75570926058966e-05	-371.551826	-746.903729653846	0.0058050637362344	0.017573394953397
uc003uof.3-uc011kik.1	0.00494588058359898	0.00780434195282931	-433.803724827586	-731.650284210526	0.0342644900046448	0.0701473403153671
uc003eqg.1-uc003eqe.1	0.000140423178331735	0.00763934356590982	207.400448	-718.056158137931	0.00616012527858032	0.0701262890181563
uc003qig.3-uc003qik.2	0.000202592989428075	0.000362333358459944	-269.816624	-733.828913236364	0.00694344966276606	0.0195001302416038
uc001gqt.3-uc001gqu.3	0.00662124862558425	0.00882968844553989	-384.5460145	-725.484957563636	0.039426525906888	0.0731240290231206
uc001cxg.2-uc001cxd.2	0.000127426462686442	0.0041082323506491	131.787345	-719.688607923875	0.00612071775770545	0.0505979727973107
uc001gbu.2-uc001gbt.2	0.00247607101437703	0.00239855818145376	-366.377147727273	-729.446836520147	0.0246070229773606	0.0399705184065966
uc003utu.2-uc010lgq.2	4.50675742678801e-06	2.67461843454891e-06	-232.0655576	-745.917202518518	0.00188600745128012	0.00192706258209249
uc003doi.2-uc003dok.2	0.00518116154100581	0.000710134351616517	-383.741807142857	-726.790896605839	0.034888101778455	0.0269852444544286
uc003pkg.3-uc010kbo.2	0.00266115333654753	0.00106387917617619	-293.209729333333	-724.289777428571	0.0255648130531	0.0290477000824212
uc002xjo.1-uc010zwe.1	0.000330977448409959	0.000343486625426139	-421.651953902439	-747.683281535433	0.00794897505264584	0.0195001302416038
uc001kuq.2-uc001kur.2	0.00104732488222854	0.00061261296051709	-434.090703684211	-742.038275797665	0.0153999505641971	0.0269852444544286
uc001xyi.1-uc010atp.1	0.00329024403802022	0.00740094106359953	-410.380955555556	-731.787305298507	0.028703051166975	0.0694024992729949
uc003vuc.2-uc003vub.2	0.00798395300983364	0.00542812170633802	-496.794999761905	-736.497603280632	0.0444203717651362	0.0583725625286051
uc002nav.2-uc010dzy.2	0.000170271928124009	0.00152409310797948	-129.37629	-726.667025229682	0.00663140130882964	0.0331935750906758
uc003kbz.3-uc011csd.1	5.59028986274777e-05	9.98296851114439e-05	-268.245244782609	-739.079569816176	0.00391816293032464	0.017573394953397
uc001fol.1-uc001fon.1	6.44649877516437e-06	0.00248995405557949	498.9048975	-718.882828900344	0.00188600745128012	0.0403148740908994
uc002rix.1-uc002riy.1	2.27122672836569e-05	0.00432522616952867	428.0293975	-717.908595223368	0.00264778449838342	0.0510088949824225
uc001qhb.1-uc009zcz.1	0.00944065783989336	0.00240655703784281	-389.922434736842	-723.879555652174	0.049111869845799	0.0399705184065966
uc002scl.2-uc010ypx.1	0.000148378599693469	0.000121297406453056	-334.772898928571	-740.92000917603	0.00628863418112614	0.017573394953397
uc001oxx.2-uc001oya.2	0.000304460749237505	0.00348817921964444	-96.709476	-723.621715298246	0.00783442749377222	0.0487109010005817
uc002xfw.2-uc010zvr.1	0.0014662870752577	0.000831735750343102	-445.692106410256	-741.473794804687	0.0186984042074898	0.0283567759332176
uc003lbf.3-uc010jee.2	3.10725358809793e-05	0.000357278778436515	32.5858588888889	-725.498448776224	0.00286320633497348	0.0195001302416038
uc004cxi.2-uc004cxh.2	4.01800751168388e-05	0.00264695385515496	276.884886	-719.254165689655	0.00340585224960969	0.0414593533182423
uc001peg.2-uc001pek.2	0.00485144045025554	0.00968914503222394	-410.3144776	-729.412672888889	0.033983308024398	0.0750648279109393
uc002ggj.3-uc002ggk.3	1.34421105398654e-05	0.000734601283683056	112.5463775	-725.08590466899	0.0019370081287946	0.0269852444544286
