Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o
brca	4927	NUP88	uc002gbn.2	uc010vsy.1	NA	NA	NA	NA	NA
brca	4931	NVL	uc001hok.2	uc010pve.1	NA	NA	NA	NA	NA
brca	4931	NVL	uc001hol.2	uc001hok.2	NA	NA	NA	NA	NA
brca	4952	OCRL	uc004eur.2	uc004euq.2	NA	NA	NA	NA	NA
brca	4952	OCRL	uc010nrb.2	uc004eur.2	NA	NA	NA	NA	NA
brca	4957	ODF2	uc011mbe.1	uc011maz.1	NA	NA	NA	NA	NA
brca	4957	ODF2	uc011mbe.1	uc011mba.1	NA	NA	NA	NA	NA
brca	4967	OGDH	uc011kbz.1	uc011kbx.1	NA	NA	NA	NA	NA
brca	4968	OGG1	uc003bsm.2	uc003bsi.2	NA	NA	NA	NA	NA
brca	4983	OPHN1	uc004dwx.2	uc010nku.1	NA	NA	NA	NA	NA
brca	4998	ORC1L	uc009vzd.2	uc001ctt.2	NA	NA	NA	NA	NA
brca	4998	ORC1L	uc010oni.1	uc001ctt.2	NA	NA	NA	NA	NA
brca	4998	ORC1L	uc010oni.1	uc009vzd.2	NA	NA	NA	NA	NA
brca	5000	ORC4L	uc002twi.2	uc002twk.2	NA	NA	NA	NA	NA
brca	5000	ORC4L	uc002twk.2	uc002twi.2	NA	NA	NA	NA	NA
brca	5000	ORC4L	uc010zbr.1	uc002twj.2	NA	NA	NA	NA	NA
brca	5000	ORC4L	uc010zbr.1	uc002twk.2	NA	NA	NA	NA	NA
brca	5000	ORC4L	uc010zbr.1	uc002twl.1	NA	NA	NA	NA	NA
brca	5000	ORC4L	uc010zbr.1	uc010zbq.1	NA	NA	NA	NA	NA
brca	5003	SLC22A18AS	uc001lwv.3	uc001lww.3	NA	NA	NA	NA	NA
brca	5003	SLC22A18AS	uc001lww.3	uc001lwv.3	NA	NA	NA	NA	NA
brca	5004	ORM1	uc011lxo.1	uc004bik.3	NA	NA	NA	NA	NA
brca	5018	OXA1L	uc001wgn.2	uc001wgq.2	NA	NA	NA	NA	NA
brca	5019	OXCT1	uc003jmn.2	uc011cpo.1	NA	NA	NA	NA	NA
brca	5019	OXCT1	uc011cpo.1	uc003jmn.2	NA	NA	NA	NA	NA
brca	5025	P2RX4	uc001tzr.2	uc010szt.1	NA	NA	NA	NA	NA
brca	5026	P2RX5	uc010vrx.1	uc002fwj.2	NA	NA	NA	NA	NA
brca	5029	P2RY2	uc001otj.2	uc001otk.2	NA	NA	NA	NA	NA
brca	5033	P4HA1	uc001jtg.2	uc001jti.2	NA	NA	NA	NA	NA
brca	5033	P4HA1	uc001jtg.2	uc010qkb.1	NA	NA	NA	NA	NA
brca	5048	PAFAH1B1	uc002fuw.3	uc010vqz.1	NA	NA	NA	NA	NA
brca	5052	PRDX1	uc001cob.2	uc001cnz.2	NA	NA	NA	NA	NA
brca	5055	SERPINB2	uc002ljo.2	uc002ljq.1	NA	NA	NA	NA	NA
brca	5055	SERPINB2	uc002ljo.2	uc010xeu.1	NA	NA	NA	NA	NA
brca	5055	SERPINB2	uc010dqh.2	uc002ljo.2	NA	NA	NA	NA	NA
brca	5064	PALM	uc010xfu.1	uc002lpn.1	NA	NA	NA	NA	NA
brca	5076	PAX2	uc001kro.3	uc001krn.3	NA	NA	NA	NA	NA
brca	5076	PAX2	uc010qps.1	uc001krn.3	NA	NA	NA	NA	NA
brca	5077	PAX3	uc002vmv.1	uc002vmy.1	NA	NA	NA	NA	NA
brca	5077	PAX3	uc002vmx.1	uc002vmw.1	NA	NA	NA	NA	NA
brca	5080	PAX6	uc001mte.3	uc001mtd.3	NA	NA	NA	NA	NA
brca	5080	PAX6	uc001mte.3	uc009yjr.2	NA	NA	NA	NA	NA
brca	5087	PBX1	uc001gcs.2	uc010pkv.1	NA	NA	NA	NA	NA
brca	5094	PCBP2	uc001sdb.3	uc009zna.2	NA	NA	NA	NA	NA
brca	5094	PCBP2	uc001sdf.3	uc001sdk.3	NA	NA	NA	NA	NA
brca	5095	PCCA	uc001voo.2	uc001vop.2	NA	NA	NA	NA	NA
brca	5097	PCDH1	uc003llp.2	uc003llq.2	NA	NA	NA	NA	NA
brca	5099	PCDH7	uc011bxw.1	uc011bxx.1	NA	NA	NA	NA	NA
brca	5105	PCK1	uc010zzm.1	uc002xyn.3	NA	NA	NA	NA	NA
brca	5108	PCM1	uc003wyi.3	uc011kyj.1	NA	NA	NA	NA	NA
brca	5108	PCM1	uc003wyi.3	uc011kyk.1	NA	NA	NA	NA	NA
brca	5110	PCMT1	uc003qnb.2	uc003qna.2	NA	NA	NA	NA	NA
brca	5110	PCMT1	uc003qnb.2	uc003qnd.2	NA	NA	NA	NA	NA
brca	5110	PCMT1	uc003qne.2	uc003qnf.2	NA	NA	NA	NA	NA
brca	5118	PCOLCE	uc003uvo.2	uc003uvp.1	NA	NA	NA	NA	NA
brca	5118	PCOLCE	uc003uvp.1	uc003uvo.2	NA	NA	NA	NA	NA
brca	5119	CHMP1A	uc002fnt.2	uc002fnv.2	NA	NA	NA	NA	NA
brca	5119	CHMP1A	uc002fnu.2	uc002fnt.2	NA	NA	NA	NA	NA
brca	5119	CHMP1A	uc002fnu.2	uc002fnv.2	NA	NA	NA	NA	NA
brca	5122	PCSK1	uc003kls.1	uc010jbi.1	NA	NA	NA	NA	NA
brca	5122	PCSK1	uc010jbi.1	uc003kls.1	NA	NA	NA	NA	NA
brca	5127	CDK16	uc011mll.1	uc004dho.2	NA	NA	NA	NA	NA
brca	5129	CDK18	uc001hcq.2	uc001hcp.2	NA	NA	NA	NA	NA
brca	5129	CDK18	uc001hcq.2	uc001hct.2	NA	NA	NA	NA	NA
brca	5129	CDK18	uc001hcq.2	uc010prj.1	NA	NA	NA	NA	NA
brca	5133	PDCD1	uc010fzs.2	uc002wcq.3	NA	NA	NA	NA	NA
brca	5133	PDCD1	uc010fzs.2	uc010fzt.2	NA	NA	NA	NA	NA
brca	5136	PDE1A	uc002uor.2	uc002uos.2	NA	NA	NA	NA	NA
brca	5136	PDE1A	uc002uor.2	uc002uou.2	NA	NA	NA	NA	NA
brca	5136	PDE1A	uc002uor.2	uc010zfp.1	NA	NA	NA	NA	NA
brca	5140	PDE3B	uc001mln.2	uc010rcr.1	NA	NA	NA	NA	NA
brca	5143	PDE4C	uc002nif.3	uc002nig.3	NA	NA	NA	NA	NA
brca	5143	PDE4C	uc002nig.3	uc002nih.3	NA	NA	NA	NA	NA
brca	5143	PDE4C	uc010xqd.1	uc002nig.3	NA	NA	NA	NA	NA
brca	5148	PDE6G	uc002kay.3	uc002kaz.3	NA	NA	NA	NA	NA
brca	5151	PDE8A	uc002blh.2	uc002bli.2	NA	NA	NA	NA	NA
brca	5151	PDE8A	uc002blh.2	uc002blj.2	NA	NA	NA	NA	NA
brca	5151	PDE8A	uc002blh.2	uc010bnd.2	NA	NA	NA	NA	NA
brca	5152	PDE9A	uc002zbm.2	uc002zbu.2	NA	NA	NA	NA	NA
brca	5152	PDE9A	uc002zbm.2	uc002zbv.2	NA	NA	NA	NA	NA
brca	5152	PDE9A	uc002zbm.2	uc002zby.2	NA	NA	NA	NA	NA
brca	5152	PDE9A	uc002zbm.2	uc002zca.2	NA	NA	NA	NA	NA
brca	5156	PDGFRA	uc003han.3	uc003hao.1	NA	NA	NA	NA	NA
brca	5158	PDE6B	uc011buz.1	uc011buy.1	NA	NA	NA	NA	NA
brca	5160	PDHA1	uc011mjc.1	uc010nfl.2	NA	NA	NA	NA	NA
brca	5162	PDHB	uc003dkf.3	uc003dke.3	NA	NA	NA	NA	NA
brca	5162	PDHB	uc003dkf.3	uc003dkg.3	NA	NA	NA	NA	NA
brca	5163	PDK1	uc002uhs.2	uc002uhr.2	NA	NA	NA	NA	NA
brca	5166	PDK4	uc003uoa.2	uc003unz.2	NA	NA	NA	NA	NA
brca	5168	ENPP2	uc003yot.1	uc011lic.1	NA	NA	NA	NA	NA
brca	5174	PDZK1	uc010oza.1	uc001eoo.1	NA	NA	NA	NA	NA
brca	5176	SERPINF1	uc002ftl.2	uc010cjw.2	NA	NA	NA	NA	NA
brca	5194	PEX13	uc002sau.3	uc010fcj.1	NA	NA	NA	NA	NA
brca	5198	PFAS	uc002gkr.2	uc002gks.2	NA	NA	NA	NA	NA
brca	5198	PFAS	uc002gkr.2	uc010vuv.1	NA	NA	NA	NA	NA
brca	5199	CFP	uc004dig.3	uc004dih.2	NA	NA	NA	NA	NA
brca	5199	CFP	uc004dig.3	uc004dii.1	NA	NA	NA	NA	NA
brca	5199	CFP	uc004dih.2	uc004dig.3	NA	NA	NA	NA	NA
brca	5201	PFDN1	uc003lff.1	uc003lfg.1	NA	NA	NA	NA	NA
brca	5207	PFKFB1	uc004dty.1	uc011mol.1	NA	NA	NA	NA	NA
brca	5208	PFKFB2	uc001hfh.2	uc010psd.1	NA	NA	NA	NA	NA
brca	5209	PFKFB3	uc001ijd.2	uc010qaw.1	NA	NA	NA	NA	NA
brca	5213	PFKM	uc001rrc.2	uc001rre.1	NA	NA	NA	NA	NA
brca	5217	PFN2	uc003exu.1	uc011bnu.1	NA	NA	NA	NA	NA
brca	5226	PGD	uc001arc.2	uc010oak.1	NA	NA	NA	NA	NA
brca	5228	PGF	uc001xrb.2	uc001xqz.2	NA	NA	NA	NA	NA
brca	5228	PGF	uc001xrb.2	uc001xra.2	NA	NA	NA	NA	NA
brca	5229	PGGT1B	uc003kqw.3	uc003kqx.3	NA	NA	NA	NA	NA
brca	5229	PGGT1B	uc003kqw.3	uc010jch.2	NA	NA	NA	NA	NA
brca	5236	PGM1	uc001dbh.2	uc010ooy.1	NA	NA	NA	NA	NA
brca	5236	PGM1	uc010ooy.1	uc001dbh.2	NA	NA	NA	NA	NA
brca	5238	PGM3	uc003pjw.2	uc003pjv.2	NA	NA	NA	NA	NA
brca	5241	PGR	uc001pgg.2	uc001pgh.2	NA	NA	NA	NA	NA
brca	5241	PGR	uc001pgg.2	uc009yww.1	NA	NA	NA	NA	NA
brca	5244	ABCB4	uc003uiw.1	uc003uix.1	NA	NA	NA	NA	NA
brca	5244	ABCB4	uc003uix.1	uc003uiw.1	NA	NA	NA	NA	NA
brca	5244	ABCB4	uc003uiy.2	uc003uix.1	NA	NA	NA	NA	NA
brca	5251	PHEX	uc011mjr.1	uc004dah.2	NA	NA	NA	NA	NA
brca	5251	PHEX	uc011mjr.1	uc011mjs.1	NA	NA	NA	NA	NA
brca	5251	PHEX	uc011mjs.1	uc004dah.2	NA	NA	NA	NA	NA
brca	5252	PHF1	uc003oeh.2	uc011drh.1	NA	NA	NA	NA	NA
brca	5255	PHKA1	uc010nll.2	uc004eay.3	NA	NA	NA	NA	NA
brca	5255	PHKA1	uc011mqi.1	uc004eay.3	NA	NA	NA	NA	NA
brca	5256	PHKA2	uc004cyv.3	uc004cyu.3	NA	NA	NA	NA	NA
brca	5256	PHKA2	uc004cyv.3	uc010nff.1	NA	NA	NA	NA	NA
brca	5257	PHKB	uc002eeu.3	uc002eew.3	NA	NA	NA	NA	NA
brca	5260	PHKG1	uc003trz.1	uc011kdd.1	NA	NA	NA	NA	NA
brca	5260	PHKG1	uc011kdd.1	uc003trz.1	NA	NA	NA	NA	NA
brca	5265	SERPINA1	uc001ycx.3	uc001ycz.3	NA	NA	NA	NA	NA
brca	5265	SERPINA1	uc001yda.1	uc010auy.2	NA	NA	NA	NA	NA
brca	5267	SERPINA4	uc001ydk.2	uc001ydl.2	NA	NA	NA	NA	NA
brca	5267	SERPINA4	uc001ydl.2	uc001ydk.2	NA	NA	NA	NA	NA
brca	5267	SERPINA4	uc010avd.2	uc001ydk.2	NA	NA	NA	NA	NA
brca	5272	SERPINB9	uc003muf.2	uc003mug.2	NA	NA	NA	NA	NA
brca	5275	SERPINB13	uc010xeq.1	uc002ljc.2	NA	NA	NA	NA	NA
brca	5276	SERPINI2	uc003fet.1	uc003fes.1	NA	NA	NA	NA	NA
brca	5279	PIGC	uc001gio.2	uc001gil.2	NA	NA	NA	NA	NA
brca	5288	PIK3C2G	uc010sib.1	uc010sic.1	NA	NA	NA	NA	NA
brca	5291	PIK3CB	uc003est.1	uc011bmq.1	NA	NA	NA	NA	NA
brca	5292	PIM1	uc003onk.2	uc011dtw.1	NA	NA	NA	NA	NA
brca	5293	PIK3CD	uc001aqb.3	uc010oaf.1	NA	NA	NA	NA	NA
brca	5295	PIK3R1	uc003jva.2	uc003jvc.2	NA	NA	NA	NA	NA
brca	5295	PIK3R1	uc003jvb.2	uc003jvc.2	NA	NA	NA	NA	NA
brca	5305	PIP4K2A	uc001irl.3	uc010qcu.1	NA	NA	NA	NA	NA
brca	5305	PIP4K2A	uc010qcu.1	uc001irl.3	NA	NA	NA	NA	NA
brca	5306	PITPNA	uc010cju.2	uc010cjt.2	NA	NA	NA	NA	NA
brca	5310	PKD1	uc002cos.1	uc002cot.1	NA	NA	NA	NA	NA
brca	5310	PKD1	uc002cot.1	uc002cos.1	NA	NA	NA	NA	NA
brca	5316	PKNOX1	uc002zcq.1	uc011aex.1	NA	NA	NA	NA	NA
brca	5318	PKP2	uc010skj.1	uc001rlk.3	NA	NA	NA	NA	NA
brca	5320	PLA2G2A	uc010oda.1	uc001bcu.2	NA	NA	NA	NA	NA
brca	5320	PLA2G2A	uc010odb.1	uc001bcu.2	NA	NA	NA	NA	NA
brca	5321	PLA2G4A	uc001gsc.2	uc010pos.1	NA	NA	NA	NA	NA
brca	5321	PLA2G4A	uc010pos.1	uc001gsc.2	NA	NA	NA	NA	NA
brca	5322	PLA2G5	uc001bcy.2	uc001bcw.2	NA	NA	NA	NA	NA
brca	5322	PLA2G5	uc001bcy.2	uc001bcx.2	NA	NA	NA	NA	NA
brca	5324	PLAG1	uc003xsq.3	uc010lyj.2	NA	NA	NA	NA	NA
brca	5327	PLAT	uc010lxf.1	uc003xos.2	NA	NA	NA	NA	NA
brca	5328	PLAU	uc001jwc.2	uc010qkx.1	NA	NA	NA	NA	NA
brca	5334	PLCL1	uc010fsp.2	uc002uuv.3	NA	NA	NA	NA	NA
brca	5335	PLCG1	uc002xjp.1	uc010zwe.1	NA	NA	NA	NA	NA
brca	5345	SERPINF2	uc002ftk.1	uc010vqr.1	NA	NA	NA	NA	NA
brca	5349	FXYD3	uc010xsn.1	uc002nxv.2	NA	NA	NA	NA	NA
brca	5354	PLP1	uc004elj.2	uc004elk.2	NA	NA	NA	NA	NA
brca	5354	PLP1	uc004elj.2	uc010nox.2	NA	NA	NA	NA	NA
brca	5354	PLP1	uc004elj.2	uc011msf.1	NA	NA	NA	NA	NA
brca	5358	PLS3	uc004eqe.2	uc011mtj.1	NA	NA	NA	NA	NA
brca	5361	PLXNA1	uc003ejg.2	uc003ejh.2	NA	NA	NA	NA	NA
brca	5365	PLXNB3	uc004fii.2	uc011mzd.1	NA	NA	NA	NA	NA
brca	5371	PML	uc002awy.2	uc002awk.2	NA	NA	NA	NA	NA
brca	5375	PMP2	uc003ycb.1	uc010lzv.1	NA	NA	NA	NA	NA
brca	5376	PMP22	uc002goj.2	uc002gol.2	NA	NA	NA	NA	NA
brca	5376	PMP22	uc002gok.2	uc002goj.2	NA	NA	NA	NA	NA
brca	5376	PMP22	uc002gok.2	uc002gol.2	NA	NA	NA	NA	NA
brca	5378	PMS1	uc002urh.3	uc002urm.2	NA	NA	NA	NA	NA
brca	5378	PMS1	uc002urn.1	uc010frz.2	NA	NA	NA	NA	NA
brca	5378	PMS1	uc010zgd.1	uc002urh.3	NA	NA	NA	NA	NA
brca	5379	PMS2L1	uc003uuh.2	uc003uui.2	NA	NA	NA	NA	NA
brca	5382	PMS2L4	uc003tvr.3	uc003tvo.2	NA	NA	NA	NA	NA
brca	5387	PMS2L3	uc003udn.2	uc003udp.2	NA	NA	NA	NA	NA
brca	5387	PMS2L3	uc003udn.2	uc003udr.1	NA	NA	NA	NA	NA
brca	5396	PRRX1	uc001ghe.2	uc001ghf.2	NA	NA	NA	NA	NA
brca	5413	SEPT5	uc002zpw.1	uc002zpv.1	NA	NA	NA	NA	NA
brca	5414	SEPT4	uc010dcy.1	uc002iwm.1	NA	NA	NA	NA	NA
brca	5425	POLD2	uc003tkf.3	uc010kya.2	NA	NA	NA	NA	NA
brca	5426	POLE	uc001ukq.1	uc001uks.1	NA	NA	NA	NA	NA
brca	5431	POLR2B	uc003hcm.1	uc003hcl.1	NA	NA	NA	NA	NA
brca	5433	POLR2D	uc002tpj.2	uc002tpk.2	NA	NA	NA	NA	NA
brca	5444	PON1	uc003uns.2	uc011kih.1	NA	NA	NA	NA	NA
brca	5444	PON1	uc011kih.1	uc003uns.2	NA	NA	NA	NA	NA
brca	5460	POU5F1	uc003nsv.2	uc003nsu.2	NA	NA	NA	NA	NA
brca	5475	PPEF1	uc004cyq.2	uc011mjb.1	NA	NA	NA	NA	NA
brca	5475	PPEF1	uc011mjb.1	uc011mja.1	NA	NA	NA	NA	NA
brca	5478	PPIA	uc003tlw.2	uc010kyl.2	NA	NA	NA	NA	NA
brca	5494	PPM1A	uc001xew.3	uc001xey.3	NA	NA	NA	NA	NA
brca	5495	PPM1B	uc002rtx.2	uc002rtw.2	NA	NA	NA	NA	NA
brca	5498	PPOX	uc001fym.2	uc001fyj.2	NA	NA	NA	NA	NA
brca	5510	PPP1R7	uc002was.2	uc002war.2	NA	NA	NA	NA	NA
brca	5514	PPP1R10	uc003nqn.1	uc010jsc.1	NA	NA	NA	NA	NA
brca	5522	PPP2R2C	uc003gja.2	uc003gjc.2	NA	NA	NA	NA	NA
brca	5523	PPP2R3A	uc011blz.1	uc003eqv.1	NA	NA	NA	NA	NA
brca	5525	PPP2R5A	uc010ptd.1	uc001hjb.2	NA	NA	NA	NA	NA
brca	5527	PPP2R5C	uc001ykk.2	uc001ykj.3	NA	NA	NA	NA	NA
brca	5527	PPP2R5C	uc001ykk.2	uc001ykp.2	NA	NA	NA	NA	NA
brca	5527	PPP2R5C	uc001yko.2	uc001ykj.3	NA	NA	NA	NA	NA
brca	5527	PPP2R5C	uc001yko.2	uc001ykn.2	NA	NA	NA	NA	NA
brca	5527	PPP2R5C	uc001yko.2	uc001ykq.2	NA	NA	NA	NA	NA
brca	5527	PPP2R5C	uc001ykp.2	uc001ykj.3	NA	NA	NA	NA	NA
brca	5529	PPP2R5E	uc010tsf.1	uc001xgd.1	NA	NA	NA	NA	NA
brca	5530	PPP3CA	uc003hvu.2	uc010ilj.2	NA	NA	NA	NA	NA
brca	5530	PPP3CA	uc003hvu.2	uc010ilk.2	NA	NA	NA	NA	NA
brca	5533	PPP3CC	uc003xbt.2	uc003xbs.2	NA	NA	NA	NA	NA
brca	5533	PPP3CC	uc003xbt.2	uc011kzj.1	NA	NA	NA	NA	NA
brca	5536	PPP5C	uc002pem.2	uc010xya.1	NA	NA	NA	NA	NA
brca	5538	PPT1	uc001cfb.2	uc010ojf.1	NA	NA	NA	NA	NA
brca	5540	PPYR1	uc009xna.2	uc001jee.2	NA	NA	NA	NA	NA
brca	5549	PRELP	uc001gzs.2	uc001gzt.2	NA	NA	NA	NA	NA
brca	5564	PRKAB1	uc001txg.2	uc009zwu.2	NA	NA	NA	NA	NA
brca	5570	PKIB	uc003pzc.2	uc011ebq.1	NA	NA	NA	NA	NA
brca	5570	PKIB	uc011ebq.1	uc003pzc.2	NA	NA	NA	NA	NA
brca	5571	PRKAG1	uc001rsy.2	uc009zlb.2	NA	NA	NA	NA	NA
brca	5573	PRKAR1A	uc002jhi.2	uc002jhg.2	NA	NA	NA	NA	NA
brca	5573	PRKAR1A	uc002jhi.2	uc002jhk.2	NA	NA	NA	NA	NA
brca	5573	PRKAR1A	uc002jhi.2	uc002jhm.2	NA	NA	NA	NA	NA
brca	5573	PRKAR1A	uc002jhk.2	uc002jhi.2	NA	NA	NA	NA	NA
brca	5575	PRKAR1B	uc003siu.1	uc003siw.1	NA	NA	NA	NA	NA
brca	5575	PRKAR1B	uc003siv.2	uc003siw.1	NA	NA	NA	NA	NA
brca	5575	PRKAR1B	uc003siw.1	uc003siv.2	NA	NA	NA	NA	NA
brca	5576	PRKAR2A	uc003cux.1	uc003cuy.1	NA	NA	NA	NA	NA
brca	5576	PRKAR2A	uc003cux.1	uc010hki.1	NA	NA	NA	NA	NA
brca	5583	PRKCH	uc010tsa.1	uc010tsb.1	NA	NA	NA	NA	NA
brca	5584	PRKCI	uc003fgt.2	uc003fgs.2	NA	NA	NA	NA	NA
brca	5586	PKN2	uc010osr.1	uc010osp.1	NA	NA	NA	NA	NA
brca	5588	PRKCQ	uc010qax.1	uc009xim.1	NA	NA	NA	NA	NA
brca	5591	PRKDC	uc003xqi.2	uc003xqj.2	NA	NA	NA	NA	NA
brca	5599	MAPK8	uc001jgo.2	uc001jgl.2	NA	NA	NA	NA	NA
brca	5600	MAPK11	uc003bkr.2	uc010hax.2	NA	NA	NA	NA	NA
brca	5601	MAPK9	uc003mls.3	uc011dgx.1	NA	NA	NA	NA	NA
brca	5601	MAPK9	uc003mlt.3	uc011dgx.1	NA	NA	NA	NA	NA
brca	5602	MAPK10	uc003hpo.2	uc003hpt.2	NA	NA	NA	NA	NA
brca	5602	MAPK10	uc011ccw.1	uc003hpq.2	NA	NA	NA	NA	NA
brca	5603	MAPK13	uc003olt.2	uc003ols.2	NA	NA	NA	NA	NA
brca	5604	MAP2K1	uc010ujp.1	uc010bhq.2	NA	NA	NA	NA	NA
brca	5606	MAP2K3	uc002gys.2	uc002gyu.2	NA	NA	NA	NA	NA
brca	5610	EIF2AK2	uc010fac.2	uc010fab.1	NA	NA	NA	NA	NA
brca	5611	DNAJC3	uc001vmq.2	uc001vmr.2	NA	NA	NA	NA	NA
brca	5621	PRNP	uc002wky.2	uc002wkw.2	NA	NA	NA	NA	NA
brca	5624	PROC	uc010yzi.1	uc002tol.2	NA	NA	NA	NA	NA
brca	5631	PRPS1	uc004ene.3	uc011msj.1	NA	NA	NA	NA	NA
brca	5634	PRPS2	uc004cvb.2	uc010nec.2	NA	NA	NA	NA	NA
brca	5635	PRPSAP1	uc010wtb.1	uc010wta.1	NA	NA	NA	NA	NA
brca	5636	PRPSAP2	uc002guo.1	uc002gup.1	NA	NA	NA	NA	NA
brca	5639	PRRG2	uc010yaz.1	uc002pon.3	NA	NA	NA	NA	NA
brca	5641	LGMN	uc001yaw.2	uc010aul.2	NA	NA	NA	NA	NA
brca	5649	RELN	uc010liz.2	uc003vca.2	NA	NA	NA	NA	NA
brca	5650	KLK7	uc002puo.2	uc002pup.2	NA	NA	NA	NA	NA
brca	5653	KLK6	uc002puh.2	uc002pui.2	NA	NA	NA	NA	NA
brca	5653	KLK6	uc010eoj.2	uc010ycn.1	NA	NA	NA	NA	NA
brca	5662	PSD	uc001kve.1	uc001kvf.1	NA	NA	NA	NA	NA
brca	5663	PSEN1	uc001xnv.2	uc001xnr.2	NA	NA	NA	NA	NA
brca	5663	PSEN1	uc001xnv.2	uc001xnu.2	NA	NA	NA	NA	NA
brca	5663	PSEN1	uc001xnv.2	uc010ark.2	NA	NA	NA	NA	NA
brca	5672	PSG4	uc002ovy.2	uc002owa.2	NA	NA	NA	NA	NA
brca	5673	PSG5	uc002ovu.2	uc002ovx.2	NA	NA	NA	NA	NA
brca	5673	PSG5	uc002ovw.2	uc002ovx.2	NA	NA	NA	NA	NA
brca	5673	PSG5	uc002ovx.2	uc002ovu.2	NA	NA	NA	NA	NA
brca	5683	PSMA2	uc003thy.2	uc010kxt.2	NA	NA	NA	NA	NA
brca	5685	PSMA4	uc002bdu.3	uc010blf.2	NA	NA	NA	NA	NA
brca	5693	PSMB5	uc001wii.2	uc010tni.1	NA	NA	NA	NA	NA
brca	5697	PYY	uc002ieq.2	uc002ier.1	NA	NA	NA	NA	NA
brca	5700	PSMC1	uc001xyf.2	uc001xyg.2	NA	NA	NA	NA	NA
brca	5700	PSMC1	uc001xyg.2	uc001xyf.2	NA	NA	NA	NA	NA
brca	5701	PSMC2	uc003vbs.2	uc011klo.1	NA	NA	NA	NA	NA
brca	5711	PSMD5	uc004bko.2	uc011lye.1	NA	NA	NA	NA	NA
brca	5718	PSMD12	uc002jfy.2	uc002jga.2	NA	NA	NA	NA	NA
brca	5723	PSPH	uc003tri.2	uc003trg.2	NA	NA	NA	NA	NA
brca	5723	PSPH	uc003trk.1	uc003trg.2	NA	NA	NA	NA	NA
brca	5725	PTBP1	uc002lpp.2	uc002lpu.1	NA	NA	NA	NA	NA
brca	5733	PTGER3	uc001dfp.1	uc001dfq.2	NA	NA	NA	NA	NA
brca	5777	PTPN6	uc001qsb.2	uc001qsa.1	NA	NA	NA	NA	NA
brca	5777	PTPN6	uc010sfs.1	uc001qsa.1	NA	NA	NA	NA	NA
brca	5782	PTPN12	uc003ugh.2	uc010lds.2	NA	NA	NA	NA	NA
brca	5788	PTPRC	uc001gut.1	uc001gur.1	NA	NA	NA	NA	NA
brca	5791	PTPRE	uc001lkd.2	uc001lkb.2	NA	NA	NA	NA	NA
brca	5792	PTPRF	uc001cjs.2	uc001cjr.2	NA	NA	NA	NA	NA
brca	5793	PTPRG	uc011bfi.1	uc003dlc.2	NA	NA	NA	NA	NA
brca	5794	PTPRH	uc002qjq.2	uc010esv.2	NA	NA	NA	NA	NA
brca	5794	PTPRH	uc010esv.2	uc002qjq.2	NA	NA	NA	NA	NA
brca	5798	PTPRN	uc002vla.2	uc010zlc.1	NA	NA	NA	NA	NA
brca	5799	PTPRN2	uc003wnn.2	uc003wnq.2	NA	NA	NA	NA	NA
brca	5800	PTPRO	uc001rcz.1	uc001rcx.1	NA	NA	NA	NA	NA
brca	5801	PTPRR	uc001swg.1	uc001swf.1	NA	NA	NA	NA	NA
brca	5801	PTPRR	uc009zrs.2	uc001swg.1	NA	NA	NA	NA	NA
brca	5802	PTPRS	uc002mbv.2	uc002mbu.1	NA	NA	NA	NA	NA
brca	5802	PTPRS	uc002mby.2	uc002mbu.1	NA	NA	NA	NA	NA
brca	5802	PTPRS	uc002mby.2	uc002mbz.1	NA	NA	NA	NA	NA
brca	5802	PTPRS	uc002mby.2	uc010xin.1	NA	NA	NA	NA	NA
brca	5803	PTPRZ1	uc011knt.1	uc003vjz.2	NA	NA	NA	NA	NA
brca	5816	PVALB	uc010gwz.2	uc003apx.2	NA	NA	NA	NA	NA
brca	5819	PVRL2	uc002ozv.2	uc002ozw.1	NA	NA	NA	NA	NA
brca	5824	PEX19	uc001fvs.2	uc010pje.1	NA	NA	NA	NA	NA
brca	5824	PEX19	uc001fvt.2	uc001fvs.2	NA	NA	NA	NA	NA
brca	5826	ABCD4	uc001xpt.2	uc010tur.1	NA	NA	NA	NA	NA
brca	5829	PXN	uc001txy.2	uc001txv.2	NA	NA	NA	NA	NA
brca	5832	ALDH18A1	uc001kkz.2	uc001kky.2	NA	NA	NA	NA	NA
brca	5836	PYGL	uc001wyu.2	uc010tqq.1	NA	NA	NA	NA	NA
brca	5837	PYGM	uc001oax.3	uc001oay.3	NA	NA	NA	NA	NA
brca	5859	QARS	uc003cvx.2	uc011bcd.1	NA	NA	NA	NA	NA
brca	5860	QDPR	uc003gpd.2	uc003gpf.2	NA	NA	NA	NA	NA
brca	5860	QDPR	uc003gpe.2	uc003gpd.2	NA	NA	NA	NA	NA
brca	5866	RAB3IL1	uc001nso.2	uc001nsp.2	NA	NA	NA	NA	NA
brca	5870	RAB6A	uc001oue.2	uc009yts.2	NA	NA	NA	NA	NA
brca	5875	RABGGTA	uc001wog.2	uc001woe.2	NA	NA	NA	NA	NA
brca	5875	RABGGTA	uc001wog.2	uc001woh.2	NA	NA	NA	NA	NA
brca	5875	RABGGTA	uc001wog.2	uc001woi.2	NA	NA	NA	NA	NA
brca	5878	RAB5C	uc002hza.2	uc010cxy.2	NA	NA	NA	NA	NA
