Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	Recurrence	Affects_mutated_feature	PPI	Pannegative
lihc	27301	APEX2	uc004dtz.2	uc011mom.1	0	0	0	0
lihc	285761	DCBLD1	uc003pxs.2	uc003pxr.1	0	0	0	0
lihc	29063	ZCCHC4	uc003grl.3	uc003grn.3	0	0	0	0
lihc	90407	TMEM41A	uc003fpj.2	uc003fpk.2	0	0	0	0
lihc	64755	C16orf58	uc002eci.1	uc002ech.1	1	0	0	0
lihc	23435	TARDBP	uc001art.2	uc010oap.1	0	0	0	0
lihc	3431	SP110	uc002vqi.3	uc010fxj.2	1	1	0	0
lihc	8807	IL18RAP	uc010fiz.2	uc002tbx.2	0	0	0	0
lihc	3953	LEPR	uc001dck.2	uc001dcj.2	0	0	0	0
lihc	84083	ZRANB3	uc002tum.2	uc002tul.2	0	0	0	0
lihc	5362	PLXNA2	uc001hgz.2	uc001hgy.2	0	1	1	0
lihc	5524	PPP2R4	uc004bxp.2	uc004bxn.1	0	0	1	0
lihc	3030	HADHA	uc002rgy.2	uc010yks.1	1	0	0	0
lihc	2885	GRB2	uc002jnx.3	uc002jny.3	0	0	1	0
lihc	2782	GNB1	uc001aif.2	uc009vky.2	1	0	0	0
lihc	283518	KCNRG	uc001vdu.2	uc001vdt.2	0	0	0	0
lihc	6609	SMPD1	uc001mcw.2	uc009yex.2	0	0	0	0
lihc	171389	NLRP6	uc010qvt.1	uc010qvs.1	0	0	0	0
lihc	284451	ODF3L2	uc002lor.2	uc010drp.2	0	0	0	0
lihc	7292	TNFSF4	uc001giw.2	uc001giv.2	0	0	0	0
lihc	5169	ENPP3	uc003qcv.2	uc010kfq.2	0	1	0	0
lihc	649	BMP1	uc003xbg.2	uc003xbb.2	0	1	0	0
lihc	51635	DHRS7	uc001xes.2	uc001xet.2	0	0	0	0
lihc	51304	ZDHHC3	uc011bad.1	uc003coe.2	0	0	0	0
lihc	1785	DNM2	uc002mpt.1	uc002mpx.1	0	0	1	0
lihc	83636	C19orf12	uc002nsj.2	uc002nsl.2	0	0	0	0
lihc	129138	ANKRD54	uc003auc.2	uc003aud.2	1	0	0	0
lihc	256691	MAMDC2	uc004ahm.2	uc004ahn.2	0	0	0	0
lihc	7597	ZBTB25	uc001xhf.2	uc001xhc.2	0	1	0	0
lihc	57542	KLHDC5	uc001rij.2	uc009zjj.2	0	0	1	0
lihc	80833	APOL3	uc003aos.2	uc003aot.2	1	0	0	0
lihc	10144	FAM13A	uc011cdp.1	uc003hsb.1	0	0	0	0
lihc	5097	PCDH1	uc011dbf.1	uc003llp.2	0	0	0	0
lihc	134285	TMEM171	uc003kcn.3	uc003kcm.2	0	0	0	0
lihc	91875	TTC5	uc001vwt.2	uc001vwu.2	0	0	0	0
lihc	10616	RBCK1	uc002wdo.2	uc002wdp.3	0	0	1	0
lihc	140688	C20orf112	uc002wxu.3	uc002wxv.3	0	1	0	0
lihc	71	ACTG1	uc002kal.1	uc002kah.1	0	0	0	0
lihc	7067	THRA	uc002htw.2	uc002htv.2	0	0	0	0
lihc	153642	ARSK	uc003kld.2	uc003klc.2	0	0	0	0
lihc	26353	HSPB8	uc001txb.2	uc001txc.2	0	0	1	0
lihc	124817	CNTD1	uc010wha.1	uc002ibm.3	1	0	0	0
lihc	93973	ACTR8	uc003dhd.2	uc003dhc.2	0	0	0	0
lihc	1655	DDX5	uc002jek.2	uc010deh.2	0	0	0	0
lihc	80725	SRCIN1	uc002hqe.2	uc002hqf.1	0	0	0	0
lihc	1727	CYB5R3	uc003bcz.2	uc010gzc.1	0	0	0	0
lihc	54621	VSIG10	uc001tws.2	uc001twt.2	0	1	0	0
lihc	115560	ZNF501	uc003cnu.1	uc003cnv.1	0	1	0	0
lihc	114804	RNF157	uc002jra.2	uc002jqz.2	0	0	0	0
lihc	7920	BAT5	uc003nvy.1	uc003nvz.1	0	0	0	0
lihc	8565	YARS	uc001bvy.1	uc001bvw.1	0	0	0	0
lihc	968	CD68	uc002ghv.2	uc002ghu.2	1	0	0	0
lihc	9553	MRPL33	uc002rlm.1	uc002rln.1	0	0	0	0
lihc	2621	GAS6	uc001vud.2	uc001vuf.2	0	1	0	0
lihc	55671	SMEK1	uc001xzm.2	uc010atz.2	0	0	0	0
lihc	57522	SRGAP1	uc001srv.2	uc010ssp.1	0	0	0	0
lihc	2770	GNAI1	uc003uhb.1	uc011kgt.1	0	0	0	0
lihc	6809	STX3	uc001nog.2	uc010rky.1	1	0	0	0
lihc	54675	CRLS1	uc002wmn.3	uc010gbr.2	0	0	0	0
lihc	83744	ZNF484	uc004asv.1	uc004asu.1	0	0	0	0
lihc	1445	CSK	uc010bkb.1	uc010bkc.1	0	0	1	0
lihc	64854	USP46	uc011bzr.1	uc003gzn.2	0	0	0	0
lihc	29956	LASS2	uc001evz.2	uc009wmh.2	1	1	0	0
lihc	29960	FTSJ2	uc003slm.2	uc003slo.2	0	0	0	0
lihc	29098	RANGRF	uc002gkv.2	uc002gkx.2	0	0	0	0
lihc	23483	TGDS	uc001vlw.2	uc001vlx.2	0	0	0	0
lihc	4528	MTIF2	uc002ryo.2	uc010yox.1	0	0	0	0
lihc	388341	C17orf76	uc002gqh.2	uc010cph.1	0	0	0	0
lihc	7536	SF1	uc001obb.1	uc010rnn.1	0	0	0	0
lihc	23499	MACF1	uc001cde.1	uc001cdf.1	0	0	0	0
lihc	55813	UTP6	uc002hgr.2	uc010cst.2	0	0	0	0
lihc	11046	SLC35D2	uc004awc.2	uc004awd.2	0	0	0	0
lihc	115426	UHRF2	uc003zjy.2	uc003zkb.2	0	0	1	0
lihc	113278	C20orf54	uc002wed.3	uc002wee.2	0	0	0	0
lihc	9885	OSBPL2	uc002yck.1	uc002ycl.1	1	0	0	0
lihc	283927	NUDT7	uc010chd.2	uc010vnj.1	0	0	0	0
lihc	10982	MAPRE2	uc002kyg.2	uc010xcd.1	0	0	0	0
lihc	308	ANXA5	uc003idv.3	uc010ino.2	0	0	0	0
lihc	127700	OSCP1	uc001caq.2	uc001car.2	0	0	0	0
lihc	340591	CA5BP	uc011mir.1	uc004cxd.2	0	0	0	0
lihc	3170	FOXA2	uc002wsn.2	uc002wsm.2	0	0	0	0
lihc	23170	TTLL12	uc003bdq.2	uc003bdp.2	1	0	0	0
lihc	221481	C6orf81	uc003olb.1	uc003ola.2	0	0	0	0
lihc	51030	FAM18B	uc002gun.2	uc002gum.2	0	0	0	0
lihc	83695	C12orf32	uc001qlh.2	uc001qli.2	0	0	0	0
lihc	23042	PDXDC1	uc010uzl.1	uc002dda.3	0	0	0	0
lihc	23493	HEY2	uc003qad.2	uc011ebr.1	0	0	0	0
lihc	55843	ARHGAP15	uc002tvn.2	uc002tvm.3	0	0	0	0
lihc	4942	OAT	uc001lhp.2	uc001lhr.2	0	0	0	0
lihc	79866	C13orf34	uc001viw.1	uc010thr.1	0	0	0	0
lihc	55219	TMEM57	uc001bkk.2	uc009vrv.2	0	0	0	0
lihc	64064	OXCT2	uc009vvu.1	uc001ceb.1	0	0	0	0
lihc	27042	C1orf107	uc001hhr.1	uc009xcu.1	0	1	0	0
lihc	5174	PDZK1	uc001eoo.1	uc010oza.1	0	0	0	0
lihc	200931	OSTalpha	uc003fwd.2	uc003fwe.2	0	0	0	0
lihc	51686	OAZ3	uc010pdl.1	uc010pdm.1	0	0	0	0
lihc	729359	PLIN4	uc010dub.1	uc002mar.1	0	1	0	0
lihc	388886	C22orf36	uc003aao.2	uc003aaq.2	0	0	0	0
lihc	8997	KALRN	uc011bjz.1	uc003ehk.2	0	1	0	0
lihc	284697	BTBD8	uc010otc.1	uc001doo.2	0	0	0	0
lihc	8490	RGS5	uc001gcn.2	uc009wvb.2	0	0	1	0
lihc	8148	TAF15	uc002hkd.2	uc002hkc.2	0	0	0	0
lihc	6795	AURKC	uc002qoc.2	uc002qod.2	0	0	0	0
lihc	5709	PSMD3	uc002htn.1	uc010weo.1	0	0	0	0
lihc	79898	ZNF613	uc002pxz.1	uc002pya.1	1	0	0	0
lihc	51093	C1orf66	uc001fpu.2	uc001fpv.2	0	0	0	0
lihc	157	ADRBK2	uc003abx.3	uc003aby.3	0	0	1	0
lihc	8799	PEX11B	uc001eny.1	uc010oyu.1	0	0	0	0
lihc	57017	COQ9	uc002elq.2	uc002els.2	0	0	0	0
lihc	9984	THOC1	uc002kkj.3	uc002kkk.3	0	0	0	0
lihc	80829	ZFP91	uc001nmx.3	uc001nmy.3	0	0	0	0
lihc	1066	CES1	uc002eil.2	uc010ccf.2	0	0	0	0
lihc	79934	ADCK4	uc002oor.2	uc002ooq.1	0	0	0	0
lihc	54431	DNAJC10	uc002uow.1	uc010fro.1	1	0	1	0
lihc	9256	BZRAP1	uc002ivw.2	uc010dcs.2	0	1	0	0
lihc	5824	PEX19	uc001fvs.2	uc001fvt.2	0	0	0	0
lihc	269	AMHR2	uc009zmy.1	uc001scx.1	0	0	0	0
lihc	150291	C22orf27	uc003ajc.2	uc003ajd.2	0	0	0	0
lihc	5571	PRKAG1	uc001rsy.2	uc009zlb.2	0	0	0	0
lihc	93058	COQ10A	uc001skq.3	uc001skp.3	0	0	0	0
lihc	729597	SPDYE6	uc003uzb.2	uc011kkp.1	0	0	0	0
lihc	92140	MTDH	uc003yhz.2	uc010mbf.2	1	0	0	0
lihc	4953	ODC1	uc002rao.1	uc002ran.1	1	0	0	0
lihc	64215	DNAJC1	uc001irc.2	uc001ird.2	0	0	0	0
lihc	3990	LIPC	uc002afa.1	uc010ugy.1	0	0	0	0
lihc	7841	MOGS	uc010ffi.2	uc010ffh.2	0	0	0	0
lihc	598	BCL2L1	uc002wwn.2	uc002wwm.2	0	0	1	0
lihc	2195	FAT1	uc003ize.2	uc010isn.2	0	1	0	0
lihc	1831	TSC22D3	uc004eng.2	uc004enf.2	1	0	0	0
lihc	116832	RPL39L	uc003fre.1	uc003frf.1	0	0	0	0
lihc	4055	LTBR	uc001qny.1	uc010sfc.1	0	0	0	0
lihc	219854	TMEM218	uc001qbt.2	uc010sax.1	0	0	0	0
lihc	54438	GFOD1	uc003nat.1	uc003nas.1	0	0	0	0
lihc	9406	ZRANB2	uc001dft.2	uc001dfs.2	1	0	0	0
lihc	51076	CUTC	uc001kqd.3	uc001kqe.3	1	0	0	0
lihc	9708	PCDHGA8	uc003lkb.3	uc003lkd.1	1	0	0	0
lihc	51129	ANGPTL4	uc002mjq.1	uc010xkc.1	0	0	0	0
lihc	9425	CDYL	uc011dhy.1	uc003mwk.2	0	0	0	0
lihc	8767	RIPK2	uc003yee.2	uc003yef.2	1	0	0	0
lihc	59	ACTA2	uc001kfp.2	uc010qmy.1	0	0	0	0
lihc	54973	CPSF3L	uc001aee.1	uc001aej.1	0	0	0	0
lihc	79637	ARMC7	uc002jmw.1	uc010dga.1	0	0	0	0
lihc	2339	FNTA	uc003xps.2	uc003xpu.2	1	0	0	0
lihc	256764	WDR72	uc002acj.2	uc010bfh.1	0	0	0	0
lihc	9902	MRC2	uc002jae.2	uc002jaf.2	0	0	0	0
lihc	8638	OASL	uc001tzj.1	uc001tzk.1	0	0	0	0
lihc	79656	BEND5	uc001crw.3	uc001crx.3	0	0	0	0
lihc	90121	TSR2	uc004dte.2	uc004dtf.2	0	0	0	0
lihc	2710	GK	uc004dci.3	uc011mka.1	0	0	0	0
lihc	644019	CBWD6	uc004afl.3	uc004afj.3	0	0	0	0
lihc	8672	EIF4G3	uc010odi.1	uc009vpz.2	0	0	0	0
lihc	8604	SLC25A12	uc010fqh.2	uc002uhh.2	0	0	0	0
lihc	1209	CLPTM1	uc002pai.2	uc010xxg.1	1	0	0	0
lihc	340348	TSPAN33	uc003vop.1	uc003voq.1	1	0	0	0
lihc	7384	UQCRC1	uc003cub.1	uc003cua.1	0	0	0	0
lihc	56413	LTB4R2	uc001wor.2	uc001woq.1	0	0	0	0
lihc	10423	CDIPT	uc002dum.2	uc002duk.2	0	0	0	0
lihc	201456	FBXO15	uc002llf.2	uc002lle.2	0	0	0	0
lihc	140885	SIRPA	uc002wfr.2	uc002wft.2	0	0	0	0
lihc	4065	LY75	uc002ubc.3	uc002ubd.2	0	0	0	0
lihc	2266	FGG	uc003iog.2	uc010ipy.2	0	0	0	0
lihc	183	AGT	uc001hty.3	uc009xff.2	0	0	0	0
lihc	84174	SLA2	uc002xfu.2	uc002xfv.2	0	0	0	0
lihc	80018	NAA25	uc001ttm.2	uc001ttn.3	0	0	0	0
lihc	5226	PGD	uc001arc.2	uc010oak.1	0	0	0	0
lihc	8506	CNTNAP1	uc002iay.2	uc010wgs.1	1	0	0	0
lihc	84720	PIGO	uc003zwf.2	uc003zwd.2	0	0	0	0
lihc	79782	LRRC31	uc003fgc.1	uc010hwp.1	0	0	0	0
lihc	57571	CARNS1	uc009yrp.2	uc001olc.3	0	0	0	0
lihc	5423	POLB	uc003xoz.1	uc011lcs.1	0	0	0	0
lihc	3916	LAMP1	uc001vtm.1	uc010tka.1	0	0	0	0
lihc	8883	NAE1	uc002eqf.2	uc002eqg.2	1	0	1	0
lihc	23612	PHLDA3	uc001gwq.2	uc009wzx.2	0	1	0	0
lihc	8395	PIP5K1B	uc011lrq.1	uc004agu.2	0	0	0	0
lihc	726	CAPN5	uc001oxx.2	uc001oya.2	0	0	0	0
lihc	284391	ZNF844	uc002mtb.2	uc010dym.1	0	1	0	0
lihc	6836	SURF4	uc004cdj.2	uc011mdd.1	1	0	0	0
lihc	79654	HECTD3	uc001cmy.3	uc001cmx.3	0	0	0	0
lihc	3383	ICAM1	uc002mnq.2	uc010xle.1	1	0	1	0
lihc	2771	GNAI2	uc003cyq.1	uc011bdn.1	0	0	0	0
lihc	2244	FGB	uc003ioa.3	uc003ioc.3	0	0	1	0
lihc	55844	PPP2R2D	uc001lks.2	uc001lkt.2	0	0	0	0
lihc	6385	SDC4	uc002xnu.2	uc010zws.1	1	0	0	0
lihc	7133	TNFRSF1B	uc001atu.2	uc009vnk.2	0	1	0	0
lihc	55284	UBE2W	uc003xzv.2	uc003xzw.2	0	0	1	0
lihc	2521	FUS	uc002ebf.2	uc002ebh.2	0	0	0	0
lihc	9948	WDR1	uc003gmf.2	uc003gmg.2	0	0	0	0
lihc	26003	GORASP2	uc002ugl.2	uc002ugm.2	0	0	0	0
lihc	388115	C15orf52	uc010ucn.1	uc001zlh.3	0	0	0	0
lihc	6302	TSPAN31	uc001spt.2	uc009zqb.2	0	0	0	0
lihc	84329	HVCN1	uc001trs.1	uc010syd.1	0	0	0	0
lihc	440456	PLEKHM1P	uc002jew.3	uc002jev.3	0	0	0	0
lihc	23471	TRAM1	uc003xyo.1	uc011lfc.1	1	0	0	0
lihc	9742	IFT140	uc002clz.2	uc002cmb.2	0	0	0	0
lihc	85369	FAM40A	uc001dyz.1	uc001dza.1	0	0	0	0
lihc	55191	NADSYN1	uc001oqn.2	uc001oqp.2	0	0	0	0
lihc	64129	TINAGL1	uc001bta.2	uc001bsz.2	0	0	0	0
lihc	27152	INTU	uc003ifk.1	uc011cgq.1	0	0	0	0
lihc	1401	CRP	uc001ftw.2	uc001fty.1	0	0	1	0
lihc	2108	ETFA	uc002bbt.2	uc010bkq.1	1	0	0	0
lihc	9070	ASH2L	uc003xkt.3	uc011lbk.1	1	0	0	0
lihc	1627	DBN1	uc003mgy.2	uc011dga.1	0	1	0	0
lihc	8455	ATRN	uc002wim.2	uc002wil.2	0	0	0	0
lihc	8851	CDK5R1	uc002hhn.2	uc010wca.1	0	0	0	0
lihc	81037	CLPTM1L	uc003jch.2	uc003jcg.2	1	0	0	0
lihc	8641	PCDHGB4	uc011dav.1	uc003lkc.1	0	0	0	0
lihc	56984	PSMG2	uc002krk.2	uc002krg.2	0	0	0	0
lihc	79585	CORO7	uc002cwh.3	uc002cwg.3	0	0	0	0
lihc	51230	PHF20	uc002xek.1	uc002xeh.2	0	1	0	0
lihc	90523	C6orf142	uc003pcg.3	uc003pch.3	0	0	0	0
lihc	4704	NDUFA9	uc001qnc.2	uc010ses.1	0	0	0	0
lihc	2194	FASN	uc002kdv.1	uc002kdu.2	0	0	0	0
lihc	80004	ESRP2	uc002evq.1	uc002evp.1	0	0	0	0
lihc	221154	EFHA1	uc001uof.2	uc010tct.1	0	0	0	0
lihc	55869	HDAC8	uc004eau.2	uc011mqe.1	1	0	0	0
lihc	3080	CFHR2	uc001gtq.1	uc001gtr.1	0	1	0	0
lihc	84699	CREB3L3	uc002lzm.2	uc010xic.1	0	1	1	0
lihc	51006	SLC35C2	uc002xrq.2	uc010zxp.1	0	0	0	0
lihc	51466	EVL	uc001ygu.2	uc010avu.2	0	0	1	0
lihc	1397	CRIP2	uc001yrd.1	uc001yrh.1	0	0	0	0
lihc	134218	DNAJC21	uc010iuu.1	uc003jjc.2	0	0	0	0
lihc	16	AARS	uc002eyn.1	uc010vlu.1	0	0	0	0
lihc	23203	PMPCA	uc004chl.2	uc011mdz.1	0	0	0	0
lihc	11078	TRIOBP	uc003atw.2	uc010gxh.2	0	0	1	0
lihc	79783	C7orf10	uc003thn.1	uc003thp.1	0	0	0	0
lihc	96764	TGS1	uc003xsj.3	uc010lyh.2	0	0	0	0
lihc	55374	TMCO6	uc003lgl.2	uc003lgo.2	0	1	0	0
lihc	2542	SLC37A4	uc001pus.2	uc010ryt.1	0	0	0	0
lihc	117157	SH2D1B	uc001gca.1	uc001gbz.1	0	0	0	0
lihc	29911	HOOK2	uc002muz.2	uc010xmq.1	0	0	0	0
lihc	80221	ACSF2	uc002iqu.2	uc010dbt.1	0	0	0	0
lihc	51290	ERGIC2	uc001riv.2	uc001riw.2	0	0	0	0
lihc	3338	DNAJC4	uc001nys.2	uc001nyu.2	0	0	0	0
lihc	5652	PRSS8	uc002ebc.3	uc010vfe.1	0	0	0	0
lihc	56900	TMEM167B	uc001dwn.2	uc009weu.2	0	0	0	0
lihc	54995	OXSM	uc003cdn.2	uc011awp.1	0	0	0	0
lihc	10131	TRAP1	uc002cvt.3	uc010uxf.1	0	0	0	0
lihc	146330	FBXL16	uc002cjb.2	uc002cja.2	0	0	0	0
lihc	72	ACTG2	uc002sjw.2	uc010yrn.1	0	0	0	0
lihc	64748	LPPR2	uc002mre.1	uc002mrf.1	0	0	0	0
lihc	1075	CTSC	uc001pck.3	uc001pcl.3	0	0	0	0
lihc	375	ARF1	uc001hrs.2	uc009xev.2	0	0	1	0
lihc	1512	CTSH	uc002ben.2	uc010bll.1	0	0	0	0
lihc	81493	SYNC	uc001bvt.2	uc010ohl.1	0	0	0	0
lihc	7247	TSN	uc002tnl.2	uc010flt.2	0	0	1	0
lihc	11222	MRPL3	uc003eoh.2	uc011blo.1	0	0	0	0
lihc	84133	ZNRF3	uc003aeg.2	uc003aeh.1	0	0	0	0
lihc	10455	PECI	uc003mwf.2	uc003mwd.2	0	0	0	0
lihc	64743	WDR13	uc004dkh.1	uc004dki.1	0	0	0	0
lihc	57691	KIAA1586	uc003pdj.2	uc011dxm.1	0	0	0	0
lihc	666	BOK	uc002wbq.2	uc002wbr.2	1	0	1	0
lihc	23536	ADAT1	uc002feo.1	uc002fep.1	0	0	0	0
lihc	5917	RARS	uc003lzx.2	uc011deo.1	0	0	0	0
lihc	51477	ISYNA1	uc002njd.1	uc002njf.1	0	0	0	0
lihc	9884	LRRC37A	uc002ikj.2	uc010daw.1	0	0	0	0
lihc	57594	HOMEZ	uc001wja.2	uc001wjb.2	0	0	0	0
lihc	27230	SERP1	uc003exy.2	uc003exz.2	0	0	0	0
lihc	107	ADCY1	uc003tne.3	uc003tnd.2	0	0	0	0
lihc	10165	SLC25A13	uc003uof.3	uc011kik.1	0	0	0	0
lihc	197259	MLKL	uc002fdb.2	uc002fdc.2	0	1	0	0
lihc	200539	ANKRD23	uc002sxc.2	uc002sxa.2	0	0	0	0
lihc	202181	LOC202181	uc011dgb.1	uc011dgc.1	0	0	0	0
lihc	6472	SHMT2	uc001snf.1	uc010srj.1	0	0	0	0
lihc	4720	NDUFS2	uc001fyv.2	uc001fyx.2	0	0	0	0
lihc	22927	HABP4	uc010msg.2	uc010msh.2	0	0	0	0
lihc	6184	RPN1	uc003ekr.1	uc011bkq.1	0	0	0	0
lihc	3059	HCLS1	uc003eeh.3	uc011bjj.1	0	0	0	0
lihc	1265	CNN2	uc002lqu.2	uc002lqv.2	0	0	0	0
lihc	93081	C13orf27	uc001vpo.2	uc001vpp.2	0	0	0	0
lihc	84925	DIRC2	uc003efw.3	uc010hrm.2	0	0	0	0
lihc	90417	C15orf23	uc001zll.2	uc001zlo.2	0	0	0	0
lihc	8833	GMPS	uc003faq.2	uc011bom.1	1	0	0	0
lihc	155066	ATP6V0E2	uc003wgp.2	uc003wgr.2	0	0	0	0
lihc	57513	CASKIN2	uc010wsc.1	uc002joc.2	0	0	0	0
lihc	57492	ARID1B	uc003qqp.2	uc003qqn.2	0	0	0	0
lihc	123803	NTAN1	uc002ddd.2	uc010uzo.1	0	0	0	0
lihc	647121	LOC647121	uc009wht.1	uc001eiu.1	1	0	0	0
lihc	645832	SEBOX	uc010crk.1	uc010wai.1	0	0	0	0
lihc	80219	COQ10B	uc002uuh.1	uc010fsl.1	1	0	0	0
lihc	28962	OSTM1	uc003psd.2	uc003pse.1	1	0	0	0
lihc	55156	ARMC1	uc003xvl.2	uc011leo.1	0	0	0	0
lihc	6672	SP100	uc002vqq.1	uc002vqr.1	0	0	0	0
lihc	338773	TMEM119	uc001tng.2	uc001tnf.2	0	0	0	0
lihc	7378	UPP1	uc003tol.2	uc003too.2	0	0	0	0
lihc	3775	KCNK1	uc010pxo.1	uc001hvx.2	0	0	0	0
lihc	51386	EIF3L	uc003auf.2	uc003auh.2	1	0	0	0
lihc	11054	OGFR	uc002ydj.2	uc002ydk.2	0	0	0	0
lihc	7846	TUBA1A	uc001rtp.2	uc009zlg.2	0	0	0	0
lihc	286826	LIN9	uc001hqc.2	uc001hqb.2	0	0	0	0
lihc	56948	SDR39U1	uc001wpm.2	uc001wpj.2	0	0	0	0
lihc	23514	KIAA0146	uc011ldf.1	uc003xqd.2	0	0	0	0
lihc	151194	FAM119A	uc002vce.2	uc010fuk.1	0	0	0	0
lihc	972	CD74	uc003lsd.2	uc003lsb.2	0	0	0	0
lihc	64850	AGXT2L1	uc003hzc.2	uc011cfn.1	0	0	0	0
lihc	339229	C17orf90	uc002kba.2	uc002kbb.2	0	0	0	0
lihc	51116	MRPS2	uc004cfv.3	uc010nat.2	0	0	0	0
lihc	6540	SLC6A13	uc010sdl.1	uc001qic.1	0	0	0	0
lihc	2992	GYG1	uc003ewo.2	uc003ewp.2	0	0	0	0
lihc	10947	AP3M2	uc003xoo.2	uc010lxe.2	0	0	0	0
lihc	3697	ITIH1	uc003dfs.2	uc003dfu.2	0	0	0	0
lihc	84245	MRI1	uc002mxe.2	uc002mxf.2	0	0	0	0
lihc	5082	PDCL	uc004bmz.1	uc004bna.2	0	0	0	0
lihc	64852	TUT1	uc001nto.2	uc001ntp.1	0	0	0	0
lihc	9727	RAB11FIP3	uc010uug.1	uc010uuf.1	0	0	0	0
lihc	10296	MAEA	uc003gda.2	uc010ibt.2	0	0	0	0
lihc	7108	TM7SF2	uc001oct.2	uc010rny.1	0	0	0	0
lihc	54961	SSH3	uc001okj.2	uc001okk.2	0	0	0	0
lihc	81577	GFOD2	uc002eub.2	uc002euc.2	0	0	0	0
lihc	54461	FBXW5	uc004cjx.2	uc010nbx.2	0	0	1	0
lihc	84148	MYST1	uc002eay.2	uc002ebb.2	0	0	1	0
lihc	23023	TMCC1	uc011blc.1	uc003emz.3	0	0	0	0
lihc	2995	GYPC	uc002tnq.2	uc002tnr.2	0	0	0	0
lihc	1845	DUSP3	uc002ied.3	uc002ief.1	1	0	0	0
lihc	10827	FAM114A2	uc003lvc.2	uc011dda.1	0	0	0	0
lihc	130013	ACMSD	uc002ttz.2	uc002tua.2	0	0	0	0
luad	9748	SLK	uc001kxp.1	uc001kxo.1	1	0	0	1
luad	2199	FBLN2	uc011ava.1	uc011avb.1	1	1	0	0
luad	94239	H2AFV	uc003tlz.2	uc003tma.2	1	0	0	1
luad	10815	CPLX1	uc003gbj.2	uc003gbi.2	1	0	0	1
luad	374875	HSD11B1L	uc002mcj.2	uc002mcm.2	1	0	0	0
luad	25817	FAM19A5	uc003bim.3	uc003bio.3	1	0	0	0
luad	2649	NR6A1	uc004boq.1	uc004bor.1	1	0	0	0
luad	399687	MYO18A	uc002hdt.1	uc002hdu.1	1	0	0	0
luad	154807	VKORC1L1	uc003tum.1	uc003tul.2	1	0	0	0
luad	6523	SLC5A1	uc011alz.1	uc003amc.2	1	0	0	1
luad	375686	SPATC1	uc011lkw.1	uc011lkx.1	1	0	0	0
luad	9209	LRRFIP2	uc003cgs.3	uc003cgt.3	1	0	0	1
luad	56253	CRTAM	uc001pyk.2	uc001pyj.2	1	1	0	1
luad	55763	EXOC1	uc003hbg.1	uc003hbe.1	1	0	0	0
luad	1453	CSNK1D	uc002keg.1	uc002kei.2	1	0	1	1
luad	10826	C5orf4	uc003lvs.3	uc011dde.1	1	0	0	0
luad	92745	SLC38A5	uc004djk.3	uc010nid.2	1	0	0	0
luad	401944	LDLRAD2	uc001bfh.1	uc001bfg.1	1	0	0	0
luad	283807	FBXL22	uc002amn.2	uc002amm.1	1	0	0	0
luad	58525	WIZ	uc002nbc.2	uc002nba.3	1	0	0	1
luad	3557	IL1RN	uc002tjb.2	uc002tja.2	1	0	0	1
luad	7422	VEGFA	uc003owf.2	uc003owk.2	1	1	1	1
luad	8794	TNFRSF10C	uc003xcy.2	uc003xcx.2	1	0	0	0
luad	778	CACNA1F	uc010nip.2	uc004dnb.2	1	0	0	0
luad	639	PRDM1	uc003pre.2	uc003prd.2	1	0	0	0
luad	5879	RAC1	uc003spx.2	uc003spw.2	1	1	0	1
luad	3965	LGALS9	uc002gzq.2	uc002gzp.2	1	0	0	4
luad	162494	RHBDL3	uc002hhf.1	uc010csx.1	1	0	0	0
luad	170463	SSBP4	uc002niz.2	uc002niy.2	1	0	0	0
luad	1525	CXADR	uc002yki.2	uc002ykj.1	1	0	0	0
luad	6853	SYN1	uc004did.2	uc004die.2	1	0	0	1
luad	56111	PCDHGA4	uc003ljp.1	uc003ljq.1	1	0	0	9
luad	55323	LARP6	uc002ass.2	uc002ast.2	1	0	0	1
luad	2678	GGT1	uc003aay.1	uc003aav.1	0	0	0	0
luad	10251	SPRY3	uc004fnq.1	uc010nvl.1	0	1	0	1
luad	56138	PCDHA11	uc003lia.2	uc011dae.1	1	0	0	0
luad	11162	NUDT6	uc003iew.2	uc003iex.2	1	0	0	0
luad	653677	SEC1	uc010ema.2	uc002pka.2	1	0	0	0
luad	56940	DUSP22	uc003msy.1	uc003msx.2	1	0	0	0
luad	10616	RBCK1	uc002wdp.3	uc002wdo.2	1	0	1	0
luad	10062	NR1H3	uc009ylm.2	uc001nek.2	1	0	0	1
luad	414918	FAM116B	uc011arv.1	uc011aru.1	1	0	0	0
luad	10066	SCAMP2	uc002azb.1	uc002aza.1	1	0	0	0
luad	23176	SEPT8	uc003kxr.2	uc003kxs.1	1	0	0	0
luad	84216	TMEM117	uc001roe.2	uc009zkc.2	0	0	0	0
luad	200373	PCDP1	uc002tmb.2	uc010yyq.1	1	0	0	0
luad	7762	ZNF215	uc010rax.1	uc001mey.2	0	1	0	0
luad	136227	EMID2	uc010lhy.1	uc003uyo.1	1	0	0	1
luad	342667	STAC2	uc010cvt.2	uc002hrs.2	0	0	0	0
luad	22797	TFEC	uc003vhl.3	uc011kmw.1	0	0	0	0
luad	148641	SLC35F3	uc001hwa.1	uc001hvy.1	1	0	0	1
luad	3363	HTR7	uc001kgz.2	uc001kha.2	0	0	0	0
luad	55740	ENAH	uc001hpd.1	uc001hpc.1	0	0	0	0
